Orthogroup	Species	Syab	Orthologs
OG0001672	Syam	Syab.g_02448	Syam.g_02076
OG0001672	Syai	Syab.g_02448	Syai.g_02488, Syai.g_02489
OG0001672	Syaf	Syab.g_02448	Syaf.g_00949
OG0001672	Syac	Syab.g_02448	Syac.g_00437
OG0001672	Syah	Syab.g_02448	Syah.g_02497, Syah.g_02496
OG0001672	Syas	Syab.g_02448	Syas.g_02508
OG0001672	Syat	Syab.g_02448	Syat.g_01483
OG0001672	Syap	Syab.g_02448	Syap.g_02553, Syap.g_02554
OG0001672	Syar	Syab.g_02448	Syar.g_03053
OG0001672	Syan	Syab.g_02448	Syan.g_02921
OG0001672	Syao	Syab.g_02448	Syao.g_02631
OG0001672	Syak	Syab.g_02448	Syak.g_02241
OG0001672	Syal	Syab.g_02448	Syal.g_00765
OG0001673	Prbm	Syab.g_02375	Prbm.g_00292
OG0001673	Praj	Syab.g_02375	Praj.g_00272
OG0001673	Prbb	Syab.g_02375	Prbb.g_00289
OG0001673	Prbc	Syab.g_02375	Prbc.g_00338
OG0001673	Prat	Syab.g_02375	Prat.g_00237
OG0001673	Pral	Syab.g_02375	Pral.g_00808
OG0001673	Prbj	Syab.g_02375	Prbj.g_00178
OG0001673	Prbk	Syab.g_02375	Prbk.g_01367
OG0001673	Prbl	Syab.g_02375	Prbl.g_01921
OG0001673	Praf	Syab.g_02375	Praf.g_00377
OG0001673	Prah	Syab.g_02375	Prah.g_01783
OG0001673	Syan	Syab.g_02375	Syan.g_02896
OG0001673	Syao	Syab.g_02375	Syao.g_02713
OG0001673	Syar	Syab.g_02375	Syar.g_03028
OG0001673	Syat	Syab.g_02375	Syat.g_01454
OG0001673	Syap	Syab.g_02375	Syap.g_01163
OG0001673	Syas	Syab.g_02375	Syas.g_02551
OG0001673	Syae	Syab.g_02375	Syae.g_02233
OG0001673	Syad	Syab.g_02375	Syad.g_00812
OG0001673	Syaj	Syab.g_02375	Syaj.g_02855
OG0001673	Syaa	Syab.g_02375	Syaa.g_02114
OG0001673	Syac	Syab.g_02375	Syac.g_01973
OG0001673	Syah	Syab.g_02375	Syah.g_00903
OG0001673	Syam	Syab.g_02375	Syam.g_00503
OG0001673	Syaf	Syab.g_02375	Syaf.g_02792
OG0001673	Syai	Syab.g_02375	Syai.g_00532
OG0001673	Syag	Syab.g_02375	Syag.g_01789
OG0001673	Syaq	Syab.g_02375	Syaq.g_01569
OG0001673	Syak	Syab.g_02375	Syak.g_02299
OG0001673	Syal	Syab.g_02375	Syal.g_00689
OG0001674	Prah	Syab.g_01525	Prah.g_01755
OG0001674	Prbj	Syab.g_01525	Prbj.g_00432
OG0001674	Prbk	Syab.g_01525	Prbk.g_01388
OG0001674	Prbl	Syab.g_01525	Prbl.g_00321
OG0001674	Syal	Syab.g_01525	Syal.g_00044, Syal.g_01890
OG0001674	Syai	Syab.g_01525	Syai.g_00975, Syai.g_00974
OG0001674	Syah	Syab.g_01525	Syah.g_01308
OG0001674	Syag	Syab.g_01525	Syag.g_01317
OG0001674	Syae	Syab.g_01525	Syae.g_02672
OG0001674	Syak	Syab.g_01525	Syak.g_01017
OG0001674	Praf	Syab.g_01525	Praf.g_00409
OG0001675	Prah	Syab.g_01326	Prah.g_00841, Prah.g_00843
OG0001675	Praf	Syab.g_01326	Praf.g_01347, Praf.g_01345
OG0001675	Prbj	Syab.g_01326	Prbj.g_02223, Prbj.g_02221
OG0001675	Prbk	Syab.g_01326	Prbk.g_00574, Prbk.g_00576
OG0001675	Prbl	Syab.g_01326	Prbl.g_02522, Prbl.g_02524
OG0001675	Syad	Syab.g_01326	Syad.g_01695
OG0001675	Syaj	Syab.g_01326	Syaj.g_00823
OG0001675	Syaa	Syab.g_01326	Syaa.g_01307
OG0001675	Syae	Syab.g_01326	Syae.g_00411
OG0001675	Syac	Syab.g_01326	Syac.g_01232
OG0001675	Syah	Syab.g_01326	Syah.g_01673
OG0001675	Syaf	Syab.g_01326	Syaf.g_01921
OG0001675	Syai	Syab.g_01326	Syai.g_01443
OG0001675	Syam	Syab.g_01326	Syam.g_01178
OG0001675	Syag	Syab.g_01326	Syag.g_01692, Syag.g_00861
OG0001675	Syar	Syab.g_01326	Syar.g_02486
OG0001675	Syat	Syab.g_01326	Syat.g_00525
OG0001675	Syap	Syab.g_01326	Syap.g_02698
OG0001675	Syas	Syab.g_01326	Syas.g_00558
OG0001675	Syan	Syab.g_01326	Syan.g_00632
OG0001675	Syao	Syab.g_01326	Syao.g_00802, Syao.g_01175
OG0001675	Syaq	Syab.g_01326	Syaq.g_02535
OG0001675	Syak	Syab.g_01326	Syak.g_00637
OG0001675	Syal	Syab.g_01326	Syal.g_01928
OG0001676	Praj	Syab.g_00492	Praj.g_00366
OG0001676	Prbm	Syab.g_00492	Prbm.g_00386
OG0001676	Prbb	Syab.g_00492	Prbb.g_00382
OG0001676	Prbc	Syab.g_00492	Prbc.g_01223
OG0001676	Prak	Syab.g_00492	Prak.g_00347
OG0001676	Prap	Syab.g_00492	Prap.g_01381
OG0001676	Prbe	Syab.g_00492	Prbe.g_01883
OG0001676	Prbf	Syab.g_00492	Prbf.g_01669
OG0001676	Prbg	Syab.g_00492	Prbg.g_00108
OG0001676	Prbn	Syab.g_00492	Prbn.g_00096
OG0001676	Pram	Syab.g_00492	Pram.g_00319
OG0001676	Prbh	Syab.g_00492	Prbh.g_00448
OG0001676	Pral	Syab.g_00492	Pral.g_00708
OG0001676	Prat	Syab.g_00492	Prat.g_00338
OG0001676	Prbj	Syab.g_00492	Prbj.g_00354
OG0001676	Prbk	Syab.g_00492	Prbk.g_00858
OG0001676	Prbl	Syab.g_00492	Prbl.g_01188
OG0001676	Praf	Syab.g_00492	Praf.g_02068
OG0001676	Prah	Syab.g_00492	Prah.g_01951
OG0001676	Syad	Syab.g_00492	Syad.g_00734
OG0001676	Syaj	Syab.g_00492	Syaj.g_02779
OG0001676	Syak	Syab.g_00492	Syak.g_01264
OG0001676	Syao	Syab.g_00492	Syao.g_01895
OG0001676	Syae	Syab.g_00492	Syae.g_02167
OG0001676	Syal	Syab.g_00492	Syal.g_00320
OG0001676	Syai	Syab.g_00492	Syai.g_00444
OG0001676	Syaf	Syab.g_00492	Syaf.g_00053
OG0001676	Syam	Syab.g_00492	Syam.g_00412
OG0001676	Syag	Syab.g_00492	Syag.g_02815
OG0001676	Syac	Syab.g_00492	Syac.g_02051
OG0001676	Syah	Syab.g_00492	Syah.g_00826
OG0001677	Prah	Syab.g_00475	Prah.g_01964
OG0001677	Praf	Syab.g_00475	Praf.g_02080
OG0001677	Prbj	Syab.g_00475	Prbj.g_00366
OG0001677	Prbk	Syab.g_00475	Prbk.g_00846
OG0001677	Prbl	Syab.g_00475	Prbl.g_01176
OG0001677	Syat	Syab.g_00475	Syat.g_01631
OG0001677	Syas	Syab.g_00475	Syas.g_01563
OG0001677	Syan	Syab.g_00475	Syan.g_02165
OG0001677	Syao	Syab.g_00475	Syao.g_01850
OG0001677	Syar	Syab.g_00475	Syar.g_01097
OG0001677	Syap	Syab.g_00475	Syap.g_00592
OG0001677	Syae	Syab.g_00475	Syae.g_02148, Syae.g_00653
OG0001677	Syaa	Syab.g_00475	Syaa.g_02223, Syaa.g_01003
OG0001677	Syac	Syab.g_00475	Syac.g_02069, Syac.g_01450
OG0001677	Syah	Syab.g_00475	Syah.g_00811
OG0001677	Syaf	Syab.g_00475	Syaf.g_00068, Syaf.g_01597
OG0001677	Syai	Syab.g_00475	Syai.g_00430, Syai.g_01762
OG0001677	Syam	Syab.g_00475	Syam.g_00397
OG0001677	Syad	Syab.g_00475	Syad.g_00718, Syad.g_01497
OG0001677	Syaj	Syab.g_00475	Syaj.g_02763, Syaj.g_00624
OG0001677	Syag	Syab.g_00475	Syag.g_02800
OG0001677	Syaq	Syab.g_00475	Syaq.g_00578
OG0001677	Syak	Syab.g_00475	Syak.g_01281
OG0001677	Syal	Syab.g_00475	Syal.g_00303
OG0001678	Pral	Syab.g_00370	Pral.g_00174
OG0001678	Prat	Syab.g_00370	Prat.g_01659
OG0001678	Prak	Syab.g_00370	Prak.g_01712
OG0001678	Prap	Syab.g_00370	Prap.g_01711
OG0001678	Prbe	Syab.g_00370	Prbe.g_00918
OG0001678	Prbf	Syab.g_00370	Prbf.g_00626
OG0001678	Prbg	Syab.g_00370	Prbg.g_01717
OG0001678	Prbn	Syab.g_00370	Prbn.g_01813
OG0001678	Pram	Syab.g_00370	Pram.g_01699
OG0001678	Prbh	Syab.g_00370	Prbh.g_01715
OG0001678	Praf	Syab.g_00370	Praf.g_02198
OG0001678	Prah	Syab.g_00370	Prah.g_02069
OG0001678	Syan	Syab.g_00370	Syan.g_02109
OG0001678	Syao	Syab.g_00370	Syao.g_01938
OG0001678	Syar	Syab.g_00370	Syar.g_00144
OG0001678	Syat	Syab.g_00370	Syat.g_01859
OG0001678	Syap	Syab.g_00370	Syap.g_02678
OG0001678	Syas	Syab.g_00370	Syas.g_01666
OG0001678	Syai	Syab.g_00370	Syai.g_00322
OG0001678	Syaf	Syab.g_00370	Syaf.g_00174
OG0001678	Syam	Syab.g_00370	Syam.g_00291
OG0001678	Syaa	Syab.g_00370	Syaa.g_02348
OG0001678	Syac	Syab.g_00370	Syac.g_02188
OG0001678	Syah	Syab.g_00370	Syah.g_00691
OG0001678	Syae	Syab.g_00370	Syae.g_02035
OG0001678	Syad	Syab.g_00370	Syad.g_00593
OG0001678	Syaj	Syab.g_00370	Syaj.g_02640
OG0001678	Syag	Syab.g_00370	Syag.g_02692
OG0001678	Syaq	Syab.g_00370	Syaq.g_00691
OG0001678	Syak	Syab.g_00370	Syak.g_01389
OG0001678	Syal	Syab.g_00370	Syal.g_00197
OG0001679	Pral	Syab.g_02475, Syab.g_01425	Pral.g_00703
OG0001679	Prat	Syab.g_02475, Syab.g_01425	Prat.g_00343
OG0001679	Prak	Syab.g_02475, Syab.g_01425	Prak.g_00352
OG0001679	Prap	Syab.g_02475, Syab.g_01425	Prap.g_01376
OG0001679	Prbe	Syab.g_02475, Syab.g_01425	Prbe.g_01888
OG0001679	Prbf	Syab.g_02475, Syab.g_01425	Prbf.g_01674
OG0001679	Prbg	Syab.g_02475, Syab.g_01425	Prbg.g_00113
OG0001679	Prbn	Syab.g_02475, Syab.g_01425	Prbn.g_00101
OG0001679	Pram	Syab.g_02475, Syab.g_01425	Pram.g_00324
OG0001679	Prbh	Syab.g_02475, Syab.g_01425	Prbh.g_00443
OG0001679	Syat	Syab.g_02475, Syab.g_01425	Syat.g_02946
OG0001679	Syap	Syab.g_02475, Syab.g_01425	Syap.g_02521
OG0001679	Syas	Syab.g_02475, Syab.g_01425	Syas.g_02407
OG0001679	Syar	Syab.g_02475, Syab.g_01425	Syar.g_00032
OG0001679	Syan	Syab.g_02475, Syab.g_01425	Syan.g_02307
OG0001679	Syao	Syab.g_02475, Syab.g_01425	Syao.g_02566, Syao.g_02565
OG0001679	Syaq	Syab.g_02475, Syab.g_01425	Syaq.g_02436
OG0001679	Syak	Syab.g_02475	Syak.g_00549
OG0001679	Syaj	Syab.g_02475	Syaj.g_00205
OG0001679	Syad	Syab.g_02475	Syad.g_01038, Syad.g_01037
OG0001679	Syai	Syab.g_02475	Syai.g_00756
OG0001679	Syaf	Syab.g_02475	Syaf.g_02602, Syaf.g_02601
OG0001679	Syae	Syab.g_02475	Syae.g_02424
OG0001679	Syac	Syab.g_02475	Syac.g_01788
OG0001679	Syah	Syab.g_02475	Syah.g_01114
OG0001679	Syal	Syab.g_02475	Syal.g_00794
OG0001679	Syal	Syab.g_01425	Syal.g_02034
OG0001680	Prax	Syab.g_02290	Prax.g_00521
OG0001680	Syat	Syab.g_02290	Syat.g_03064
OG0001680	Syap	Syab.g_02290	Syap.g_01772
OG0001680	Syas	Syab.g_02290	Syas.g_02664
OG0001680	Syar	Syab.g_02290	Syar.g_02953
OG0001680	Syan	Syab.g_02290	Syan.g_01424
OG0001680	Syao	Syab.g_02290	Syao.g_01679
OG0001680	Syag	Syab.g_02290	Syag.g_01709
OG0001680	Syak	Syab.g_02290	Syak.g_02400
OG0001680	Syaa	Syab.g_02290	Syaa.g_00533
OG0001680	Syae	Syab.g_02290	Syae.g_01180
OG0001680	Syac	Syab.g_02290	Syac.g_00526
OG0001680	Syah	Syab.g_02290	Syah.g_02404
OG0001680	Syaf	Syab.g_02290	Syaf.g_01016
OG0001680	Syai	Syab.g_02290	Syai.g_02394
OG0001680	Syam	Syab.g_02290	Syam.g_02005
OG0001680	Syal	Syab.g_02290	Syal.g_00607
OG0001681	Syag	Syab.g_02204, Syab.g_01240, Syab.g_02801, Syab.g_00823, Syab.g_01245	Syag.g_00193
OG0001681	Syao	Syab.g_02204, Syab.g_01240, Syab.g_02801, Syab.g_00823, Syab.g_01245	Syao.g_01285
OG0001681	Syae	Syab.g_02204, Syab.g_01240, Syab.g_02801, Syab.g_00823, Syab.g_01245	Syae.g_00860
OG0001681	Syam	Syab.g_02204, Syab.g_01240, Syab.g_02801	Syam.g_01330
OG0001681	Syaj	Syab.g_02204, Syab.g_01240, Syab.g_02801	Syaj.g_01086
OG0001681	Syac	Syab.g_02204, Syab.g_01240, Syab.g_02801	Syac.g_00807
OG0001681	Syah	Syab.g_01240, Syab.g_02801	Syah.g_00957, Syah.g_01366
OG0001681	Syal	Syab.g_01240, Syab.g_02801	Syal.g_01109
OG0001681	Syak	Syab.g_00823, Syab.g_01245	Syak.g_00984
OG0001681	Syad	Syab.g_00823, Syab.g_01245	Syad.g_00837
OG0001681	Syaj	Syab.g_00823, Syab.g_01245	Syaj.g_02893
OG0001681	Syal	Syab.g_00823	Syal.g_01544
OG0001681	Syaa	Syab.g_01245	Syaa.g_00384, Syaa.g_00412
OG0001681	Syai	Syab.g_01245	Syai.g_00902
OG0001681	Syam	Syab.g_01245	Syam.g_01653
OG0001682	Syar	Syab.g_01647, Syab.g_01663	Syar.g_01573
OG0001682	Syan	Syab.g_01647, Syab.g_01663	Syan.g_00327
OG0001682	Syao	Syab.g_01647, Syab.g_01663	Syao.g_00483
OG0001682	Syat	Syab.g_01647, Syab.g_01663	Syat.g_00668
OG0001682	Syap	Syab.g_01647, Syab.g_01663	Syap.g_00516
OG0001682	Syas	Syab.g_01647, Syab.g_01663	Syas.g_00183
OG0001682	Syag	Syab.g_01647, Syab.g_01663	Syag.g_00911
OG0001682	Syaq	Syab.g_01647, Syab.g_01663	Syaq.g_00034
OG0001682	Syac	Syab.g_01647	Syac.g_00627
OG0001682	Syah	Syab.g_01647	Syah.g_02306
OG0001682	Syae	Syab.g_01647	Syae.g_00130
OG0001682	Syad	Syab.g_01647	Syad.g_02102
OG0001682	Syaj	Syab.g_01647	Syaj.g_01232
OG0001682	Syaa	Syab.g_01647	Syaa.g_01581
OG0001682	Syam	Syab.g_01647	Syam.g_01427
OG0001682	Syai	Syab.g_01647	Syai.g_01152
OG0001682	Syaf	Syab.g_01647	Syaf.g_02264
OG0001682	Syal	Syab.g_01647	Syal.g_02407
OG0001682	Syak	Syab.g_01663	Syak.g_00795
OG0001682	Syal	Syab.g_01663	Syal.g_02418
OG0001692	Praj	Syab.g_00782	Praj.g_01627
OG0001692	Prbm	Syab.g_00782	Prbm.g_01705
OG0001692	Prbc	Syab.g_00782	Prbc.g_00704
OG0001692	Prbb	Syab.g_00782	Prbb.g_01682
OG0001692	Pral	Syab.g_00782	Pral.g_01170
OG0001692	Prat	Syab.g_00782	Prat.g_01347
OG0001692	Syaa	Syab.g_00782	Syaa.g_01769
OG0001692	Syad	Syab.g_00782	Syad.g_02271
OG0001692	Syaj	Syab.g_00782	Syaj.g_01374
OG0001692	Syac	Syab.g_00782	Syac.g_01626
OG0001692	Syah	Syab.g_00782	Syah.g_01297
OG0001692	Syaf	Syab.g_00782	Syaf.g_02408
OG0001692	Syai	Syab.g_00782	Syai.g_00959
OG0001692	Syam	Syab.g_00782	Syam.g_01608
OG0001692	Syae	Syab.g_00782	Syae.g_02657
OG0001692	Syan	Syab.g_00782	Syan.g_01284
OG0001692	Syao	Syab.g_00782	Syao.g_01508
OG0001692	Syas	Syab.g_00782	Syas.g_02810
OG0001692	Syap	Syab.g_00782	Syap.g_02120
OG0001692	Syar	Syab.g_00782	Syar.g_02812
OG0001692	Syat	Syab.g_00782	Syat.g_01231
OG0001692	Prbj	Syab.g_00782	Prbj.g_01051
OG0001692	Prbk	Syab.g_00782	Prbk.g_00254
OG0001692	Prbl	Syab.g_00782	Prbl.g_00247
OG0001692	Praf	Syab.g_00782	Praf.g_01789
OG0001692	Prah	Syab.g_00782	Prah.g_00413
OG0001692	Syag	Syab.g_00782	Syag.g_01426
OG0001692	Syak	Syab.g_00782	Syak.g_01035
OG0001692	Syaq	Syab.g_00782	Syaq.g_00366
OG0001692	Syal	Syab.g_00782	Syal.g_00024
OG0001693	Pram	Syab.g_01209	Pram.g_00661
OG0001693	Prbh	Syab.g_01209	Prbh.g_00805
OG0001693	Prak	Syab.g_01209	Prak.g_01589
OG0001693	Prap	Syab.g_01209	Prap.g_01835
OG0001693	Prbe	Syab.g_01209	Prbe.g_01041
OG0001693	Prbf	Syab.g_01209	Prbf.g_00749
OG0001693	Prbg	Syab.g_01209	Prbg.g_01594
OG0001693	Prbn	Syab.g_01209	Prbn.g_01689
OG0001693	Prat	Syab.g_01209	Prat.g_00625
OG0001693	Praf	Syab.g_01209	Praf.g_02009
OG0001693	Prah	Syab.g_01209	Prah.g_00212
OG0001693	Prbj	Syab.g_01209	Prbj.g_00070
OG0001693	Prbk	Syab.g_01209	Prbk.g_00358
OG0001693	Prbl	Syab.g_01209	Prbl.g_00682
OG0001693	Syal	Syab.g_01209	Syal.g_01822
OG0001693	Syaa	Syab.g_01209	Syaa.g_00880
OG0001693	Syaf	Syab.g_01209	Syaf.g_01443
OG0001693	Syam	Syab.g_01209	Syam.g_00775
OG0001693	Syad	Syab.g_01209	Syad.g_01291
OG0001693	Syaj	Syab.g_01209	Syaj.g_00428
OG0001693	Syae	Syab.g_01209	Syae.g_00792
OG0001693	Syac	Syab.g_01209	Syac.g_00885
OG0001693	Syah	Syab.g_01209	Syah.g_02029
OG0001693	Syan	Syab.g_01209	Syan.g_00196
OG0001693	Syao	Syab.g_01209	Syao.g_00389
OG0001693	Syas	Syab.g_01209	Syas.g_01022
OG0001693	Syag	Syab.g_01209	Syag.g_00976
OG0001693	Syak	Syab.g_01209	Syak.g_00733
OG0001694	Praj	Syab.g_00293	Praj.g_00317
OG0001694	Prbb	Syab.g_00293	Prbb.g_00333
OG0001694	Prbc	Syab.g_00293	Prbc.g_01174
OG0001694	Prbm	Syab.g_00293	Prbm.g_00338
OG0001694	Syac	Syab.g_00293	Syac.g_02255
OG0001694	Syah	Syab.g_00293	Syah.g_00622
OG0001694	Pral	Syab.g_00293	Pral.g_00757
OG0001694	Prat	Syab.g_00293	Prat.g_00289
OG0001694	Syag	Syab.g_00293	Syag.g_02596
OG0001694	Praf	Syab.g_00293	Praf.g_02281
OG0001694	Prah	Syab.g_00293	Prah.g_02136
OG0001694	Prbj	Syab.g_00293	Prbj.g_01407
OG0001694	Prbk	Syab.g_00293	Prbk.g_00419
OG0001694	Prbl	Syab.g_00293	Prbl.g_01451
OG0001694	Syaq	Syab.g_00293	Syaq.g_00765
OG0001694	Syas	Syab.g_00293	Syas.g_01755
OG0001694	Syan	Syab.g_00293	Syan.g_02021
OG0001694	Syao	Syab.g_00293	Syao.g_02061
OG0001694	Syat	Syab.g_00293	Syat.g_02062
OG0001694	Syar	Syab.g_00293	Syar.g_00227
OG0001694	Syap	Syab.g_00293	Syap.g_01358
OG0001694	Syae	Syab.g_00293	Syae.g_01967
OG0001694	Syad	Syab.g_00293	Syad.g_00521
OG0001694	Syaj	Syab.g_00293	Syaj.g_02563
OG0001694	Syaf	Syab.g_00293	Syaf.g_00246
OG0001694	Syai	Syab.g_00293	Syai.g_00257
OG0001694	Syam	Syab.g_00293	Syam.g_00228
OG0001694	Syaa	Syab.g_00293	Syaa.g_00260
OG0001694	Syak	Syab.g_00293	Syak.g_01461
OG0001694	Syal	Syab.g_00293	Syal.g_01265
OG0001695	Prbd	Syab.g_02869	Prbd.g_01854
OG0001695	Prbi	Syab.g_02869	Prbi.g_01299, Prbi.g_01550
OG0001695	Prbc	Syab.g_02869	Prbc.g_01024
OG0001695	Praj	Syab.g_02869	Praj.g_02118
OG0001695	Prbb	Syab.g_02869	Prbb.g_02158
OG0001695	Prbm	Syab.g_02869	Prbm.g_02203
OG0001695	Syad	Syab.g_02869	Syad.g_00123
OG0001695	Syaj	Syab.g_02869	Syaj.g_02223
OG0001695	Syas	Syab.g_02869	Syas.g_01980
OG0001695	Syar	Syab.g_02869	Syar.g_00864
OG0001695	Syat	Syab.g_02869	Syat.g_02434
OG0001695	Prbj	Syab.g_02869	Prbj.g_02036
OG0001695	Prbk	Syab.g_02869	Prbk.g_02241
OG0001695	Prbl	Syab.g_02869	Prbl.g_02158
OG0001695	Praf	Syab.g_02869	Praf.g_02747
OG0001695	Prah	Syab.g_02869	Prah.g_02568
OG0001695	Syag	Syab.g_02869	Syag.g_02232
OG0001695	Syan	Syab.g_02869	Syan.g_01656
OG0001695	Syao	Syab.g_02869	Syao.g_02308
OG0001695	Syaq	Syab.g_02869	Syaq.g_01191
OG0001695	Syaa	Syab.g_02869	Syaa.g_02708
OG0001695	Syac	Syab.g_02869	Syac.g_02457
OG0001695	Syah	Syab.g_02869	Syah.g_00409
OG0001695	Syak	Syab.g_02869	Syak.g_01836
OG0001695	Syae	Syab.g_02869	Syae.g_01670
OG0001695	Syai	Syab.g_02869	Syai.g_02894
OG0001695	Syaf	Syab.g_02869	Syaf.g_00540
OG0001695	Syam	Syab.g_02869	Syam.g_02408
OG0001695	Syal	Syab.g_02869	Syal.g_01165
OG0001702	Praf	Syab.g_02470	Praf.g_00295, Praf.g_00293, Praf.g_00286
OG0001702	Prbj	Syab.g_02470	Prbj.g_00591
OG0001702	Prbl	Syab.g_02470	Prbl.g_00581
OG0001702	Prbk	Syab.g_02470	Prbk.g_01293
OG0001702	Syag	Syab.g_02470	Syag.g_01855
OG0001702	Syak	Syab.g_02470	Syak.g_02217
OG0001702	Syar	Syab.g_02470	Syar.g_03087
OG0001702	Syas	Syab.g_02470	Syas.g_02468, Syas.g_02448
OG0001702	Syat	Syab.g_02470	Syat.g_01533
OG0001702	Syan	Syab.g_02470	Syan.g_02948
OG0001702	Syao	Syab.g_02470	Syao.g_02655
OG0001702	Syaq	Syab.g_02470	Syaq.g_01523
OG0001702	Syad	Syab.g_02470	Syad.g_02772
OG0001702	Syac	Syab.g_02470	Syac.g_00421
OG0001702	Syah	Syab.g_02470	Syah.g_02513
OG0001702	Syaf	Syab.g_02470	Syaf.g_00930
OG0001702	Syam	Syab.g_02470	Syam.g_02094, Syam.g_02095
OG0001702	Syai	Syab.g_02470	Syai.g_02511, Syai.g_02510, Syai.g_02509
OG0001702	Syae	Syab.g_02470	Syae.g_01335
OG0001702	Syaa	Syab.g_02470	Syaa.g_00322
OG0001702	Syaj	Syab.g_02470	Syaj.g_01851, Syaj.g_01857
OG0001702	Syal	Syab.g_02470	Syal.g_00786
OG0001703	Prbm	Syab.g_02089	Prbm.g_00503
OG0001703	Prbb	Syab.g_02089	Prbb.g_00481
OG0001703	Praj	Syab.g_02089	Praj.g_00470
OG0001703	Prbc	Syab.g_02089	Prbc.g_01537
OG0001703	Pral	Syab.g_02089	Pral.g_00614
OG0001703	Prat	Syab.g_02089	Prat.g_00437
OG0001703	Syan	Syab.g_02089	Syan.g_02770
OG0001703	Syao	Syab.g_02089	Syao.g_00034
OG0001703	Syas	Syab.g_02089	Syas.g_01259
OG0001703	Syar	Syab.g_02089	Syar.g_01463
OG0001703	Syat	Syab.g_02089	Syat.g_03164
OG0001703	Syak	Syab.g_02089	Syak.g_02567
OG0001703	Syag	Syab.g_02089	Syag.g_01535
OG0001703	Syae	Syab.g_02089	Syae.g_02301
OG0001703	Syad	Syab.g_02089	Syad.g_00894
OG0001703	Syaj	Syab.g_02089	Syaj.g_00062
OG0001703	Syaa	Syab.g_02089	Syaa.g_02057
OG0001703	Syaf	Syab.g_02089	Syaf.g_02731
OG0001703	Syai	Syab.g_02089	Syai.g_00630
OG0001703	Syam	Syab.g_02089	Syam.g_00577
OG0001703	Syac	Syab.g_02089	Syac.g_01914
OG0001703	Syah	Syab.g_02089	Syah.g_00988
OG0001703	Syaq	Syab.g_02089	Syaq.g_01765
OG0001703	Praf	Syab.g_02089	Praf.g_00587
OG0001703	Prbj	Syab.g_02089	Prbj.g_01637
OG0001703	Prbk	Syab.g_02089	Prbk.g_02054
OG0001703	Prbl	Syab.g_02089	Prbl.g_00504
OG0001703	Prah	Syab.g_02089	Prah.g_01574
OG0001703	Syal	Syab.g_02089	Syal.g_02890
OG0001704	Pray	Syab.g_02425	Pray.g_00230
OG0001704	Praz	Syab.g_02425	Praz.g_00419
OG0001704	Prba	Syab.g_02425	Prba.g_01847
OG0001704	Syal	Syab.g_02425	Syal.g_01020
OG0001704	Syag	Syab.g_02425	Syag.g_02512
OG0001704	Prac	Syab.g_02425	Prac.g_00920
OG0001704	Praq	Syab.g_02425	Praq.g_01399
OG0001704	Prar	Syab.g_02425	Prar.g_01198
OG0001704	Pras	Syab.g_02425	Pras.g_00906
OG0001704	Prbc	Syab.g_02425	Prbc.g_01369
OG0001704	Prbi	Syab.g_02425	Prbi.g_02023
OG0001704	Syas	Syab.g_02425	Syas.g_00425, Syas.g_00426
OG0001709	Prag	Syab.g_00162	Prag.g_01469
OG0001709	Praw	Syab.g_00162	Praw.g_01102
OG0001709	Prau	Syab.g_00162	Prau.g_01477
OG0001709	Pray	Syab.g_00162	Pray.g_01742
OG0001709	Praz	Syab.g_00162	Praz.g_01061
OG0001709	Prba	Syab.g_00162	Prba.g_00117
OG0001709	Prad	Syab.g_00162	Prad.g_00535
OG0001709	Pram	Syab.g_00162	Pram.g_01400
OG0001709	Prbh	Syab.g_00162	Prbh.g_00077
OG0001709	Prav	Syab.g_00162	Prav.g_01559
OG0001709	Prao	Syab.g_00162	Prao.g_01196
OG0001709	Praa	Syab.g_00162	Praa.g_01398
OG0001709	Pras	Syab.g_00162	Pras.g_00293
OG0001709	Prac	Syab.g_00162	Prac.g_00260
OG0001709	Praq	Syab.g_00162	Praq.g_00220
OG0001709	Prar	Syab.g_00162	Prar.g_00868
OG0001709	Prax	Syab.g_00162	Prax.g_01821
OG0001709	Prbi	Syab.g_00162	Prbi.g_01498
OG0001709	Prbb	Syab.g_00162	Prbb.g_00875
OG0001709	Prak	Syab.g_00162	Prak.g_01367
OG0001709	Prbe	Syab.g_00162	Prbe.g_00335
OG0001709	Prbf	Syab.g_00162	Prbf.g_00133
OG0001709	Prbg	Syab.g_00162	Prbg.g_00567
OG0001709	Prbn	Syab.g_00162	Prbn.g_00188
OG0001709	Prap	Syab.g_00162	Prap.g_00097
OG0001709	Syaa	Syab.g_00162	Syaa.g_00453
OG0001709	Syag	Syab.g_00162	Syag.g_02478
OG0001709	Syaq	Syab.g_00162	Syaq.g_00943
OG0001712	Prai	Syab.g_01764	Prai.g_00427
OG0001712	Prac	Syab.g_01764	Prac.g_01123
OG0001712	Praq	Syab.g_01764	Praq.g_01133
OG0001712	Prar	Syab.g_01764	Prar.g_00472
OG0001712	Prau	Syab.g_01764	Prau.g_00418
OG0001712	Pray	Syab.g_01764	Pray.g_00901
OG0001712	Praz	Syab.g_01764	Praz.g_01917
OG0001712	Prba	Syab.g_01764	Prba.g_00917
OG0001712	Pras	Syab.g_01764	Pras.g_01267
OG0001712	Prad	Syab.g_01764	Prad.g_00679
OG0001712	Syao	Syab.g_01764	Syao.g_00712
OG0001712	Syar	Syab.g_01764	Syar.g_01846
