Orthogroup	Species	Praq	Orthologs
OG0001173	Praf	Praq.g_00947	Praf.g_02196
OG0001173	Prbj	Praq.g_00947	Prbj.g_02652
OG0001173	Prbk	Praq.g_00947	Prbk.g_01909
OG0001173	Prbl	Praq.g_00947	Prbl.g_01062
OG0001173	Prab	Praq.g_00947	Prab.g_01735
OG0001173	Pran	Praq.g_00947	Pran.g_01036
OG0001173	Prai	Praq.g_00947	Prai.g_01705
OG0001173	Prao	Praq.g_00947	Prao.g_01619
OG0001173	Pray	Praq.g_00947	Pray.g_01238
OG0001173	Praz	Praq.g_00947	Praz.g_00331
OG0001173	Prba	Praq.g_00947	Prba.g_00361
OG0001173	Prad	Praq.g_00947	Prad.g_00875
OG0001173	Prag	Praq.g_00947	Prag.g_01736
OG0001173	Praw	Praq.g_00947	Praw.g_01913
OG0001173	Prav	Praq.g_00947	Prav.g_00272
OG0001173	Prax	Praq.g_00947	Prax.g_01266
OG0001173	Praa	Praq.g_00947	Praa.g_01703
OG0001173	Prbd	Praq.g_00947	Prbd.g_01459
OG0001173	Prae	Praq.g_00947	Prae.g_01690
OG0001173	Pras	Praq.g_00947	Pras.g_00617
OG0001173	Prau	Praq.g_00947	Prau.g_01798
OG0001173	Prbi	Praq.g_00947	Prbi.g_01852
OG0001173	Prac	Praq.g_00947	Prac.g_00480
OG0001173	Prar	Praq.g_00947	Prar.g_01110
OG0001174	Syag	Praq.g_00939	Syag.g_02703
OG0001174	Syak	Praq.g_00939	Syak.g_01379
OG0001174	Syab	Praq.g_00939	Syab.g_00380
OG0001174	Syal	Praq.g_00939	Syal.g_00207
OG0001174	Syac	Praq.g_00939	Syac.g_02178
OG0001174	Syah	Praq.g_00939	Syah.g_00701
OG0001174	Syaf	Praq.g_00939	Syaf.g_00164
OG0001174	Syai	Praq.g_00939	Syai.g_00332
OG0001174	Syam	Praq.g_00939	Syam.g_00301
OG0001174	Syaa	Praq.g_00939	Syaa.g_02338
OG0001174	Syae	Praq.g_00939	Syae.g_02045
OG0001174	Syaq	Praq.g_00939	Syaq.g_00681
OG0001174	Syao	Praq.g_00939	Syao.g_01923
OG0001174	Syar	Praq.g_00939	Syar.g_00134
OG0001174	Syas	Praq.g_00939	Syas.g_01656
OG0001174	Syat	Praq.g_00939	Syat.g_01849
OG0001174	Syan	Praq.g_00939	Syan.g_02119
OG0001174	Syaj	Praq.g_00939	Syaj.g_02650
OG0001174	Syad	Praq.g_00939	Syad.g_00603
OG0001174	Pral	Praq.g_00939	Pral.g_00184
OG0001174	Prat	Praq.g_00939	Prat.g_01669
OG0001174	Praj	Praq.g_00939	Praj.g_01881
OG0001174	Prbb	Praq.g_00939	Prbb.g_01935
OG0001174	Prbc	Praq.g_00939	Prbc.g_00946
OG0001174	Prbm	Praq.g_00939	Prbm.g_01961
OG0001174	Praf	Praq.g_00939	Praf.g_02188
OG0001174	Prah	Praq.g_00939	Prah.g_02059
OG0001174	Prbj	Praq.g_00939	Prbj.g_02644
OG0001174	Prbk	Praq.g_00939	Prbk.g_01917
OG0001174	Prbl	Praq.g_00939	Prbl.g_01054
OG0001174	Prak	Praq.g_00939	Prak.g_01722
OG0001174	Prap	Praq.g_00939	Prap.g_01701
OG0001174	Prbe	Praq.g_00939	Prbe.g_01104
OG0001174	Prbf	Praq.g_00939	Prbf.g_00616
OG0001174	Prbg	Praq.g_00939	Prbg.g_01727
OG0001174	Prbn	Praq.g_00939	Prbn.g_01823
OG0001174	Pram	Praq.g_00939	Pram.g_01709
OG0001174	Prbh	Praq.g_00939	Prbh.g_01705
OG0001174	Prax	Praq.g_00939	Prax.g_01274
OG0001174	Prbi	Praq.g_00939	Prbi.g_01860
OG0001174	Prao	Praq.g_00939	Prao.g_01627
OG0001174	Prae	Praq.g_00939	Prae.g_01698
OG0001174	Pras	Praq.g_00939	Pras.g_00625
OG0001174	Prau	Praq.g_00939	Prau.g_01806
OG0001174	Pray	Praq.g_00939	Pray.g_01246
OG0001174	Praz	Praq.g_00939	Praz.g_00323
OG0001174	Prba	Praq.g_00939	Prba.g_00369
OG0001174	Prbd	Praq.g_00939	Prbd.g_01451
OG0001174	Prag	Praq.g_00939	Prag.g_01744
OG0001174	Praw	Praq.g_00939	Praw.g_01905
OG0001174	Praa	Praq.g_00939	Praa.g_01711
OG0001174	Prav	Praq.g_00939	Prav.g_00280
OG0001174	Prab	Praq.g_00939	Prab.g_01743
OG0001174	Prai	Praq.g_00939	Prai.g_01713
OG0001174	Pran	Praq.g_00939	Pran.g_01045
OG0001174	Prad	Praq.g_00939	Prad.g_00867
OG0001174	Prac	Praq.g_00939	Prac.g_00488
OG0001174	Prar	Praq.g_00939	Prar.g_01102
OG0001175	Pral	Praq.g_00938	Pral.g_00185
OG0001175	Pram	Praq.g_00938	Pram.g_01710
OG0001175	Prbh	Praq.g_00938	Prbh.g_01704
OG0001175	Syar	Praq.g_00938	Syar.g_00133
OG0001175	Syat	Praq.g_00938	Syat.g_01848
OG0001175	Syan	Praq.g_00938	Syan.g_02120
OG0001175	Syao	Praq.g_00938	Syao.g_01924
OG0001175	Syae	Praq.g_00938	Syae.g_02046
OG0001175	Syac	Praq.g_00938	Syac.g_02177
OG0001175	Syah	Praq.g_00938	Syah.g_00702
OG0001175	Syaa	Praq.g_00938	Syaa.g_02337
OG0001175	Syaf	Praq.g_00938	Syaf.g_00163
OG0001175	Syai	Praq.g_00938	Syai.g_00333
OG0001175	Syam	Praq.g_00938	Syam.g_00302
OG0001175	Syad	Praq.g_00938	Syad.g_00604
OG0001175	Syaj	Praq.g_00938	Syaj.g_02651
OG0001175	Syaq	Praq.g_00938	Syaq.g_00680
OG0001175	Syab	Praq.g_00938	Syab.g_00381
OG0001175	Syal	Praq.g_00938	Syal.g_00208
OG0001175	Prbm	Praq.g_00938	Prbm.g_01962
OG0001175	Praj	Praq.g_00938	Praj.g_01882
OG0001175	Prbb	Praq.g_00938	Prbb.g_01936
OG0001175	Prbc	Praq.g_00938	Prbc.g_00947
OG0001175	Syag	Praq.g_00938	Syag.g_02704
OG0001175	Syak	Praq.g_00938	Syak.g_01378
OG0001175	Praf	Praq.g_00938	Praf.g_02187
OG0001175	Prah	Praq.g_00938	Prah.g_02058
OG0001175	Prbj	Praq.g_00938	Prbj.g_02643
OG0001175	Prbk	Praq.g_00938	Prbk.g_01918
OG0001175	Prbl	Praq.g_00938	Prbl.g_01053
OG0001175	Syas	Praq.g_00938	Syas.g_01655
OG0001175	Prak	Praq.g_00938	Prak.g_01723
OG0001175	Prap	Praq.g_00938	Prap.g_01700
OG0001175	Prbe	Praq.g_00938	Prbe.g_01103
OG0001175	Prbf	Praq.g_00938	Prbf.g_00615
OG0001175	Prbg	Praq.g_00938	Prbg.g_01728
OG0001175	Prbn	Praq.g_00938	Prbn.g_01824
OG0001175	Prat	Praq.g_00938	Prat.g_01670
OG0001175	Prab	Praq.g_00938	Prab.g_01744
OG0001175	Pran	Praq.g_00938	Pran.g_01046
OG0001175	Prai	Praq.g_00938	Prai.g_01714
OG0001175	Prag	Praq.g_00938	Prag.g_01745
OG0001175	Praw	Praq.g_00938	Praw.g_01904
OG0001175	Prad	Praq.g_00938	Prad.g_00866
OG0001175	Pray	Praq.g_00938	Pray.g_01247
OG0001175	Praz	Praq.g_00938	Praz.g_00322
OG0001175	Prba	Praq.g_00938	Prba.g_00370
OG0001175	Prbi	Praq.g_00938	Prbi.g_01861
OG0001175	Prae	Praq.g_00938	Prae.g_01699
OG0001175	Prao	Praq.g_00938	Prao.g_01628
OG0001175	Prbd	Praq.g_00938	Prbd.g_01450
OG0001175	Praa	Praq.g_00938	Praa.g_01712
OG0001175	Pras	Praq.g_00938	Pras.g_00626
OG0001175	Prau	Praq.g_00938	Prau.g_01807
OG0001175	Prav	Praq.g_00938	Prav.g_00281
OG0001175	Prax	Praq.g_00938	Prax.g_01275
OG0001175	Prac	Praq.g_00938	Prac.g_00489
OG0001175	Prar	Praq.g_00938	Prar.g_01101
OG0001176	Prbc	Praq.g_00931	Prbc.g_00959
OG0001176	Praj	Praq.g_00931	Praj.g_01893
OG0001176	Prbm	Praq.g_00931	Prbm.g_01974
OG0001176	Prbb	Praq.g_00931	Prbb.g_01947
OG0001176	Prak	Praq.g_00931	Prak.g_01731
OG0001176	Prap	Praq.g_00931	Prap.g_01692
OG0001176	Prbe	Praq.g_00931	Prbe.g_01095
OG0001176	Prbf	Praq.g_00931	Prbf.g_00607
OG0001176	Prbg	Praq.g_00931	Prbg.g_01736
OG0001176	Prbn	Praq.g_00931	Prbn.g_01832
OG0001176	Pram	Praq.g_00931	Pram.g_01718
OG0001176	Prbh	Praq.g_00931	Prbh.g_01696
OG0001176	Pral	Praq.g_00931	Pral.g_00194
OG0001176	Prat	Praq.g_00931	Prat.g_01678
OG0001176	Prbj	Praq.g_00931	Prbj.g_01028
OG0001176	Prbk	Praq.g_00931	Prbk.g_00991
OG0001176	Prbl	Praq.g_00931	Prbl.g_00953
OG0001176	Praf	Praq.g_00931	Praf.g_02171
OG0001176	Prah	Praq.g_00931	Prah.g_02042
OG0001176	Syag	Praq.g_00931	Syag.g_02723
OG0001176	Syaq	Praq.g_00931	Syaq.g_00656
OG0001176	Syab	Praq.g_00931	Syab.g_00398
OG0001176	Syal	Praq.g_00931	Syal.g_00226
OG0001176	Syak	Praq.g_00931	Syak.g_01354
OG0001176	Syas	Praq.g_00931	Syas.g_01638
OG0001176	Syat	Praq.g_00931	Syat.g_01831
OG0001176	Syan	Praq.g_00931	Syan.g_02253
OG0001176	Syao	Praq.g_00931	Syao.g_01799
OG0001176	Syar	Praq.g_00931	Syar.g_01025
OG0001176	Syad	Praq.g_00931	Syad.g_00644
OG0001176	Syaj	Praq.g_00931	Syaj.g_02688
OG0001176	Syaa	Praq.g_00931	Syaa.g_02314
OG0001176	Syaf	Praq.g_00931	Syaf.g_00142
OG0001176	Syai	Praq.g_00931	Syai.g_00352
OG0001176	Syam	Praq.g_00931	Syam.g_00321
OG0001176	Syae	Praq.g_00931	Syae.g_02076
OG0001176	Syac	Praq.g_00931	Syac.g_02141
OG0001176	Syah	Praq.g_00931	Syah.g_00738
OG0001176	Prab	Praq.g_00931	Prab.g_01751
OG0001176	Pran	Praq.g_00931	Pran.g_01053
OG0001176	Prai	Praq.g_00931	Prai.g_01721
OG0001176	Pray	Praq.g_00931	Pray.g_01254
OG0001176	Praz	Praq.g_00931	Praz.g_00315
OG0001176	Prba	Praq.g_00931	Prba.g_00377
OG0001176	Pras	Praq.g_00931	Pras.g_00633
OG0001176	Prau	Praq.g_00931	Prau.g_01814
OG0001176	Prad	Praq.g_00931	Prad.g_00859
OG0001176	Prae	Praq.g_00931	Prae.g_01706
OG0001176	Prax	Praq.g_00931	Prax.g_01282
OG0001176	Prbd	Praq.g_00931	Prbd.g_01443
OG0001176	Prbi	Praq.g_00931	Prbi.g_01869
OG0001176	Prao	Praq.g_00931	Prao.g_01635
OG0001176	Praa	Praq.g_00931	Praa.g_01719
OG0001176	Prag	Praq.g_00931	Prag.g_01752
OG0001176	Praw	Praq.g_00931	Praw.g_01897
OG0001176	Prav	Praq.g_00931	Prav.g_00288
OG0001176	Prac	Praq.g_00931	Prac.g_00496
OG0001176	Prar	Praq.g_00931	Prar.g_01094
OG0001177	Prbm	Praq.g_00928	Prbm.g_01972
OG0001177	Prbb	Praq.g_00928	Prbb.g_01945
OG0001177	Praj	Praq.g_00928	Praj.g_01891
OG0001177	Prbc	Praq.g_00928	Prbc.g_00957
OG0001177	Prak	Praq.g_00928	Prak.g_01733
OG0001177	Prap	Praq.g_00928	Prap.g_01690
OG0001177	Prbe	Praq.g_00928	Prbe.g_01093
OG0001177	Prbf	Praq.g_00928	Prbf.g_00605
OG0001177	Prbg	Praq.g_00928	Prbg.g_01738
OG0001177	Prbn	Praq.g_00928	Prbn.g_01834
OG0001177	Pram	Praq.g_00928	Pram.g_01720
OG0001177	Prbh	Praq.g_00928	Prbh.g_01694
OG0001177	Pral	Praq.g_00928	Pral.g_00196
OG0001177	Prat	Praq.g_00928	Prat.g_01680
OG0001177	Syae	Praq.g_00928	Syae.g_02073
OG0001177	Syad	Praq.g_00928	Syad.g_00641
OG0001177	Syaj	Praq.g_00928	Syaj.g_02685
OG0001177	Syaf	Praq.g_00928	Syaf.g_00144
OG0001177	Syai	Praq.g_00928	Syai.g_00350
OG0001177	Syam	Praq.g_00928	Syam.g_00319
OG0001177	Syaa	Praq.g_00928	Syaa.g_02316
OG0001177	Syac	Praq.g_00928	Syac.g_02143
OG0001177	Syah	Praq.g_00928	Syah.g_00736
OG0001177	Syan	Praq.g_00928	Syan.g_02256
OG0001177	Syao	Praq.g_00928	Syao.g_01802
OG0001177	Syar	Praq.g_00928	Syar.g_01023
OG0001177	Syap	Praq.g_00928	Syap.g_01920
OG0001177	Syas	Praq.g_00928	Syas.g_01640
OG0001177	Syak	Praq.g_00928	Syak.g_01356
OG0001177	Syal	Praq.g_00928	Syal.g_00224
OG0001177	Prbj	Praq.g_00928	Prbj.g_01030
OG0001177	Prbk	Praq.g_00928	Prbk.g_00993
OG0001177	Prbl	Praq.g_00928	Prbl.g_00951
OG0001177	Praf	Praq.g_00928	Praf.g_02173
OG0001177	Prah	Praq.g_00928	Prah.g_02044
OG0001177	Syab	Praq.g_00928	Syab.g_00396
OG0001177	Syag	Praq.g_00928	Syag.g_02720
OG0001177	Syaq	Praq.g_00928	Syaq.g_00658
OG0001177	Prab	Praq.g_00928	Prab.g_01753
OG0001177	Pran	Praq.g_00928	Pran.g_01055
OG0001177	Prai	Praq.g_00928	Prai.g_01724
OG0001177	Prag	Praq.g_00928	Prag.g_01754
OG0001177	Praw	Praq.g_00928	Praw.g_01895
OG0001177	Prav	Praq.g_00928	Prav.g_00291
OG0001177	Pray	Praq.g_00928	Pray.g_01257
OG0001177	Praz	Praq.g_00928	Praz.g_00312
OG0001177	Prba	Praq.g_00928	Prba.g_00380
OG0001177	Prad	Praq.g_00928	Prad.g_00856
OG0001177	Praa	Praq.g_00928	Praa.g_01722
OG0001177	Prao	Praq.g_00928	Prao.g_01638
OG0001177	Prae	Praq.g_00928	Prae.g_01709
OG0001177	Prbi	Praq.g_00928	Prbi.g_01872
OG0001177	Prax	Praq.g_00928	Prax.g_01285
OG0001177	Prbd	Praq.g_00928	Prbd.g_01440
OG0001177	Pras	Praq.g_00928	Pras.g_00636
OG0001177	Prau	Praq.g_00928	Prau.g_01817
OG0001177	Prar	Praq.g_00928	Prar.g_01091
OG0001177	Prac	Praq.g_00928	Prac.g_00499
OG0001178	Prbb	Praq.g_00923	Prbb.g_01279
OG0001178	Prbm	Praq.g_00923	Prbm.g_01345
OG0001178	Praj	Praq.g_00923	Praj.g_01236
OG0001178	Prbc	Praq.g_00923	Prbc.g_01309
OG0001178	Syab	Praq.g_00923	Syab.g_02263
OG0001178	Syal	Praq.g_00923	Syal.g_00592
OG0001178	Syao	Praq.g_00923	Syao.g_01541
OG0001178	Syar	Praq.g_00923	Syar.g_02943
OG0001178	Syat	Praq.g_00923	Syat.g_03137
OG0001178	Syap	Praq.g_00923	Syap.g_01786, Syap.g_01787
OG0001178	Syas	Praq.g_00923	Syas.g_02676
OG0001178	Syaf	Praq.g_00923	Syaf.g_01028
OG0001178	Syam	Praq.g_00923	Syam.g_01995
OG0001178	Syak	Praq.g_00923	Syak.g_02411
OG0001178	Syag	Praq.g_00923	Syag.g_01694
OG0001178	Syaq	Praq.g_00923	Syaq.g_01667
OG0001178	Syae	Praq.g_00923	Syae.g_01168
OG0001178	Syai	Praq.g_00923	Syai.g_02383
OG0001178	Syaa	Praq.g_00923	Syaa.g_00546
OG0001178	Syaj	Praq.g_00923	Syaj.g_01726
OG0001178	Syad	Praq.g_00923	Syad.g_02629
OG0001178	Syac	Praq.g_00923	Syac.g_00539
OG0001178	Syah	Praq.g_00923	Syah.g_02390
OG0001178	Praf	Praq.g_00923	Praf.g_00474
OG0001178	Prbj	Praq.g_00923	Prbj.g_00851
OG0001178	Prbk	Praq.g_00923	Prbk.g_00901
OG0001178	Prah	Praq.g_00923	Prah.g_01682
OG0001178	Prak	Praq.g_00923	Prak.g_01650
OG0001178	Prap	Praq.g_00923	Prap.g_01774
OG0001178	Prbe	Praq.g_00923	Prbe.g_00980
OG0001178	Prbf	Praq.g_00923	Prbf.g_00688
OG0001178	Prbg	Praq.g_00923	Prbg.g_01655
OG0001178	Prbn	Praq.g_00923	Prbn.g_01750
OG0001178	Pral	Praq.g_00923	Pral.g_00112
OG0001178	Prat	Praq.g_00923	Prat.g_01597
OG0001178	Pram	Praq.g_00923	Pram.g_01637
OG0001178	Prbh	Praq.g_00923	Prbh.g_01777
OG0001178	Prab	Praq.g_00923	Prab.g_01758
OG0001178	Pran	Praq.g_00923	Pran.g_01060
OG0001178	Prai	Praq.g_00923	Prai.g_01729
OG0001178	Prao	Praq.g_00923	Prao.g_01643
OG0001178	Pras	Praq.g_00923	Pras.g_00641
OG0001178	Prau	Praq.g_00923	Prau.g_01822
OG0001178	Prad	Praq.g_00923	Prad.g_00851
OG0001178	Prbd	Praq.g_00923	Prbd.g_01435
OG0001178	Praa	Praq.g_00923	Praa.g_01727
OG0001178	Prae	Praq.g_00923	Prae.g_01714
OG0001178	Prax	Praq.g_00923	Prax.g_01290
OG0001178	Prbi	Praq.g_00923	Prbi.g_01877
OG0001178	Pray	Praq.g_00923	Pray.g_01262
OG0001178	Praz	Praq.g_00923	Praz.g_00307
OG0001178	Prba	Praq.g_00923	Prba.g_00385
OG0001178	Prag	Praq.g_00923	Prag.g_01759
OG0001178	Praw	Praq.g_00923	Praw.g_01890
OG0001178	Prav	Praq.g_00923	Prav.g_00296
OG0001178	Prac	Praq.g_00923	Prac.g_00504
OG0001178	Prar	Praq.g_00923	Prar.g_01086
OG0001179	Praj	Praq.g_00895	Praj.g_01935
OG0001179	Prbb	Praq.g_00895	Prbb.g_01984
OG0001179	Prbm	Praq.g_00895	Prbm.g_02016
OG0001179	Prbc	Praq.g_00895	Prbc.g_00301
OG0001179	Pral	Praq.g_00895	Pral.g_00226
OG0001179	Prat	Praq.g_00895	Prat.g_01710
OG0001179	Syaa	Praq.g_00895	Syaa.g_02268
OG0001179	Syac	Praq.g_00895	Syac.g_02112
OG0001179	Syah	Praq.g_00895	Syah.g_00767
OG0001179	Syae	Praq.g_00895	Syae.g_02106
OG0001179	Syad	Praq.g_00895	Syad.g_00675
OG0001179	Syaj	Praq.g_00895	Syaj.g_02719
OG0001179	Syaf	Praq.g_00895	Syaf.g_00112
OG0001179	Syai	Praq.g_00895	Syai.g_00385
OG0001179	Syam	Praq.g_00895	Syam.g_00351
OG0001179	Praf	Praq.g_00895	Praf.g_02137
OG0001179	Prah	Praq.g_00895	Prah.g_02013
OG0001179	Prbj	Praq.g_00895	Prbj.g_00999
OG0001179	Prbk	Praq.g_00895	Prbk.g_00962
OG0001179	Prbl	Praq.g_00895	Prbl.g_00982
OG0001179	Syab	Praq.g_00895	Syab.g_00427
OG0001179	Syag	Praq.g_00895	Syag.g_02754
OG0001179	Syal	Praq.g_00895	Syal.g_00256
OG0001179	Syak	Praq.g_00895	Syak.g_01324
OG0001179	Syaq	Praq.g_00895	Syaq.g_00626
OG0001179	Syan	Praq.g_00895	Syan.g_02218
OG0001179	Syao	Praq.g_00895	Syao.g_01768
OG0001179	Syap	Praq.g_00895	Syap.g_00491
OG0001179	Syar	Praq.g_00895	Syar.g_01055
OG0001179	Syas	Praq.g_00895	Syas.g_01608
OG0001179	Prak	Praq.g_00895	Prak.g_01763
OG0001179	Prap	Praq.g_00895	Prap.g_01660
OG0001179	Prbe	Praq.g_00895	Prbe.g_00853
OG0001179	Prbf	Praq.g_00895	Prbf.g_00575
OG0001179	Prbg	Praq.g_00895	Prbg.g_01768
OG0001179	Prbn	Praq.g_00895	Prbn.g_01864
OG0001179	Pram	Praq.g_00895	Pram.g_01753
OG0001179	Prbh	Praq.g_00895	Prbh.g_01661
OG0001179	Praa	Praq.g_00895	Praa.g_01759
OG0001179	Prae	Praq.g_00895	Prae.g_01742
OG0001179	Prax	Praq.g_00895	Prax.g_01322
OG0001179	Prbd	Praq.g_00895	Prbd.g_01407
OG0001179	Prbi	Praq.g_00895	Prbi.g_01922
OG0001179	Pras	Praq.g_00895	Pras.g_00671
OG0001179	Prau	Praq.g_00895	Prau.g_01853
OG0001179	Pray	Praq.g_00895	Pray.g_01290
OG0001179	Praz	Praq.g_00895	Praz.g_00279
OG0001179	Prba	Praq.g_00895	Prba.g_00413
OG0001179	Prao	Praq.g_00895	Prao.g_01671
OG0001179	Prab	Praq.g_00895	Prab.g_01786
OG0001179	Pran	Praq.g_00895	Pran.g_01089
OG0001179	Prai	Praq.g_00895	Prai.g_01761
OG0001179	Prag	Praq.g_00895	Prag.g_01788
OG0001179	Praw	Praq.g_00895	Praw.g_00112
OG0001179	Prad	Praq.g_00895	Prad.g_00823
OG0001179	Prav	Praq.g_00895	Prav.g_00616
OG0001179	Prac	Praq.g_00895	Prac.g_00532
OG0001179	Prar	Praq.g_00895	Prar.g_01043
OG0001180	Prbm	Praq.g_00874	Prbm.g_02039
OG0001180	Praj	Praq.g_00874	Praj.g_01958
OG0001180	Prbb	Praq.g_00874	Prbb.g_02007
OG0001180	Prbc	Praq.g_00874	Prbc.g_00278
OG0001180	Pral	Praq.g_00874	Pral.g_00249
OG0001180	Prat	Praq.g_00874	Prat.g_01732
OG0001180	Prak	Praq.g_00874	Prak.g_01786
OG0001180	Prap	Praq.g_00874	Prap.g_01636
OG0001180	Prbe	Praq.g_00874	Prbe.g_00830
OG0001180	Prbf	Praq.g_00874	Prbf.g_00552
OG0001180	Prbg	Praq.g_00874	Prbg.g_01791
OG0001180	Prbn	Praq.g_00874	Prbn.g_01887
OG0001180	Pram	Praq.g_00874	Pram.g_01776
OG0001180	Prbh	Praq.g_00874	Prbh.g_01638
OG0001180	Prbj	Praq.g_00874	Prbj.g_00407
OG0001180	Prbk	Praq.g_00874	Prbk.g_00804
OG0001180	Prbl	Praq.g_00874	Prbl.g_01134
OG0001180	Praf	Praq.g_00874	Praf.g_02109
OG0001180	Prah	Praq.g_00874	Prah.g_01988
OG0001180	Syab	Praq.g_00874	Syab.g_00453
OG0001180	Syal	Praq.g_00874	Syal.g_00282
OG0001180	Syag	Praq.g_00874	Syag.g_02780
OG0001180	Syat	Praq.g_00874	Syat.g_01654
OG0001180	Syap	Praq.g_00874	Syap.g_00097, Syap.g_00465
OG0001180	Syas	Praq.g_00874	Syas.g_01583
OG0001180	Syan	Praq.g_00874	Syan.g_02191
OG0001180	Syao	Praq.g_00874	Syao.g_01833
OG0001180	Syaq	Praq.g_00874	Syaq.g_00600
OG0001180	Syai	Praq.g_00874	Syai.g_00410
OG0001180	Syaf	Praq.g_00874	Syaf.g_00087
OG0001180	Syam	Praq.g_00874	Syam.g_00378
OG0001180	Syac	Praq.g_00874	Syac.g_02087
OG0001180	Syah	Praq.g_00874	Syah.g_00792
OG0001180	Syad	Praq.g_00874	Syad.g_00700
OG0001180	Syaj	Praq.g_00874	Syaj.g_02744
OG0001180	Syae	Praq.g_00874	Syae.g_02130
OG0001180	Syaa	Praq.g_00874	Syaa.g_02243
OG0001180	Prai	Praq.g_00874	Prai.g_01788
OG0001180	Prab	Praq.g_00874	Prab.g_01808
OG0001180	Pran	Praq.g_00874	Pran.g_01111
OG0001180	Prax	Praq.g_00874	Prax.g_01344
OG0001180	Prbi	Praq.g_00874	Prbi.g_01944
OG0001180	Prad	Praq.g_00874	Prad.g_00801
OG0001180	Pras	Praq.g_00874	Pras.g_00693
OG0001180	Prau	Praq.g_00874	Prau.g_01875
OG0001180	Prae	Praq.g_00874	Prae.g_01765
OG0001180	Praa	Praq.g_00874	Praa.g_01781
OG0001180	Prbd	Praq.g_00874	Prbd.g_01385
OG0001180	Prag	Praq.g_00874	Prag.g_01810
OG0001180	Praw	Praq.g_00874	Praw.g_00090
OG0001180	Prav	Praq.g_00874	Prav.g_00638
OG0001180	Pray	Praq.g_00874	Pray.g_01312
OG0001180	Praz	Praq.g_00874	Praz.g_00257
OG0001180	Prba	Praq.g_00874	Prba.g_00435
OG0001180	Prao	Praq.g_00874	Prao.g_01693
OG0001180	Prac	Praq.g_00874	Prac.g_00553
OG0001180	Prar	Praq.g_00874	Prar.g_01022
OG0001181	Praj	Praq.g_00870	Praj.g_01962
OG0001181	Prbb	Praq.g_00870	Prbb.g_02011
OG0001181	Prbc	Praq.g_00870	Prbc.g_00274
OG0001181	Prbm	Praq.g_00870	Prbm.g_02043
OG0001181	Pral	Praq.g_00870	Pral.g_00253
OG0001181	Prat	Praq.g_00870	Prat.g_01736
OG0001181	Prak	Praq.g_00870	Prak.g_01790
OG0001181	Prap	Praq.g_00870	Prap.g_01632
OG0001181	Prbe	Praq.g_00870	Prbe.g_00826
OG0001181	Prbf	Praq.g_00870	Prbf.g_00548
OG0001181	Prbg	Praq.g_00870	Prbg.g_01795
OG0001181	Prbn	Praq.g_00870	Prbn.g_01891
OG0001181	Pram	Praq.g_00870	Pram.g_01780
OG0001181	Prbh	Praq.g_00870	Prbh.g_01634
OG0001181	Syap	Praq.g_00870	Syap.g_00459
OG0001181	Syas	Praq.g_00870	Syas.g_01579
OG0001181	Syan	Praq.g_00870	Syan.g_02187
OG0001181	Syao	Praq.g_00870	Syao.g_01829
OG0001181	Syar	Praq.g_00870	Syar.g_01082
OG0001181	Syat	Praq.g_00870	Syat.g_01650
OG0001181	Praf	Praq.g_00870	Praf.g_02105
OG0001181	Prah	Praq.g_00870	Prah.g_01984
OG0001181	Prbj	Praq.g_00870	Prbj.g_00403
OG0001181	Prbk	Praq.g_00870	Prbk.g_00808
OG0001181	Prbl	Praq.g_00870	Prbl.g_01138
OG0001181	Syaq	Praq.g_00870	Syaq.g_00596
OG0001181	Syag	Praq.g_00870	Syag.g_02784
OG0001181	Syak	Praq.g_00870	Syak.g_01296
OG0001181	Syad	Praq.g_00870	Syad.g_00704
OG0001181	Syaj	Praq.g_00870	Syaj.g_02748
OG0001181	Syaa	Praq.g_00870	Syaa.g_02239
OG0001181	Syae	Praq.g_00870	Syae.g_02134
OG0001181	Syaf	Praq.g_00870	Syaf.g_00083
OG0001181	Syai	Praq.g_00870	Syai.g_00414
OG0001181	Syam	Praq.g_00870	Syam.g_00382
OG0001181	Syac	Praq.g_00870	Syac.g_02083
OG0001181	Syah	Praq.g_00870	Syah.g_00796
OG0001181	Syab	Praq.g_00870	Syab.g_00457
OG0001181	Prab	Praq.g_00870	Prab.g_01812
OG0001181	Pran	Praq.g_00870	Pran.g_01115
OG0001181	Prai	Praq.g_00870	Prai.g_01792
OG0001181	Prag	Praq.g_00870	Prag.g_01814
OG0001181	Praw	Praq.g_00870	Praw.g_00086
OG0001181	Prao	Praq.g_00870	Prao.g_01697
OG0001181	Pras	Praq.g_00870	Pras.g_00697
OG0001181	Prau	Praq.g_00870	Prau.g_01879
OG0001181	Prbd	Praq.g_00870	Prbd.g_01381
OG0001181	Prbi	Praq.g_00870	Prbi.g_01948
OG0001181	Praa	Praq.g_00870	Praa.g_01785
OG0001181	Prax	Praq.g_00870	Prax.g_01348
OG0001181	Prae	Praq.g_00870	Prae.g_01769
OG0001181	Prad	Praq.g_00870	Prad.g_00797
OG0001181	Pray	Praq.g_00870	Pray.g_01316
OG0001181	Praz	Praq.g_00870	Praz.g_00253
OG0001181	Prba	Praq.g_00870	Prba.g_01048
OG0001181	Prav	Praq.g_00870	Prav.g_00642
OG0001181	Prac	Praq.g_00870	Prac.g_00557
OG0001181	Prar	Praq.g_00870	Prar.g_01018
OG0001182	Prbc	Praq.g_00863	Prbc.g_00266
OG0001182	Praj	Praq.g_00863	Praj.g_01970
