Orthogroup	Species	Prbn	Orthologs
OG0001122	Prbm	Prbn.g_01852	Prbm.g_02004
OG0001122	Pral	Prbn.g_01852	Pral.g_00214
OG0001122	Prat	Prbn.g_01852	Prat.g_01698
OG0001122	Pram	Prbn.g_01852	Pram.g_01741
OG0001122	Prbh	Prbn.g_01852	Prbh.g_01673
OG0001122	Prbg	Prbn.g_01852	Prbg.g_01756
OG0001122	Prbf	Prbn.g_01852	Prbf.g_00587
OG0001122	Prak	Prbn.g_01852	Prak.g_01751
OG0001122	Prbe	Prbn.g_01852	Prbe.g_00865
OG0001122	Prap	Prbn.g_01852	Prap.g_01672
OG0001123	Prao	Prbn.g_01853	Prao.g_01660
OG0001123	Pras	Prbn.g_01853	Pras.g_00660
OG0001123	Prau	Prbn.g_01853	Prau.g_01842
OG0001123	Prae	Prbn.g_01853	Prae.g_01731
OG0001123	Praa	Prbn.g_01853	Praa.g_01748
OG0001123	Prar	Prbn.g_01853	Prar.g_01054
OG0001123	Praq	Prbn.g_01853	Praq.g_00906
OG0001123	Prac	Prbn.g_01853	Prac.g_00521
OG0001123	Prag	Prbn.g_01853	Prag.g_01777
OG0001123	Praw	Prbn.g_01853	Praw.g_00123
OG0001123	Prav	Prbn.g_01853	Prav.g_00605
OG0001123	Prbd	Prbn.g_01853	Prbd.g_01418
OG0001123	Prad	Prbn.g_01853	Prad.g_00834
OG0001123	Prbi	Prbn.g_01853	Prbi.g_01911
OG0001123	Prax	Prbn.g_01853	Prax.g_01311
OG0001123	Prba	Prbn.g_01853	Prba.g_00402
OG0001123	Pray	Prbn.g_01853	Pray.g_01279
OG0001123	Praz	Prbn.g_01853	Praz.g_00290
OG0001123	Pran	Prbn.g_01853	Pran.g_01078
OG0001123	Prab	Prbn.g_01853	Prab.g_01775
OG0001123	Prai	Prbn.g_01853	Prai.g_01750
OG0001123	Pral	Prbn.g_01853	Pral.g_00215
OG0001123	Prat	Prbn.g_01853	Prat.g_01699
OG0001123	Prbj	Prbn.g_01853	Prbj.g_01010
OG0001123	Prbk	Prbn.g_01853	Prbk.g_00973
OG0001123	Praf	Prbn.g_01853	Praf.g_02148
OG0001123	Prbl	Prbn.g_01853	Prbl.g_00971
OG0001123	Prah	Prbn.g_01853	Prah.g_02024
OG0001123	Prbc	Prbn.g_01853	Prbc.g_00312
OG0001123	Praj	Prbn.g_01853	Praj.g_01924
OG0001123	Prbb	Prbn.g_01853	Prbb.g_01973
OG0001123	Prbm	Prbn.g_01853	Prbm.g_02005
OG0001123	Pram	Prbn.g_01853	Pram.g_01742
OG0001123	Prbh	Prbn.g_01853	Prbh.g_01672
OG0001123	Prbg	Prbn.g_01853	Prbg.g_01757
OG0001123	Prak	Prbn.g_01853	Prak.g_01752
OG0001123	Prbf	Prbn.g_01853	Prbf.g_00586
OG0001123	Prap	Prbn.g_01853	Prap.g_01671
OG0001123	Prbe	Prbn.g_01853	Prbe.g_00864
OG0001124	Prar	Prbn.g_01854	Prar.g_01053
OG0001124	Praq	Prbn.g_01854	Praq.g_00905
OG0001124	Prac	Prbn.g_01854	Prac.g_00522
OG0001124	Praw	Prbn.g_01854	Praw.g_00122
OG0001124	Prag	Prbn.g_01854	Prag.g_01778
OG0001124	Praa	Prbn.g_01854	Praa.g_01749
OG0001124	Prbi	Prbn.g_01854	Prbi.g_01912
OG0001124	Prav	Prbn.g_01854	Prav.g_00606
OG0001124	Prax	Prbn.g_01854	Prax.g_01312
OG0001124	Prao	Prbn.g_01854	Prao.g_01661
OG0001124	Prad	Prbn.g_01854	Prad.g_00833
OG0001124	Praz	Prbn.g_01854	Praz.g_00289
OG0001124	Prba	Prbn.g_01854	Prba.g_00403
OG0001124	Pray	Prbn.g_01854	Pray.g_01280
OG0001124	Prau	Prbn.g_01854	Prau.g_01843
OG0001124	Pras	Prbn.g_01854	Pras.g_00661
OG0001124	Prbd	Prbn.g_01854	Prbd.g_01417
OG0001124	Prae	Prbn.g_01854	Prae.g_01732
OG0001124	Prai	Prbn.g_01854	Prai.g_01751
OG0001124	Prab	Prbn.g_01854	Prab.g_01776
OG0001124	Pran	Prbn.g_01854	Pran.g_01079
OG0001124	Prah	Prbn.g_01854	Prah.g_02023
OG0001124	Praf	Prbn.g_01854	Praf.g_02147
OG0001124	Prbl	Prbn.g_01854	Prbl.g_00972
OG0001124	Prbj	Prbn.g_01854	Prbj.g_01009
OG0001124	Prbk	Prbn.g_01854	Prbk.g_00972
OG0001124	Prbb	Prbn.g_01854	Prbb.g_01974
OG0001124	Prbc	Prbn.g_01854	Prbc.g_00311
OG0001124	Praj	Prbn.g_01854	Praj.g_01925
OG0001124	Prbm	Prbn.g_01854	Prbm.g_02006
OG0001124	Pral	Prbn.g_01854	Pral.g_00216
OG0001124	Prat	Prbn.g_01854	Prat.g_01700
OG0001124	Prbh	Prbn.g_01854	Prbh.g_01671
OG0001124	Pram	Prbn.g_01854	Pram.g_01743
OG0001124	Prbg	Prbn.g_01854	Prbg.g_01758
OG0001124	Prbe	Prbn.g_01854	Prbe.g_00863
OG0001124	Prbf	Prbn.g_01854	Prbf.g_00585
OG0001124	Prak	Prbn.g_01854	Prak.g_01753
OG0001124	Prap	Prbn.g_01854	Prap.g_01670
OG0001125	Prbi	Prbn.g_01855	Prbi.g_01913
OG0001125	Praa	Prbn.g_01855	Praa.g_01750
OG0001125	Prar	Prbn.g_01855	Prar.g_01052
OG0001125	Praq	Prbn.g_01855	Praq.g_00904
OG0001125	Prac	Prbn.g_01855	Prac.g_00523
OG0001125	Prag	Prbn.g_01855	Prag.g_01779
OG0001125	Praw	Prbn.g_01855	Praw.g_00121
OG0001125	Prax	Prbn.g_01855	Prax.g_01313
OG0001125	Prao	Prbn.g_01855	Prao.g_01662
OG0001125	Prba	Prbn.g_01855	Prba.g_00404
OG0001125	Pray	Prbn.g_01855	Pray.g_01281
OG0001125	Praz	Prbn.g_01855	Praz.g_00288
OG0001125	Prae	Prbn.g_01855	Prae.g_01733
OG0001125	Prbd	Prbn.g_01855	Prbd.g_01416
OG0001125	Pras	Prbn.g_01855	Pras.g_00662
OG0001125	Prau	Prbn.g_01855	Prau.g_01844
OG0001125	Prad	Prbn.g_01855	Prad.g_00832
OG0001125	Prav	Prbn.g_01855	Prav.g_00607
OG0001125	Prab	Prbn.g_01855	Prab.g_01777
OG0001125	Pran	Prbn.g_01855	Pran.g_01080
OG0001125	Prai	Prbn.g_01855	Prai.g_01752
OG0001125	Prbb	Prbn.g_01855	Prbb.g_01975
OG0001125	Prbc	Prbn.g_01855	Prbc.g_00310
OG0001125	Praj	Prbn.g_01855	Praj.g_01926
OG0001125	Prbm	Prbn.g_01855	Prbm.g_02007
OG0001125	Prat	Prbn.g_01855	Prat.g_01701
OG0001125	Pral	Prbn.g_01855	Pral.g_00217
OG0001125	Prbj	Prbn.g_01855	Prbj.g_01008
OG0001125	Prbl	Prbn.g_01855	Prbl.g_00973
OG0001125	Praf	Prbn.g_01855	Praf.g_02146
OG0001125	Prah	Prbn.g_01855	Prah.g_02022
OG0001125	Prbk	Prbn.g_01855	Prbk.g_00971
OG0001125	Prbh	Prbn.g_01855	Prbh.g_01670
OG0001125	Pram	Prbn.g_01855	Pram.g_01744
OG0001125	Prbf	Prbn.g_01855	Prbf.g_00584
OG0001125	Prak	Prbn.g_01855	Prak.g_01754
OG0001125	Prbg	Prbn.g_01855	Prbg.g_01759
OG0001125	Prbe	Prbn.g_01855	Prbe.g_00862
OG0001125	Prap	Prbn.g_01855	Prap.g_01669
OG0001126	Prav	Prbn.g_01856	Prav.g_00608
OG0001126	Prar	Prbn.g_01856	Prar.g_01051
OG0001126	Prae	Prbn.g_01856	Prae.g_01734
OG0001126	Prac	Prbn.g_01856	Prac.g_00524
OG0001126	Praq	Prbn.g_01856	Praq.g_00903
OG0001126	Prag	Prbn.g_01856	Prag.g_01780
OG0001126	Praw	Prbn.g_01856	Praw.g_00120
OG0001126	Prax	Prbn.g_01856	Prax.g_01314
OG0001126	Prbi	Prbn.g_01856	Prbi.g_01914
OG0001126	Prbd	Prbn.g_01856	Prbd.g_01415
OG0001126	Praa	Prbn.g_01856	Praa.g_01751
OG0001126	Prao	Prbn.g_01856	Prao.g_01663
OG0001126	Pras	Prbn.g_01856	Pras.g_00663
OG0001126	Pray	Prbn.g_01856	Pray.g_01282
OG0001126	Prba	Prbn.g_01856	Prba.g_00405
OG0001126	Prau	Prbn.g_01856	Prau.g_01845
OG0001126	Prad	Prbn.g_01856	Prad.g_00831
OG0001126	Praz	Prbn.g_01856	Praz.g_00287
OG0001126	Prai	Prbn.g_01856	Prai.g_01753
OG0001126	Prab	Prbn.g_01856	Prab.g_01778
OG0001126	Pran	Prbn.g_01856	Pran.g_01081
OG0001126	Prbm	Prbn.g_01856	Prbm.g_02008
OG0001126	Praj	Prbn.g_01856	Praj.g_01927
OG0001126	Prbb	Prbn.g_01856	Prbb.g_01976
OG0001126	Prbc	Prbn.g_01856	Prbc.g_00309
OG0001126	Prat	Prbn.g_01856	Prat.g_01702
OG0001126	Pral	Prbn.g_01856	Pral.g_00218
OG0001126	Prbk	Prbn.g_01856	Prbk.g_00970
OG0001126	Prbj	Prbn.g_01856	Prbj.g_01007
OG0001126	Prbl	Prbn.g_01856	Prbl.g_00974
OG0001126	Praf	Prbn.g_01856	Praf.g_02145
OG0001126	Prah	Prbn.g_01856	Prah.g_02021
OG0001126	Pram	Prbn.g_01856	Pram.g_01745
OG0001126	Prbh	Prbn.g_01856	Prbh.g_01669
OG0001126	Prap	Prbn.g_01856	Prap.g_01668
OG0001126	Prbf	Prbn.g_01856	Prbf.g_00583
OG0001126	Prbe	Prbn.g_01856	Prbe.g_00861
OG0001126	Prak	Prbn.g_01856	Prak.g_01755
OG0001126	Prbg	Prbn.g_01856	Prbg.g_01760
OG0001127	Prac	Prbn.g_01857	Prac.g_00525
OG0001127	Prar	Prbn.g_01857	Prar.g_01050
OG0001127	Praq	Prbn.g_01857	Praq.g_00902
OG0001127	Prav	Prbn.g_01857	Prav.g_00609
OG0001127	Prag	Prbn.g_01857	Prag.g_01781
OG0001127	Praw	Prbn.g_01857	Praw.g_00119
OG0001127	Pras	Prbn.g_01857	Pras.g_00664
OG0001127	Prad	Prbn.g_01857	Prad.g_00830
OG0001127	Praz	Prbn.g_01857	Praz.g_00286
OG0001127	Pray	Prbn.g_01857	Pray.g_01283
OG0001127	Prba	Prbn.g_01857	Prba.g_00406
OG0001127	Prau	Prbn.g_01857	Prau.g_01846
OG0001127	Prae	Prbn.g_01857	Prae.g_01735
OG0001127	Prax	Prbn.g_01857	Prax.g_01315
OG0001127	Prbd	Prbn.g_01857	Prbd.g_01414
OG0001127	Prbi	Prbn.g_01857	Prbi.g_01915
OG0001127	Prao	Prbn.g_01857	Prao.g_01664
OG0001127	Praa	Prbn.g_01857	Praa.g_01752
OG0001127	Prab	Prbn.g_01857	Prab.g_01779
OG0001127	Pran	Prbn.g_01857	Pran.g_01082
OG0001127	Prai	Prbn.g_01857	Prai.g_01754
OG0001127	Prat	Prbn.g_01857	Prat.g_01703
OG0001127	Prah	Prbn.g_01857	Prah.g_02020
OG0001127	Prbj	Prbn.g_01857	Prbj.g_01006
OG0001127	Prbk	Prbn.g_01857	Prbk.g_00969
OG0001127	Prbl	Prbn.g_01857	Prbl.g_00975
OG0001127	Praf	Prbn.g_01857	Praf.g_02144
OG0001127	Prbc	Prbn.g_01857	Prbc.g_00308
OG0001127	Praj	Prbn.g_01857	Praj.g_01928
OG0001127	Prbb	Prbn.g_01857	Prbb.g_01977
OG0001127	Prbm	Prbn.g_01857	Prbm.g_02009
OG0001127	Pral	Prbn.g_01857	Pral.g_00219
OG0001127	Prbh	Prbn.g_01857	Prbh.g_01668
OG0001127	Pram	Prbn.g_01857	Pram.g_01746
OG0001127	Prap	Prbn.g_01857	Prap.g_01667
OG0001127	Prbg	Prbn.g_01857	Prbg.g_01761
OG0001127	Prak	Prbn.g_01857	Prak.g_01756
OG0001127	Prbe	Prbn.g_01857	Prbe.g_00860
OG0001127	Prbf	Prbn.g_01857	Prbf.g_00582
OG0001128	Prba	Prbn.g_01858	Prba.g_00407
OG0001128	Pray	Prbn.g_01858	Pray.g_01284
OG0001128	Praz	Prbn.g_01858	Praz.g_00285
OG0001128	Praa	Prbn.g_01858	Praa.g_01753
OG0001128	Prav	Prbn.g_01858	Prav.g_00610
OG0001128	Prau	Prbn.g_01858	Prau.g_01847
OG0001128	Prag	Prbn.g_01858	Prag.g_01782
OG0001128	Prao	Prbn.g_01858	Prao.g_01665
OG0001128	Prbd	Prbn.g_01858	Prbd.g_01413
OG0001128	Prax	Prbn.g_01858	Prax.g_01316
OG0001128	Praw	Prbn.g_01858	Praw.g_00118
OG0001128	Prae	Prbn.g_01858	Prae.g_01736
OG0001128	Prbi	Prbn.g_01858	Prbi.g_01916
OG0001128	Pras	Prbn.g_01858	Pras.g_00665
OG0001128	Prad	Prbn.g_01858	Prad.g_00829
OG0001128	Prar	Prbn.g_01858	Prar.g_01049
OG0001128	Prac	Prbn.g_01858	Prac.g_00526
OG0001128	Praq	Prbn.g_01858	Praq.g_00901
OG0001128	Prab	Prbn.g_01858	Prab.g_01780
OG0001128	Pran	Prbn.g_01858	Pran.g_01083
OG0001128	Prai	Prbn.g_01858	Prai.g_01755
OG0001128	Prbm	Prbn.g_01858	Prbm.g_02010
OG0001128	Prbc	Prbn.g_01858	Prbc.g_00307
OG0001128	Praj	Prbn.g_01858	Praj.g_01929
OG0001128	Prbb	Prbn.g_01858	Prbb.g_01978
OG0001128	Prat	Prbn.g_01858	Prat.g_01704
OG0001128	Pral	Prbn.g_01858	Pral.g_00220
OG0001128	Praf	Prbn.g_01858	Praf.g_02143
OG0001128	Prbl	Prbn.g_01858	Prbl.g_00976
OG0001128	Prbk	Prbn.g_01858	Prbk.g_00968
OG0001128	Prbj	Prbn.g_01858	Prbj.g_01005
OG0001128	Prah	Prbn.g_01858	Prah.g_02019
OG0001128	Prbh	Prbn.g_01858	Prbh.g_01667
OG0001128	Pram	Prbn.g_01858	Pram.g_01747
OG0001128	Prbe	Prbn.g_01858	Prbe.g_00859
OG0001128	Prbg	Prbn.g_01858	Prbg.g_01762
OG0001128	Prak	Prbn.g_01858	Prak.g_01757
OG0001128	Prap	Prbn.g_01858	Prap.g_01666
OG0001128	Prbf	Prbn.g_01858	Prbf.g_00581
OG0001129	Praq	Prbn.g_01859	Praq.g_00900
OG0001129	Prac	Prbn.g_01859	Prac.g_00527
OG0001129	Prar	Prbn.g_01859	Prar.g_01048
OG0001129	Prag	Prbn.g_01859	Prag.g_01783
OG0001129	Praw	Prbn.g_01859	Praw.g_00117
OG0001129	Prao	Prbn.g_01859	Prao.g_01666
OG0001129	Praa	Prbn.g_01859	Praa.g_01754
OG0001129	Prae	Prbn.g_01859	Prae.g_01737
OG0001129	Prbi	Prbn.g_01859	Prbi.g_01917
OG0001129	Prau	Prbn.g_01859	Prau.g_01848
OG0001129	Pras	Prbn.g_01859	Pras.g_00666
OG0001129	Prbd	Prbn.g_01859	Prbd.g_01412
OG0001129	Prad	Prbn.g_01859	Prad.g_00828
OG0001129	Prax	Prbn.g_01859	Prax.g_01317
OG0001129	Prai	Prbn.g_01859	Prai.g_01756
OG0001129	Pran	Prbn.g_01859	Pran.g_01084
OG0001129	Prab	Prbn.g_01859	Prab.g_01781
OG0001129	Prav	Prbn.g_01859	Prav.g_00611
OG0001129	Pray	Prbn.g_01859	Pray.g_01285
OG0001129	Prba	Prbn.g_01859	Prba.g_00408
OG0001129	Praz	Prbn.g_01859	Praz.g_00284
OG0001129	Prbm	Prbn.g_01859	Prbm.g_02011
OG0001129	Praj	Prbn.g_01859	Praj.g_01930
OG0001129	Prbc	Prbn.g_01859	Prbc.g_00306
OG0001129	Prbb	Prbn.g_01859	Prbb.g_01979
OG0001129	Prah	Prbn.g_01859	Prah.g_02018
OG0001129	Praf	Prbn.g_01859	Praf.g_02142
OG0001129	Prbl	Prbn.g_01859	Prbl.g_00977
OG0001129	Prbj	Prbn.g_01859	Prbj.g_01004
OG0001129	Prbk	Prbn.g_01859	Prbk.g_00967
OG0001129	Prat	Prbn.g_01859	Prat.g_01705
OG0001129	Pral	Prbn.g_01859	Pral.g_00221
OG0001129	Pram	Prbn.g_01859	Pram.g_01748
OG0001129	Prbh	Prbn.g_01859	Prbh.g_01666
OG0001129	Prbe	Prbn.g_01859	Prbe.g_00858
OG0001129	Prap	Prbn.g_01859	Prap.g_01665
OG0001129	Prbg	Prbn.g_01859	Prbg.g_01763
OG0001129	Prak	Prbn.g_01859	Prak.g_01758
OG0001129	Prbf	Prbn.g_01859	Prbf.g_00580
OG0001130	Praz	Prbn.g_01860	Praz.g_00283
OG0001130	Prba	Prbn.g_01860	Prba.g_00409
OG0001130	Pray	Prbn.g_01860	Pray.g_01286
OG0001130	Prar	Prbn.g_01860	Prar.g_01047
OG0001130	Praq	Prbn.g_01860	Praq.g_00899
OG0001130	Prac	Prbn.g_01860	Prac.g_00528
OG0001130	Prag	Prbn.g_01860	Prag.g_01784
OG0001130	Praw	Prbn.g_01860	Praw.g_00116
OG0001130	Prav	Prbn.g_01860	Prav.g_00612
OG0001130	Praa	Prbn.g_01860	Praa.g_01755
OG0001130	Prbd	Prbn.g_01860	Prbd.g_01411
OG0001130	Pras	Prbn.g_01860	Pras.g_00667
OG0001130	Prau	Prbn.g_01860	Prau.g_01849
OG0001130	Prae	Prbn.g_01860	Prae.g_01738
OG0001130	Prad	Prbn.g_01860	Prad.g_00827
OG0001130	Prao	Prbn.g_01860	Prao.g_01667
OG0001130	Prbi	Prbn.g_01860	Prbi.g_01918
OG0001130	Prax	Prbn.g_01860	Prax.g_01318
OG0001130	Prab	Prbn.g_01860	Prab.g_01782
OG0001130	Pran	Prbn.g_01860	Pran.g_01085
OG0001130	Prai	Prbn.g_01860	Prai.g_01757
OG0001130	Prbc	Prbn.g_01860	Prbc.g_00305
OG0001130	Prbb	Prbn.g_01860	Prbb.g_01980
OG0001130	Praj	Prbn.g_01860	Praj.g_01931
OG0001130	Prbm	Prbn.g_01860	Prbm.g_02012
OG0001130	Prah	Prbn.g_01860	Prah.g_02017
OG0001130	Prbk	Prbn.g_01860	Prbk.g_00966
OG0001130	Prbj	Prbn.g_01860	Prbj.g_01003
OG0001130	Prbl	Prbn.g_01860	Prbl.g_00978
OG0001130	Praf	Prbn.g_01860	Praf.g_02141
OG0001130	Prat	Prbn.g_01860	Prat.g_01706
OG0001130	Pral	Prbn.g_01860	Pral.g_00222
OG0001130	Prbh	Prbn.g_01860	Prbh.g_01665
OG0001130	Pram	Prbn.g_01860	Pram.g_01749
OG0001130	Prbf	Prbn.g_01860	Prbf.g_00579
OG0001130	Prap	Prbn.g_01860	Prap.g_01664
OG0001130	Prak	Prbn.g_01860	Prak.g_01759
OG0001130	Prbg	Prbn.g_01860	Prbg.g_01764
OG0001130	Prbe	Prbn.g_01860	Prbe.g_00857
OG0001131	Prad	Prbn.g_01861	Prad.g_00826
OG0001131	Prac	Prbn.g_01861	Prac.g_00529
OG0001131	Praq	Prbn.g_01861	Praq.g_00898
OG0001131	Prar	Prbn.g_01861	Prar.g_01046
OG0001131	Prba	Prbn.g_01861	Prba.g_00410
OG0001131	Praz	Prbn.g_01861	Praz.g_00282
OG0001131	Pray	Prbn.g_01861	Pray.g_01287
OG0001131	Pras	Prbn.g_01861	Pras.g_00668
OG0001131	Prau	Prbn.g_01861	Prau.g_01850
OG0001131	Prav	Prbn.g_01861	Prav.g_00613
OG0001131	Praw	Prbn.g_01861	Praw.g_00115
OG0001131	Prag	Prbn.g_01861	Prag.g_01785
OG0001131	Prae	Prbn.g_01861	Prae.g_01739
OG0001131	Praa	Prbn.g_01861	Praa.g_01756
OG0001131	Prao	Prbn.g_01861	Prao.g_01668
OG0001131	Prbd	Prbn.g_01861	Prbd.g_01410
OG0001131	Prbi	Prbn.g_01861	Prbi.g_01919
OG0001131	Prax	Prbn.g_01861	Prax.g_01319
OG0001131	Prai	Prbn.g_01861	Prai.g_01758
OG0001131	Prab	Prbn.g_01861	Prab.g_01783
OG0001131	Pran	Prbn.g_01861	Pran.g_01086
OG0001131	Prbb	Prbn.g_01861	Prbb.g_01981
OG0001131	Praj	Prbn.g_01861	Praj.g_01932
OG0001131	Prbc	Prbn.g_01861	Prbc.g_00304
OG0001131	Prbm	Prbn.g_01861	Prbm.g_02013
OG0001131	Prbl	Prbn.g_01861	Prbl.g_00979
OG0001131	Prah	Prbn.g_01861	Prah.g_02016
OG0001131	Prbk	Prbn.g_01861	Prbk.g_00965
OG0001131	Prbj	Prbn.g_01861	Prbj.g_01002
OG0001131	Praf	Prbn.g_01861	Praf.g_02140
OG0001131	Pral	Prbn.g_01861	Pral.g_00223
OG0001131	Prat	Prbn.g_01861	Prat.g_01707
OG0001131	Pram	Prbn.g_01861	Pram.g_01750
OG0001131	Prbh	Prbn.g_01861	Prbh.g_01664
OG0001131	Prap	Prbn.g_01861	Prap.g_01663
OG0001131	Prbf	Prbn.g_01861	Prbf.g_00578
OG0001131	Prak	Prbn.g_01861	Prak.g_01760
OG0001131	Prbe	Prbn.g_01861	Prbe.g_00856
OG0001131	Prbg	Prbn.g_01861	Prbg.g_01765
OG0001132	Prax	Prbn.g_01862	Prax.g_01320
OG0001132	Prae	Prbn.g_01862	Prae.g_01740
OG0001132	Pray	Prbn.g_01862	Pray.g_01288
OG0001132	Prba	Prbn.g_01862	Prba.g_00411
OG0001132	Praz	Prbn.g_01862	Praz.g_00281
OG0001132	Prao	Prbn.g_01862	Prao.g_01669
OG0001132	Prbi	Prbn.g_01862	Prbi.g_01920
OG0001132	Praq	Prbn.g_01862	Praq.g_00897
OG0001132	Prac	Prbn.g_01862	Prac.g_00530
OG0001132	Prar	Prbn.g_01862	Prar.g_01045
OG0001132	Praw	Prbn.g_01862	Praw.g_00114
OG0001132	Prag	Prbn.g_01862	Prag.g_01786
OG0001132	Prad	Prbn.g_01862	Prad.g_00825
OG0001132	Praa	Prbn.g_01862	Praa.g_01757
OG0001132	Prbd	Prbn.g_01862	Prbd.g_01409
OG0001132	Pras	Prbn.g_01862	Pras.g_00669
OG0001132	Prau	Prbn.g_01862	Prau.g_01851
OG0001132	Prav	Prbn.g_01862	Prav.g_00614
OG0001132	Prab	Prbn.g_01862	Prab.g_01784
OG0001132	Pran	Prbn.g_01862	Pran.g_01087
OG0001132	Prai	Prbn.g_01862	Prai.g_01759
OG0001132	Prbc	Prbn.g_01862	Prbc.g_00303
OG0001132	Praj	Prbn.g_01862	Praj.g_01933
OG0001132	Prbb	Prbn.g_01862	Prbb.g_01982
OG0001132	Prbm	Prbn.g_01862	Prbm.g_02014
OG0001132	Praf	Prbn.g_01862	Praf.g_02139
OG0001132	Prbk	Prbn.g_01862	Prbk.g_00964
OG0001132	Prbl	Prbn.g_01862	Prbl.g_00980
OG0001132	Prbj	Prbn.g_01862	Prbj.g_01001
OG0001132	Prah	Prbn.g_01862	Prah.g_02015
OG0001132	Pral	Prbn.g_01862	Pral.g_00224
OG0001132	Prat	Prbn.g_01862	Prat.g_01708
OG0001132	Prbh	Prbn.g_01862	Prbh.g_01663
OG0001132	Pram	Prbn.g_01862	Pram.g_01751
OG0001132	Prbf	Prbn.g_01862	Prbf.g_00577
OG0001132	Prbg	Prbn.g_01862	Prbg.g_01766
OG0001132	Prak	Prbn.g_01862	Prak.g_01761
OG0001132	Prbe	Prbn.g_01862	Prbe.g_00855
OG0001132	Prap	Prbn.g_01862	Prap.g_01662
OG0001133	Prav	Prbn.g_01863	Prav.g_00615
OG0001133	Prag	Prbn.g_01863	Prag.g_01787
OG0001133	Praw	Prbn.g_01863	Praw.g_00113
OG0001133	Prba	Prbn.g_01863	Prba.g_00412
OG0001133	Pray	Prbn.g_01863	Pray.g_01289
OG0001133	Praz	Prbn.g_01863	Praz.g_00280
OG0001133	Prae	Prbn.g_01863	Prae.g_01741
OG0001133	Prbd	Prbn.g_01863	Prbd.g_01408
OG0001133	Prbi	Prbn.g_01863	Prbi.g_01921
OG0001133	Praa	Prbn.g_01863	Praa.g_01758
OG0001133	Prac	Prbn.g_01863	Prac.g_00531
OG0001133	Praq	Prbn.g_01863	Praq.g_00896
OG0001133	Prar	Prbn.g_01863	Prar.g_01044
OG0001133	Prax	Prbn.g_01863	Prax.g_01321
OG0001133	Prad	Prbn.g_01863	Prad.g_00824
OG0001133	Prao	Prbn.g_01863	Prao.g_01670
OG0001133	Prau	Prbn.g_01863	Prau.g_01852
OG0001133	Pras	Prbn.g_01863	Pras.g_00670
OG0001133	Pran	Prbn.g_01863	Pran.g_01088
OG0001133	Prab	Prbn.g_01863	Prab.g_01785
OG0001133	Prai	Prbn.g_01863	Prai.g_01760
OG0001133	Praf	Prbn.g_01863	Praf.g_02138
OG0001133	Prbl	Prbn.g_01863	Prbl.g_00981
OG0001133	Prbj	Prbn.g_01863	Prbj.g_01000
OG0001133	Prbk	Prbn.g_01863	Prbk.g_00963
OG0001133	Prah	Prbn.g_01863	Prah.g_02014
OG0001133	Prbm	Prbn.g_01863	Prbm.g_02015
OG0001133	Praj	Prbn.g_01863	Praj.g_01934
OG0001133	Prbb	Prbn.g_01863	Prbb.g_01983
OG0001133	Prbc	Prbn.g_01863	Prbc.g_00302
OG0001133	Pral	Prbn.g_01863	Pral.g_00225
OG0001133	Prat	Prbn.g_01863	Prat.g_01709
OG0001133	Prbh	Prbn.g_01863	Prbh.g_01662
OG0001133	Pram	Prbn.g_01863	Pram.g_01752
OG0001133	Prbe	Prbn.g_01863	Prbe.g_00854
OG0001133	Prak	Prbn.g_01863	Prak.g_01762
OG0001133	Prbf	Prbn.g_01863	Prbf.g_00576
OG0001133	Prap	Prbn.g_01863	Prap.g_01661
OG0001133	Prbg	Prbn.g_01863	Prbg.g_01767
OG0001134	Prao	Prbn.g_01864	Prao.g_01671
OG0001134	Pran	Prbn.g_01864	Pran.g_01089
OG0001134	Prab	Prbn.g_01864	Prab.g_01786
OG0001134	Prai	Prbn.g_01864	Prai.g_01761
OG0001134	Pras	Prbn.g_01864	Pras.g_00671
OG0001134	Prba	Prbn.g_01864	Prba.g_00413
OG0001134	Praz	Prbn.g_01864	Praz.g_00279
OG0001134	Pray	Prbn.g_01864	Pray.g_01290
OG0001134	Prau	Prbn.g_01864	Prau.g_01853
OG0001134	Praa	Prbn.g_01864	Praa.g_01759
OG0001134	Prbi	Prbn.g_01864	Prbi.g_01922
OG0001134	Prax	Prbn.g_01864	Prax.g_01322
OG0001134	Prbd	Prbn.g_01864	Prbd.g_01407
OG0001134	Prae	Prbn.g_01864	Prae.g_01742
OG0001134	Praw	Prbn.g_01864	Praw.g_00112
OG0001134	Prag	Prbn.g_01864	Prag.g_01788
OG0001134	Praq	Prbn.g_01864	Praq.g_00895
OG0001134	Prac	Prbn.g_01864	Prac.g_00532
OG0001134	Prar	Prbn.g_01864	Prar.g_01043
OG0001134	Prav	Prbn.g_01864	Prav.g_00616
OG0001134	Prad	Prbn.g_01864	Prad.g_00823
OG0001134	Prat	Prbn.g_01864	Prat.g_01710
OG0001134	Pral	Prbn.g_01864	Pral.g_00226
OG0001134	Prbm	Prbn.g_01864	Prbm.g_02016
OG0001134	Praj	Prbn.g_01864	Praj.g_01935
OG0001134	Prbb	Prbn.g_01864	Prbb.g_01984
OG0001134	Prbc	Prbn.g_01864	Prbc.g_00301
OG0001134	Praf	Prbn.g_01864	Praf.g_02137
OG0001134	Prah	Prbn.g_01864	Prah.g_02013
OG0001134	Prbj	Prbn.g_01864	Prbj.g_00999
OG0001134	Prbk	Prbn.g_01864	Prbk.g_00962
OG0001134	Prbl	Prbn.g_01864	Prbl.g_00982
OG0001134	Pram	Prbn.g_01864	Pram.g_01753
