assembly_accession	bioproject	biosample	wgs_master	refseq_category	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	asm_submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	excluded_from_refseq	relation_to_type_material	asm_not_live_date	assembly_type	group	genome_size	genome_size_ungapped	gc_percent	replicon_count	scaffold_count	contig_count	annotation_provider	annotation_name	annotation_date	total_gene_count	protein_coding_gene_count	non_coding_gene_count	pubmed_id
GCF_963899605.1	PRJNA224116	SAMEA115018835	CAWRAU000000000.1	na	102119	102119	Synechococcus sp. C9	na	ena-yuan-GCF_022984075.1	latest	Contig	Major	Full	2024-03-03	ena-yuan-GCF_022984075.1	Nanjing Agriculture University	GCA_963899605.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/963/899/605/GCF_963899605.1_ena-yuan-GCF_022984075.1	na	na	na	haploid	bacteria	2958309	2958309	53.000000	0	4	4	NCBI RefSeq	GCF_963899605.1-RS_2025_09_13	2025-09-13	2900	2808	49	na
GCF_963901325.1	PRJNA224116	SAMEA115018915	CAWRGR000000000.1	na	1938862	1938862	Synechococcus sp. 7002	na	ena-yuan-GCF_900177825.1	latest	Contig	Major	Full	2024-03-03	ena-yuan-GCF_900177825.1	Nanjing Agriculture University	GCA_963901325.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/963/901/325/GCF_963901325.1_ena-yuan-GCF_900177825.1	na	na	na	haploid	bacteria	3434434	3434434	49.000000	0	6	6	NCBI RefSeq	GCF_963901325.1-RS_2025_09_13	2025-09-13	3352	3236	55	na
GCF_963920465.1	PRJNA224116	SAMEA115019962	na	na	2789857	2789857	Synechococcus sp. CBW1107	na	KAC_114	latest	Complete Genome	Major	Full	2023-12-22	KAC_114	Sodertorn University College	GCA_963920465.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/963/920/465/GCF_963920465.1_KAC_114	na	na	na	haploid	bacteria	2816659	2816659	63.000000	1	1	1	NCBI RefSeq	GCF_963920465.1-RS_2025_02_19	2025-02-19	3062	2974	59	na
GCF_963920475.1	PRJNA224116	SAMEA115019958	na	na	2789857	2789857	Synechococcus sp. CBW1107	na	KAC_105	latest	Complete Genome	Major	Full	2023-12-22	KAC_105	Sodertorn University College	GCA_963920475.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/963/920/475/GCF_963920475.1_KAC_105	na	na	na	haploid	bacteria	3210252	3210252	66.000000	1	1	1	NCBI RefSeq	GCF_963920475.1-RS_2025_02_19	2025-02-19	3336	3234	54	na
GCF_963920495.1	PRJNA224116	SAMEA115019960	na	na	2789857	2789857	Synechococcus sp. CBW1107	na	KAC_102	latest	Complete Genome	Major	Full	2023-12-22	KAC_102	Sodertorn University College	GCA_963920495.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/963/920/495/GCF_963920495.1_KAC_102	na	na	na	haploid	bacteria	3384084	3384084	65.500000	1	1	1	NCBI RefSeq	GCF_963920495.1-RS_2025_02_19	2025-02-19	3395	3282	61	na
GCF_963920505.1	PRJNA224116	SAMEA115019961	na	na	2789857	2789857	Synechococcus sp. CBW1107	na	KAC_106	latest	Complete Genome	Major	Full	2023-12-22	KAC_106	Sodertorn University College	GCA_963920505.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/963/920/505/GCF_963920505.1_KAC_106	na	na	na	haploid	bacteria	3085273	3085273	66.000000	1	1	1	NCBI RefSeq	GCF_963920505.1-RS_2025_02_19	2025-02-19	3292	3195	54	na
GCF_964203435.1	PRJNA224116	SAMEA115862073	CAXNLI000000000.1	na	1131	1131	Synechococcus sp.	na	ZE-13nov19-LR-15	latest	Contig	Major	Full	2024-07-25	ZE-13nov19-LR-15	BIOLOGY CENTRE ASCR, V.V.I., INSTITUTE OF HYDROBIO	GCA_964203435.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/964/203/435/GCF_964203435.1_ZE-13nov19-LR-15	derived from metagenome	na	na	haploid	bacteria	2123169	2123169	52.500000	0	12	12	NCBI RefSeq	GCF_964203435.1-RS_2024_07_29	2024-07-29	2378	2274	48	na
GCF_000155635.1	PRJNA224116	SAMN02436316	ABSE00000000.1	na	180281	180281	Cyanobium sp. PCC 7001	strain=PCC 7001	na	latest	Scaffold	Major	Full	2008-08-29	ASM15563v1	Gordon and Betty Moore Foundation Microbial Genome Sequencing Project	GCA_000155635.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/155/635/GCF_000155635.1_ASM15563v1	na	na	na	haploid	bacteria	2834252	2832697	68.500000	0	2	18	NCBI RefSeq	GCF_000155635.1-RS_2024_08_12	2024-08-12	2887	2799	56	na
GCF_000316515.1	PRJNA224116	SAMN02261330	na	reference genome	292564	59930	Cyanobium gracile PCC 6307	strain=PCC 6307	na	latest	Complete Genome	Major	Full	2012-12-04	ASM31651v1	JGI	GCA_000316515.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/316/515/GCF_000316515.1_ASM31651v1	na	assembly from type material	na	haploid	bacteria	3342364	3342364	68.500000	1	1	1	NCBI RefSeq	GCF_000316515.1-RS_2025_05_02	2025-05-02	3427	3326	54	na
GCF_003011885.1	PRJNA224116	SAMN08610141	PXXO00000000.1	na	2116684	2304190	Cyanobium usitatum str. Tous	strain=Tous	na	latest	Contig	Major	Full	2018-03-19	ASM301188v1	Evolutionary Genomics Group	GCA_003011885.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/011/885/GCF_003011885.1_ASM301188v1	na	assembly from type material	na	haploid	bacteria	2515215	2515215	62.500000	0	25	25	NCBI RefSeq	GCF_003011885.1-RS_2025_04_02	2025-04-02	2687	2599	48	30117250
GCF_009834675.1	PRJNA224116	SAMN03018359	ASAC00000000.1	na	1328305	1328305	Cyanobium sp. Copco_Reservoir_LC18	strain=Copco_Reservoir_LC18	na	latest	Contig	Major	Full	2020-01-08	ASM983467v1	Oregon State University	GCA_009834675.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/834/675/GCF_009834675.1_ASM983467v1	na	na	na	haploid	bacteria	3210832	3210832	69.500000	0	28	28	NCBI RefSeq	GCF_009834675.1-RS_2024_08_16	2024-08-16	3278	3205	50	na
GCF_014280235.1	PRJNA224116	SAMN13641348	na	na	261284	261284	Cyanobium sp. NS01	strain=NS01	na	latest	Complete Genome	Major	Full	2020-08-24	ASM1428023v1	Station Biologique de Roscoff (CNRS - Sorbonne University)	GCA_014280235.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/280/235/GCF_014280235.1_ASM1428023v1	na	na	na	haploid	bacteria	2748087	2748087	68.000000	1	1	1	NCBI RefSeq	GCF_014280235.1-RS_2024_08_17	2024-08-17	2875	2778	58	na
GCF_014697415.1	PRJNA224116	SAMN13702704	JACJRT000000000.1	na	2692793	2692793	Cyanobium sp. FACHB-13342	strain=FACHB-13342	na	latest	Contig	Major	Full	2020-09-22	ASM1469741v1	South China Normal University	GCA_014697415.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/697/415/GCF_014697415.1_ASM1469741v1	na	na	na	haploid	bacteria	2365942	2365942	67.500000	0	18	18	NCBI RefSeq	GCF_014697415.1-RS_2024_05_25	2024-05-25	2583	2515	48	32943748
GCF_015207535.1	PRJNA224116	SAMN16351728	JADEWP000000000.1	na	945727	945727	Cyanobium sp. LEGE 06143	strain=LEGE 06143	na	latest	Contig	Major	Full	2020-11-02	ASM1520753v1	CIIMAR	GCA_015207535.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/207/535/GCF_015207535.1_ASM1520753v1	na	na	na	haploid	bacteria	2570726	2570726	67.500000	0	317	317	NCBI RefSeq	GCF_015207535.1-RS_2024_08_17	2024-08-17	2819	2599	43	na
GCF_015207615.1	PRJNA224116	SAMN16351725	JADEWM000000000.1	na	1297573	1297573	Cyanobium sp. LEGE 06113	strain=LEGE 06113	na	latest	Contig	Major	Full	2020-11-02	ASM1520761v1	CIIMAR	GCA_015207615.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/207/615/GCF_015207615.1_ASM1520761v1	na	na	na	haploid	bacteria	2937009	2937009	68.500000	0	18	18	NCBI RefSeq	GCF_015207615.1-RS_2024_08_17	2024-08-17	3163	2839	64	na
GCF_024345355.1	PRJNA224116	SAMN18541633	JAGQAY000000000.1	na	2823726	2823726	Cyanobium sp. WKJ7-Wakatipu	strain=WKJ7-Wakatipu	na	latest	Contig	Major	Full	2022-07-20	ASM2434535v1	Evolutionary Genomics Group	GCA_024345355.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/345/355/GCF_024345355.1_ASM2434535v1	na	na	na	haploid	bacteria	2810613	2810613	62.000000	0	61	61	NCBI RefSeq	GCF_024345355.1-RS_2024_11_06	2024-11-06	3080	2995	48	35851323
GCF_024345375.1	PRJNA224116	SAMN18541632	JAGQAZ000000000.1	na	2823725	2823725	Cyanobium sp. WAJ14-Wanaka	strain=WAJ14-Wanaka	na	latest	Contig	Major	Full	2022-07-20	ASM2434537v1	Evolutionary Genomics Group	GCA_024345375.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/345/375/GCF_024345375.1_ASM2434537v1	na	na	na	haploid	bacteria	2144642	2144642	61.000000	0	7	7	NCBI RefSeq	GCF_024345375.1-RS_2024_11_06	2024-11-06	2342	2282	50	35851323
GCF_024345395.1	PRJNA224116	SAMN18541631	JAGQBA000000000.1	na	2823724	2823724	Cyanobium sp. Tous-M-B4	strain=Tous-M-B4	na	latest	Contig	Major	Full	2022-07-20	ASM2434539v1	Evolutionary Genomics Group	GCA_024345395.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/345/395/GCF_024345395.1_ASM2434539v1	na	na	na	haploid	bacteria	2743075	2743075	62.500000	0	11	11	NCBI RefSeq	GCF_024345395.1-RS_2024_11_06	2024-11-06	2990	2914	49	35851323
GCF_024345435.1	PRJNA224116	SAMN18541629	JAGQBC000000000.1	na	2823723	2823723	Cyanobium sp. To12R1	strain=To12R1	na	latest	Contig	Major	Full	2022-07-20	ASM2434543v1	Evolutionary Genomics Group	GCA_024345435.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/345/435/GCF_024345435.1_ASM2434543v1	na	na	na	haploid	bacteria	2522031	2522031	62.500000	0	23	23	NCBI RefSeq	GCF_024345435.1-RS_2024_11_06	2024-11-06	2695	2604	49	35851323
GCF_024345455.1	PRJNA224116	SAMN18541628	JAGQBD000000000.1	na	2823722	2823722	Cyanobium sp. T1G-Tous	strain=T1G-Tous	na	latest	Contig	Major	Full	2022-07-20	ASM2434545v1	Evolutionary Genomics Group	GCA_024345455.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/345/455/GCF_024345455.1_ASM2434545v1	na	na	na	haploid	bacteria	2780711	2780711	62.500000	0	52	52	NCBI RefSeq	GCF_024345455.1-RS_2024_11_06	2024-11-06	3064	2976	48	35851323
GCF_024345475.1	PRJNA224116	SAMN18541627	JAGQBE000000000.1	na	2823721	2823721	Cyanobium sp. T1B-Tous	strain=T1B-Tous	na	latest	Contig	Major	Full	2022-07-20	ASM2434547v1	Evolutionary Genomics Group	GCA_024345475.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/345/475/GCF_024345475.1_ASM2434547v1	na	na	na	haploid	bacteria	2712772	2712772	67.000000	0	122	122	NCBI RefSeq	GCF_024345475.1-RS_2024_11_06	2024-11-06	3013	2890	55	35851323
GCF_024345515.1	PRJNA224116	SAMN18541625	JAGQBG000000000.1	na	2823720	2823720	Cyanobium sp. N5-Cardenillas	strain=N5-Cardenillas	na	latest	Contig	Major	Full	2022-07-20	ASM2434551v1	Evolutionary Genomics Group	GCA_024345515.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/345/515/GCF_024345515.1_ASM2434551v1	na	na	na	haploid	bacteria	2592858	2592858	69.000000	0	210	210	NCBI RefSeq	GCF_024345515.1-RS_2024_12_30	2024-12-30	2823	2694	43	35851323
GCF_024345535.1	PRJNA224116	SAMN18541624	JAGQBH000000000.1	na	2823719	2823719	Cyanobium sp. N.Huapi 1H5	strain=N.Huapi 1H5	na	latest	Contig	Major	Full	2022-07-20	ASM2434553v1	Evolutionary Genomics Group	GCA_024345535.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/345/535/GCF_024345535.1_ASM2434553v1	na	na	na	haploid	bacteria	3137012	3137012	69.500000	0	12	12	NCBI RefSeq	GCF_024345535.1-RS_2024_11_06	2024-11-06	3211	3151	45	35851323
GCF_024345575.1	PRJNA224116	SAMN18541622	JAGQBJ000000000.1	na	2823718	2823718	Cyanobium sp. Morenito 9A2	strain=Morenito 9A2	na	latest	Contig	Major	Full	2022-07-20	ASM2434557v1	Evolutionary Genomics Group	GCA_024345575.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/345/575/GCF_024345575.1_ASM2434557v1	na	na	na	haploid	bacteria	3103610	3103610	66.500000	0	26	26	NCBI RefSeq	GCF_024345575.1-RS_2024_11_06	2024-11-06	3209	3114	45	35851323
GCF_024345615.1	PRJNA224116	SAMN18541620	JAGQBL000000000.1	na	2823717	2823717	Cyanobium sp. Maggiore-St4-Cus	strain=Maggiore-St4-Cus	na	latest	Contig	Major	Full	2022-07-20	ASM2434561v1	Evolutionary Genomics Group	GCA_024345615.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/345/615/GCF_024345615.1_ASM2434561v1	na	na	na	haploid	bacteria	2757080	2757080	62.500000	0	28	28	NCBI RefSeq	GCF_024345615.1-RS_2024_12_30	2024-12-30	2961	2866	49	35851323
GCF_024345635.1	PRJNA224116	SAMN18541619	JAGQBM000000000.1	na	2823716	2823716	Cyanobium sp. Lug-B	strain=Lug-B	na	latest	Contig	Major	Full	2022-07-20	ASM2434563v1	Evolutionary Genomics Group	GCA_024345635.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/345/635/GCF_024345635.1_ASM2434563v1	na	na	na	haploid	bacteria	3181767	3181767	69.000000	0	115	115	NCBI RefSeq	GCF_024345635.1-RS_2024_11_06	2024-11-06	3298	3182	47	35851323
GCF_024345675.1	PRJNA224116	SAMN18541617	JAGQBO000000000.1	na	2823715	2823715	Cyanobium sp. La Preciosa 7G6	strain=La Preciosa 7G6	na	latest	Contig	Major	Full	2022-07-20	ASM2434567v1	Evolutionary Genomics Group	GCA_024345675.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/345/675/GCF_024345675.1_ASM2434567v1	na	na	na	haploid	bacteria	3130083	3130083	67.500000	0	34	34	NCBI RefSeq	GCF_024345675.1-RS_2024_11_06	2024-11-06	3253	3165	48	35851323
GCF_024345755.1	PRJNA224116	SAMN18541613	JAGQBS000000000.1	na	2823714	2823714	Cyanobium sp. L1E-Cus	strain=L1E-Cus	na	latest	Contig	Major	Full	2022-07-20	ASM2434575v1	Evolutionary Genomics Group	GCA_024345755.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/345/755/GCF_024345755.1_ASM2434575v1	na	na	na	haploid	bacteria	2601668	2601668	62.500000	0	34	34	NCBI RefSeq	GCF_024345755.1-RS_2024_11_06	2024-11-06	2860	2763	52	35851323
GCF_024345815.1	PRJNA224116	SAMN18541610	JAGQBV000000000.1	na	2823713	2823713	Cyanobium sp. HWJ4-Hawea	strain=HWJ4-Hawea	na	latest	Contig	Major	Full	2022-07-20	ASM2434581v1	Evolutionary Genomics Group	GCA_024345815.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/345/815/GCF_024345815.1_ASM2434581v1	na	na	na	haploid	bacteria	2350250	2350250	60.000000	0	94	94	NCBI RefSeq	GCF_024345815.1-RS_2024_12_30	2024-12-30	2549	2454	44	35851323
GCF_024345955.1	PRJNA224116	SAMN18541603	JAGQCC000000000.1	na	2823712	2823712	Cyanobium sp. Cruz-8H5	strain=Cruz-8H5	na	latest	Contig	Major	Full	2022-07-20	ASM2434595v1	Evolutionary Genomics Group	GCA_024345955.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/345/955/GCF_024345955.1_ASM2434595v1	na	na	na	haploid	bacteria	3948278	3948278	66.500000	0	92	92	NCBI RefSeq	GCF_024345955.1-RS_2024_11_06	2024-11-06	4284	4139	52	35851323
GCF_024345975.1	PRJNA224116	SAMN18541602	JAGQCD000000000.1	na	2823711	2823711	Cyanobium sp. Cruz-8D1	strain=Cruz-8D1	na	latest	Contig	Major	Full	2022-07-20	ASM2434597v1	Evolutionary Genomics Group	GCA_024345975.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/345/975/GCF_024345975.1_ASM2434597v1	na	na	na	haploid	bacteria	3965486	3965486	66.500000	0	108	108	NCBI RefSeq	GCF_024345975.1-RS_2024_11_06	2024-11-06	4309	4153	53	35851323
GCF_024346055.1	PRJNA224116	SAMN18541598	JAGQCH000000000.1	na	2823710	2823710	Cyanobium sp. Cruz CV13-4-11	strain=Cruz CV13-4-11	na	latest	Contig	Major	Full	2022-07-20	ASM2434605v1	Evolutionary Genomics Group	GCA_024346055.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/346/055/GCF_024346055.1_ASM2434605v1	na	na	na	haploid	bacteria	3414812	3414812	67.500000	0	52	52	NCBI RefSeq	GCF_024346055.1-RS_2024_11_06	2024-11-06	3689	3577	43	35851323
GCF_024346115.1	PRJNA224116	SAMN18541595	JAGQCI000000000.1	na	2823709	2823709	Cyanobium sp. Cruz CV11-17	strain=Cruz CV11-17	na	latest	Contig	Major	Full	2022-07-20	ASM2434611v1	Evolutionary Genomics Group	GCA_024346115.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/346/115/GCF_024346115.1_ASM2434611v1	na	na	na	haploid	bacteria	3421842	3421842	67.500000	0	57	57	NCBI RefSeq	GCF_024346115.1-RS_2024_12_30	2024-12-30	3705	3584	43	35851323
GCF_024346135.1	PRJNA224116	SAMN18541594	JAGQCJ000000000.1	na	2823708	2823708	Cyanobium sp. CH-040	strain=CH-040	na	latest	Contig	Major	Full	2022-07-20	ASM2434613v1	Evolutionary Genomics Group	GCA_024346135.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/346/135/GCF_024346135.1_ASM2434613v1	na	na	na	haploid	bacteria	2900923	2900923	69.500000	0	27	27	NCBI RefSeq	GCF_024346135.1-RS_2024_11_06	2024-11-06	2993	2927	43	35851323
GCF_024346155.1	PRJNA224116	SAMN18541593	JAGQCK000000000.1	na	2823707	2823707	Cyanobium sp. Candia 9D4	strain=Candia 9D4	na	latest	Contig	Major	Full	2022-07-20	ASM2434615v1	Evolutionary Genomics Group	GCA_024346155.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/346/155/GCF_024346155.1_ASM2434615v1	na	na	na	haploid	bacteria	3220566	3220566	69.500000	0	16	16	NCBI RefSeq	GCF_024346155.1-RS_2024_11_06	2024-11-06	3253	3179	44	35851323
GCF_024346235.1	PRJNA224116	SAMN18541589	JAGQCO000000000.1	na	2823706	2823706	Cyanobium sp. BA5m-21	strain=BA5m-21	na	latest	Contig	Major	Full	2022-07-20	ASM2434623v1	Evolutionary Genomics Group	GCA_024346235.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/346/235/GCF_024346235.1_ASM2434623v1	na	na	na	haploid	bacteria	2583130	2583130	63.000000	0	92	92	NCBI RefSeq	GCF_024346235.1-RS_2024_12_30	2024-12-30	2856	2753	49	35851323
GCF_024346255.1	PRJNA224116	SAMN18541588	JAGQCP000000000.1	na	2823705	2823705	Cyanobium sp. BA5m-10	strain=BA5m-10	na	latest	Contig	Major	Full	2022-07-20	ASM2434625v1	Evolutionary Genomics Group	GCA_024346255.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/346/255/GCF_024346255.1_ASM2434625v1	na	na	na	haploid	bacteria	2866169	2866169	62.000000	0	93	93	NCBI RefSeq	GCF_024346255.1-RS_2024_11_06	2024-11-06	3167	3066	43	35851323
GCF_024346275.1	PRJNA224116	SAMN18541587	JAGQCQ000000000.1	na	2823704	2823704	Cyanobium sp. BA20m-p-22	strain=BA20m-p-22	na	latest	Contig	Major	Full	2022-07-20	ASM2434627v1	Evolutionary Genomics Group	GCA_024346275.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/346/275/GCF_024346275.1_ASM2434627v1	na	na	na	haploid	bacteria	3148136	3148136	64.000000	0	288	288	NCBI RefSeq	GCF_024346275.1-RS_2024_11_06	2024-11-06	3680	3512	42	35851323
GCF_024346295.1	PRJNA224116	SAMN18541586	JAGQCR000000000.1	na	2823703	2823703	Cyanobium sp. BA20m-14	strain=BA20m-14	na	latest	Contig	Major	Full	2022-07-20	ASM2434629v1	Evolutionary Genomics Group	GCA_024346295.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/346/295/GCF_024346295.1_ASM2434629v1	na	na	na	haploid	bacteria	2778589	2778589	64.500000	0	228	228	NCBI RefSeq	GCF_024346295.1-RS_2024_11_06	2024-11-06	3233	3062	46	35851323
GCF_024346315.1	PRJNA224116	SAMN18541585	JAGQCS000000000.1	na	2823702	2823702	Cyanobium sp. ATX 6F1	strain=ATX 6F1	na	latest	Contig	Major	Full	2022-07-20	ASM2434631v1	Evolutionary Genomics Group	GCA_024346315.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/346/315/GCF_024346315.1_ASM2434631v1	na	na	na	haploid	bacteria	2964692	2964692	66.500000	0	17	17	NCBI RefSeq	GCF_024346315.1-RS_2024_12_30	2024-12-30	3125	3038	48	35851323
GCF_024346335.1	PRJNA224116	SAMN18541584	JAGQCT000000000.1	na	2823701	2823701	Cyanobium sp. ATX 6E8	strain=ATX 6E8	na	latest	Contig	Major	Full	2022-07-20	ASM2434633v1	Evolutionary Genomics Group	GCA_024346335.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/346/335/GCF_024346335.1_ASM2434633v1	na	na	na	haploid	bacteria	2621355	2621355	66.000000	0	35	35	NCBI RefSeq	GCF_024346335.1-RS_2024_12_30	2024-12-30	2871	2779	43	35851323
GCF_024346355.1	PRJNA224116	SAMN18541583	JAGQCU000000000.1	na	2823700	2823700	Cyanobium sp. ATX 6A2	strain=ATX 6A2	na	latest	Contig	Major	Full	2022-07-20	ASM2434635v1	Evolutionary Genomics Group	GCA_024346355.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/346/355/GCF_024346355.1_ASM2434635v1	na	na	na	haploid	bacteria	3005893	3005893	68.000000	0	46	46	NCBI RefSeq	GCF_024346355.1-RS_2024_11_06	2024-11-06	3255	3161	45	35851323
GCF_024346395.1	PRJNA224116	SAMN18541581	JAGQCW000000000.1	na	2823699	2823699	Cyanobium sp. AMD-g	strain=AMD-g	na	latest	Contig	Major	Full	2022-07-20	ASM2434639v1	Evolutionary Genomics Group	GCA_024346395.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/346/395/GCF_024346395.1_ASM2434639v1	na	na	na	haploid	bacteria	3121205	3121205	68.000000	0	13	13	NCBI RefSeq	GCF_024346395.1-RS_2024_11_06	2024-11-06	3225	3142	48	35851323
GCF_024346415.1	PRJNA224116	SAMN18541580	JAGQCX000000000.1	na	2823698	2823698	Cyanobium sp. Aljojuca 7D2	strain=Aljojuca 7D2	na	latest	Contig	Major	Full	2022-07-20	ASM2434641v1	Evolutionary Genomics Group	GCA_024346415.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/346/415/GCF_024346415.1_ASM2434641v1	na	na	na	haploid	bacteria	2537363	2537363	66.000000	0	23	23	NCBI RefSeq	GCF_024346415.1-RS_2024_12_30	2024-12-30	2830	2756	43	35851323
GCF_024346435.1	PRJNA224116	SAMN18541578	JAGQCZ000000000.1	na	2823696	2823696	Cyanobium sp. Alchichica 3B3-8F6	strain=Alchichica 3B3-8F6	na	latest	Contig	Major	Full	2022-07-20	ASM2434643v1	Evolutionary Genomics Group	GCA_024346435.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/346/435/GCF_024346435.1_ASM2434643v1	na	na	na	haploid	bacteria	2480576	2480576	66.000000	0	34	34	NCBI RefSeq	GCF_024346435.1-RS_2024_12_30	2024-12-30	2775	2682	48	35851323
GCF_024346455.1	PRJNA224116	SAMN18541579	JAGQCY000000000.1	na	2823697	2823697	Cyanobium sp. Aljojuca 7A6	strain=Aljojuca 7A6	na	latest	Contig	Major	Full	2022-07-20	ASM2434645v1	Evolutionary Genomics Group	GCA_024346455.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/346/455/GCF_024346455.1_ASM2434645v1	na	na	na	haploid	bacteria	3131121	3131121	67.500000	0	34	34	NCBI RefSeq	GCF_024346455.1-RS_2024_11_06	2024-11-06	3251	3163	48	35851323
GCF_024346475.1	PRJNA224116	SAMN18541577	JAGQDA000000000.1	na	2823695	2823695	Cyanobium sp. A2C-AMD	strain=A2C-AMD	na	latest	Contig	Major	Full	2022-07-20	ASM2434647v1	Evolutionary Genomics Group	GCA_024346475.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/346/475/GCF_024346475.1_ASM2434647v1	na	na	na	haploid	bacteria	3014533	3014533	62.500000	0	112	112	NCBI RefSeq	GCF_024346475.1-RS_2024_11_06	2024-11-06	3355	3252	48	35851323
GCF_024346495.1	PRJNA224116	SAMN18541576	JAGQDB000000000.1	na	2823694	2823694	Cyanobium sp. A1C-AMD	strain=A1C-AMD	na	latest	Contig	Major	Full	2022-07-20	ASM2434649v1	Evolutionary Genomics Group	GCA_024346495.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/346/495/GCF_024346495.1_ASM2434649v1	na	na	na	haploid	bacteria	2464954	2464954	63.000000	0	132	132	NCBI RefSeq	GCF_024346495.1-RS_2024_11_06	2024-11-06	2746	2618	45	35851323
GCF_034931305.1	PRJNA224116	SAMN39054849	JAYGHY000000000.1	na	3110309	59930	Cyanobium gracile UHCC 0281	strain=UHCC 0281	na	latest	Scaffold	Major	Full	2024-01-01	ASM3493130v1	Universidade de Sao Paulo, Sao Paulo, Brazil	GCA_034931305.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/034/931/305/GCF_034931305.1_ASM3493130v1	na	na	na	haploid	bacteria	3114389	3114089	67.500000	0	123	126	NCBI RefSeq	GCF_034931305.1-RS_2025_02_20	2025-02-20	3337	3207	49	na
GCF_034931325.1	PRJNA224116	SAMN39054848	JAYGHX000000000.1	na	3110308	59930	Cyanobium gracile UHCC 0139	strain=UHCC 0139	na	latest	Scaffold	Major	Full	2024-01-01	ASM3493132v1	Universidade de Sao Paulo, Sao Paulo, Brazil	GCA_034931325.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/034/931/325/GCF_034931325.1_ASM3493132v1	na	na	na	haploid	bacteria	3205668	3204871	69.000000	0	22	27	NCBI RefSeq	GCF_034931325.1-RS_2025_02_20	2025-02-20	3288	3210	48	na
