Orthogroup	Species	Prar	Orthologs
OG0001157	Prbi	Prar.g_00798	Prbi.g_01639
OG0001157	Prae	Prar.g_00798	Prae.g_01508
OG0001157	Praa	Prar.g_00798	Praa.g_01525
OG0001157	Prau	Prar.g_00798	Prau.g_01580
OG0001157	Prax	Prar.g_00798	Prax.g_01679
OG0001157	Prag	Prar.g_00798	Prag.g_01539
OG0001157	Praw	Prar.g_00798	Praw.g_00386
OG0001157	Prav	Prar.g_00798	Prav.g_01627
OG0001157	Prac	Prar.g_00798	Prac.g_00362
OG0001157	Praq	Prar.g_00798	Praq.g_00343
OG0001158	Syas	Prar.g_00797	Syas.g_01491
OG0001158	Syan	Prar.g_00797	Syan.g_02402
OG0001158	Syao	Prar.g_00797	Syao.g_01742
OG0001158	Syar	Prar.g_00797	Syar.g_01183
OG0001158	Syat	Prar.g_00797	Syat.g_02976
OG0001158	Syaq	Prar.g_00797	Syaq.g_01727
OG0001158	Syab	Prar.g_00797	Syab.g_02176
OG0001158	Syal	Prar.g_00797	Syal.g_02974
OG0001158	Syak	Prar.g_00797	Syak.g_02475
OG0001158	Syag	Prar.g_00797	Syag.g_01621
OG0001158	Syaf	Prar.g_00797	Syaf.g_01102
OG0001158	Syai	Prar.g_00797	Syai.g_02303
OG0001158	Syam	Prar.g_00797	Syam.g_01930
OG0001158	Syaa	Prar.g_00797	Syaa.g_00619
OG0001158	Syae	Prar.g_00797	Syae.g_01100
OG0001158	Syad	Prar.g_00797	Syad.g_02546
OG0001158	Syaj	Prar.g_00797	Syaj.g_01643
OG0001158	Syac	Prar.g_00797	Syac.g_00616
OG0001158	Syah	Prar.g_00797	Syah.g_02318
OG0001158	Prbj	Prar.g_00797	Prbj.g_01690
OG0001158	Prbk	Prar.g_00797	Prbk.g_02000
OG0001158	Prbl	Prar.g_00797	Prbl.g_00450
OG0001158	Praf	Prar.g_00797	Praf.g_00536
OG0001158	Prah	Prar.g_00797	Prah.g_01621
OG0001158	Pral	Prar.g_00797	Pral.g_01103
OG0001158	Prak	Prar.g_00797	Prak.g_01446
OG0001158	Prap	Prar.g_00797	Prap.g_00176
OG0001158	Prbe	Prar.g_00797	Prbe.g_00256
OG0001158	Prbf	Prar.g_00797	Prbf.g_00212
OG0001158	Prbg	Prar.g_00797	Prbg.g_00646
OG0001158	Prbn	Prar.g_00797	Prbn.g_00267
OG0001158	Pram	Prar.g_00797	Pram.g_01323
OG0001158	Prbh	Prar.g_00797	Prbh.g_00154
OG0001158	Prat	Prar.g_00797	Prat.g_01412
OG0001158	Prbm	Prar.g_00797	Prbm.g_01762
OG0001158	Prbc	Prar.g_00797	Prbc.g_00761
OG0001158	Prbb	Prar.g_00797	Prbb.g_01738
OG0001158	Praj	Prar.g_00797	Praj.g_01684
OG0001158	Prad	Prar.g_00797	Prad.g_00464
OG0001158	Pray	Prar.g_00797	Pray.g_01672
OG0001158	Praz	Prar.g_00797	Praz.g_00991
OG0001158	Prba	Prar.g_00797	Prba.g_00338
OG0001158	Prax	Prar.g_00797	Prax.g_01678
OG0001158	Prbd	Prar.g_00797	Prbd.g_01639
OG0001158	Pras	Prar.g_00797	Pras.g_00402
OG0001158	Prau	Prar.g_00797	Prau.g_01581
OG0001158	Prae	Prar.g_00797	Prae.g_01509
OG0001158	Praa	Prar.g_00797	Praa.g_01526
OG0001158	Prbi	Prar.g_00797	Prbi.g_01640
OG0001158	Prag	Prar.g_00797	Prag.g_01540
OG0001158	Praw	Prar.g_00797	Praw.g_00387
OG0001158	Prao	Prar.g_00797	Prao.g_01446
OG0001158	Prav	Prar.g_00797	Prav.g_01628
OG0001158	Prab	Prar.g_00797	Prab.g_01516
OG0001158	Pran	Prar.g_00797	Pran.g_00683
OG0001158	Prai	Prar.g_00797	Prai.g_01512
OG0001158	Prac	Prar.g_00797	Prac.g_00361
OG0001158	Praq	Prar.g_00797	Praq.g_00344
OG0001159	Syar	Prar.g_00796	Syar.g_01182
OG0001159	Syas	Prar.g_00796	Syas.g_01492
OG0001159	Syat	Prar.g_00796	Syat.g_02975
OG0001159	Syan	Prar.g_00796	Syan.g_02401
OG0001159	Syao	Prar.g_00796	Syao.g_01741
OG0001159	Syag	Prar.g_00796	Syag.g_01622, Syag.g_01625
OG0001159	Syak	Prar.g_00796	Syak.g_02474
OG0001159	Syaq	Prar.g_00796	Syaq.g_01726
OG0001159	Syab	Prar.g_00796	Syab.g_02177
OG0001159	Syal	Prar.g_00796	Syal.g_02975
OG0001159	Syac	Prar.g_00796	Syac.g_00615
OG0001159	Syah	Prar.g_00796	Syah.g_02319
OG0001159	Syam	Prar.g_00796	Syam.g_01931
OG0001159	Syaf	Prar.g_00796	Syaf.g_01101
OG0001159	Syai	Prar.g_00796	Syai.g_02304
OG0001159	Syaa	Prar.g_00796	Syaa.g_00618
OG0001159	Syae	Prar.g_00796	Syae.g_01103
OG0001159	Syad	Prar.g_00796	Syad.g_02547
OG0001159	Syaj	Prar.g_00796	Syaj.g_01644
OG0001159	Praf	Prar.g_00796	Praf.g_00535
OG0001159	Prbj	Prar.g_00796	Prbj.g_01691
OG0001159	Prbk	Prar.g_00796	Prbk.g_01999
OG0001159	Prbl	Prar.g_00796	Prbl.g_00449
OG0001159	Prah	Prar.g_00796	Prah.g_01622
OG0001159	Prbm	Prar.g_00796	Prbm.g_01763
OG0001159	Praj	Prar.g_00796	Praj.g_01685
OG0001159	Prbb	Prar.g_00796	Prbb.g_01739
OG0001159	Prbc	Prar.g_00796	Prbc.g_00762
OG0001159	Prak	Prar.g_00796	Prak.g_01447
OG0001159	Prap	Prar.g_00796	Prap.g_00177
OG0001159	Prbe	Prar.g_00796	Prbe.g_00255
OG0001159	Prbf	Prar.g_00796	Prbf.g_00213
OG0001159	Prbg	Prar.g_00796	Prbg.g_00647
OG0001159	Prbn	Prar.g_00796	Prbn.g_00268
OG0001159	Pram	Prar.g_00796	Pram.g_01322
OG0001159	Prbh	Prar.g_00796	Prbh.g_00155
OG0001159	Prat	Prar.g_00796	Prat.g_01413
OG0001159	Pral	Prar.g_00796	Pral.g_01102
OG0001159	Prab	Prar.g_00796	Prab.g_01517
OG0001159	Pran	Prar.g_00796	Pran.g_00682
OG0001159	Prai	Prar.g_00796	Prai.g_01513
OG0001159	Prag	Prar.g_00796	Prag.g_01541
OG0001159	Praw	Prar.g_00796	Praw.g_00388
OG0001159	Prav	Prar.g_00796	Prav.g_01629
OG0001159	Prao	Prar.g_00796	Prao.g_01447
OG0001159	Praa	Prar.g_00796	Praa.g_01527
OG0001159	Prad	Prar.g_00796	Prad.g_00463
OG0001159	Pray	Prar.g_00796	Pray.g_01671
OG0001159	Praz	Prar.g_00796	Praz.g_00990
OG0001159	Prba	Prar.g_00796	Prba.g_00337
OG0001159	Prbi	Prar.g_00796	Prbi.g_01641
OG0001159	Prax	Prar.g_00796	Prax.g_01677
OG0001159	Prbd	Prar.g_00796	Prbd.g_01638
OG0001159	Prau	Prar.g_00796	Prau.g_01582
OG0001159	Prae	Prar.g_00796	Prae.g_01510
OG0001159	Prac	Prar.g_00796	Prac.g_00360
OG0001159	Praq	Prar.g_00796	Praq.g_00345
OG0001160	Syar	Prar.g_00772	Syar.g_02908
OG0001160	Syat	Prar.g_00772	Syat.g_03104
OG0001160	Syap	Prar.g_00772	Syap.g_01217
OG0001160	Syas	Prar.g_00772	Syas.g_02705
OG0001160	Syao	Prar.g_00772	Syao.g_01579
OG0001160	Syan	Prar.g_00772	Syan.g_01377
OG0001160	Syab	Prar.g_00772	Syab.g_02231
OG0001160	Syal	Prar.g_00772	Syal.g_00564
OG0001160	Syaq	Prar.g_00772	Syaq.g_01693
OG0001160	Syag	Prar.g_00772	Syag.g_01666
OG0001160	Syae	Prar.g_00772	Syae.g_01142
OG0001160	Syad	Prar.g_00772	Syad.g_02595
OG0001160	Syaj	Prar.g_00772	Syaj.g_01697
OG0001160	Syac	Prar.g_00772	Syac.g_00570
OG0001160	Syaf	Prar.g_00772	Syaf.g_01058
OG0001160	Syai	Prar.g_00772	Syai.g_02355
OG0001160	Syam	Prar.g_00772	Syam.g_01969
OG0001160	Syaa	Prar.g_00772	Syaa.g_00574
OG0001160	Syak	Prar.g_00772	Syak.g_02437
OG0001160	Prbj	Prar.g_00772	Prbj.g_00884
OG0001160	Prbk	Prar.g_00772	Prbk.g_00934
OG0001160	Prbl	Prar.g_00772	Prbl.g_00420
OG0001160	Praf	Prar.g_00772	Praf.g_00504
OG0001160	Prah	Prar.g_00772	Prah.g_01651
OG0001160	Pral	Prar.g_00772	Pral.g_01076
OG0001160	Prat	Prar.g_00772	Prat.g_01439
OG0001160	Pram	Prar.g_00772	Pram.g_01296
OG0001160	Prbh	Prar.g_00772	Prbh.g_00181
OG0001160	Prak	Prar.g_00772	Prak.g_01473
OG0001160	Prap	Prar.g_00772	Prap.g_00203
OG0001160	Prbf	Prar.g_00772	Prbf.g_00239
OG0001160	Prbg	Prar.g_00772	Prbg.g_00673
OG0001160	Prbe	Prar.g_00772	Prbe.g_00229
OG0001160	Prbn	Prar.g_00772	Prbn.g_00900
OG0001160	Prbm	Prar.g_00772	Prbm.g_01789
OG0001160	Prbc	Prar.g_00772	Prbc.g_00787
OG0001160	Praj	Prar.g_00772	Praj.g_01711
OG0001160	Prbb	Prar.g_00772	Prbb.g_01765
OG0001160	Prag	Prar.g_00772	Prag.g_01565
OG0001160	Praw	Prar.g_00772	Praw.g_00412
OG0001160	Prav	Prar.g_00772	Prav.g_01653
OG0001160	Prab	Prar.g_00772	Prab.g_01541
OG0001160	Pran	Prar.g_00772	Pran.g_00658
OG0001160	Prai	Prar.g_00772	Prai.g_01537
OG0001160	Prbi	Prar.g_00772	Prbi.g_01665
OG0001160	Pray	Prar.g_00772	Pray.g_01647
OG0001160	Praz	Prar.g_00772	Praz.g_00966
OG0001160	Prba	Prar.g_00772	Prba.g_00313
OG0001160	Prau	Prar.g_00772	Prau.g_01606
OG0001160	Pras	Prar.g_00772	Pras.g_00428
OG0001160	Prad	Prar.g_00772	Prad.g_00439
OG0001160	Prao	Prar.g_00772	Prao.g_01471
OG0001160	Prae	Prar.g_00772	Prae.g_01534
OG0001160	Prax	Prar.g_00772	Prax.g_01653
OG0001160	Prbd	Prar.g_00772	Prbd.g_01613
OG0001160	Praa	Prar.g_00772	Praa.g_01552
OG0001160	Praq	Prar.g_00772	Praq.g_00369
OG0001160	Prac	Prar.g_00772	Prac.g_00336
OG0001161	Syar	Prar.g_00760	Syar.g_00382
OG0001161	Syas	Prar.g_00760	Syas.g_02030
OG0001161	Syat	Prar.g_00760	Syat.g_02384
OG0001161	Syan	Prar.g_00760	Syan.g_01594
OG0001161	Syao	Prar.g_00760	Syao.g_02373
OG0001161	Syad	Prar.g_00760	Syad.g_00026
OG0001161	Syaj	Prar.g_00760	Syaj.g_02148
OG0001161	Syaa	Prar.g_00760	Syaa.g_02620
OG0001161	Syae	Prar.g_00760	Syae.g_01597
OG0001161	Syaf	Prar.g_00760	Syaf.g_00617
OG0001161	Syai	Prar.g_00760	Syai.g_02803
OG0001161	Syam	Prar.g_00760	Syam.g_02338
OG0001161	Syac	Prar.g_00760	Syac.g_02385
OG0001161	Syah	Prar.g_00760	Syah.g_00475
OG0001161	Syak	Prar.g_00760	Syak.g_01906
OG0001161	Syab	Prar.g_00760	Syab.g_02797
OG0001161	Syal	Prar.g_00760	Syal.g_01104
OG0001161	Syag	Prar.g_00760	Syag.g_02163
OG0001161	Syaq	Prar.g_00760	Syaq.g_01233
OG0001161	Prbj	Prar.g_00760	Prbj.g_02535
OG0001161	Prbk	Prar.g_00760	Prbk.g_02593
OG0001161	Prbl	Prar.g_00760	Prbl.g_01601
OG0001161	Praf	Prar.g_00760	Praf.g_01650
OG0001161	Prah	Prar.g_00760	Prah.g_00541
OG0001161	Prat	Prar.g_00760	Prat.g_01502
OG0001161	Pral	Prar.g_00760	Pral.g_00045
OG0001161	Prak	Prar.g_00760	Prak.g_01588
OG0001161	Prap	Prar.g_00760	Prap.g_01836
OG0001161	Prbe	Prar.g_00760	Prbe.g_01042
OG0001161	Prbf	Prar.g_00760	Prbf.g_00750
OG0001161	Prbg	Prar.g_00760	Prbg.g_01593
OG0001161	Prbn	Prar.g_00760	Prbn.g_01688
OG0001161	Pram	Prar.g_00760	Pram.g_01577
OG0001161	Prbh	Prar.g_00760	Prbh.g_01837
OG0001161	Prbb	Prar.g_00760	Prbb.g_01555
OG0001161	Prbm	Prar.g_00760	Prbm.g_01586
OG0001161	Prbc	Prar.g_00760	Prbc.g_01485
OG0001161	Praj	Prar.g_00760	Praj.g_01499
OG0001161	Prab	Prar.g_00760	Prab.g_01553
OG0001161	Pran	Prar.g_00760	Pran.g_00646
OG0001161	Prai	Prar.g_00760	Prai.g_01550
OG0001161	Prag	Prar.g_00760	Prag.g_01576
OG0001161	Praw	Prar.g_00760	Praw.g_00423
OG0001161	Prav	Prar.g_00760	Prav.g_01664
OG0001161	Pras	Prar.g_00760	Pras.g_00441
OG0001161	Prau	Prar.g_00760	Prau.g_01619
OG0001161	Praa	Prar.g_00760	Praa.g_01565
OG0001161	Prad	Prar.g_00760	Prad.g_00426
OG0001161	Prbi	Prar.g_00760	Prbi.g_01678
OG0001161	Prae	Prar.g_00760	Prae.g_01547
OG0001161	Prao	Prar.g_00760	Prao.g_01484
OG0001161	Prax	Prar.g_00760	Prax.g_01640
OG0001161	Pray	Prar.g_00760	Pray.g_01634
OG0001161	Praz	Prar.g_00760	Praz.g_00953
OG0001161	Prba	Prar.g_00760	Prba.g_00300
OG0001161	Prbd	Prar.g_00760	Prbd.g_01600
OG0001161	Prac	Prar.g_00760	Prac.g_00324
OG0001161	Praq	Prar.g_00760	Praq.g_00382
OG0001162	Syar	Prar.g_00749	Syar.g_03081
OG0001162	Syat	Prar.g_00749	Syat.g_01528
OG0001162	Syap	Prar.g_00749	Syap.g_02366
OG0001162	Syas	Prar.g_00749	Syas.g_02473
OG0001162	Syao	Prar.g_00749	Syao.g_02650
OG0001162	Syan	Prar.g_00749	Syan.g_02943
OG0001162	Prah	Prar.g_00749	Prah.g_01050
OG0001162	Praf	Prar.g_00749	Praf.g_01145
OG0001162	Prbj	Prar.g_00749	Prbj.g_00780
OG0001162	Prbk	Prar.g_00749	Prbk.g_01788
OG0001162	Prbl	Prar.g_00749	Prbl.g_00048
OG0001162	Syag	Prar.g_00749	Syag.g_01238
OG0001162	Syaq	Prar.g_00749	Syaq.g_00331
OG0001162	Syak	Prar.g_00749	Syak.g_00959
OG0001162	Syab	Prar.g_00749	Syab.g_00893
OG0001162	Syal	Prar.g_00749	Syal.g_01577
OG0001162	Syae	Prar.g_00749	Syae.g_00487
OG0001162	Syaa	Prar.g_00749	Syaa.g_01203
OG0001162	Syad	Prar.g_00749	Syad.g_01844
OG0001162	Syaj	Prar.g_00749	Syaj.g_00979
OG0001162	Syac	Prar.g_00749	Syac.g_01307
OG0001162	Syah	Prar.g_00749	Syah.g_01745
OG0001162	Syam	Prar.g_00749	Syam.g_01257
OG0001162	Syaf	Prar.g_00749	Syaf.g_02015
OG0001162	Syai	Prar.g_00749	Syai.g_01374
OG0001162	Prak	Prar.g_00749	Prak.g_01526
OG0001162	Prap	Prar.g_00749	Prap.g_01907
OG0001162	Prbe	Prar.g_00749	Prbe.g_00017
OG0001162	Prbf	Prar.g_00749	Prbf.g_00812
OG0001162	Prbg	Prar.g_00749	Prbg.g_00726
OG0001162	Prbn	Prar.g_00749	Prbn.g_00134
OG0001162	Pram	Prar.g_00749	Pram.g_01590
OG0001162	Prbh	Prar.g_00749	Prbh.g_01824
OG0001162	Prat	Prar.g_00749	Prat.g_01500
OG0001162	Prbm	Prar.g_00749	Prbm.g_01801
OG0001162	Prbb	Prar.g_00749	Prbb.g_01778
OG0001162	Praj	Prar.g_00749	Praj.g_01723
OG0001162	Prbc	Prar.g_00749	Prbc.g_00799
OG0001162	Prab	Prar.g_00749	Prab.g_01567
OG0001162	Pran	Prar.g_00749	Pran.g_00632
OG0001162	Prai	Prar.g_00749	Prai.g_01563
OG0001162	Prav	Prar.g_00749	Prav.g_01675
OG0001162	Prag	Prar.g_00749	Prag.g_01587
OG0001162	Praw	Prar.g_00749	Praw.g_00434
OG0001162	Prad	Prar.g_00749	Prad.g_00415
OG0001162	Pray	Prar.g_00749	Pray.g_01623
OG0001162	Praz	Prar.g_00749	Praz.g_00942
OG0001162	Prba	Prar.g_00749	Prba.g_00289
OG0001162	Prbi	Prar.g_00749	Prbi.g_01689
OG0001162	Pras	Prar.g_00749	Pras.g_00452
OG0001162	Prau	Prar.g_00749	Prau.g_01630
OG0001162	Praa	Prar.g_00749	Praa.g_01576
OG0001162	Prae	Prar.g_00749	Prae.g_01558
OG0001162	Prbd	Prar.g_00749	Prbd.g_01589
OG0001162	Prao	Prar.g_00749	Prao.g_01495
OG0001162	Prax	Prar.g_00749	Prax.g_01629
OG0001162	Prac	Prar.g_00749	Prac.g_00313
OG0001162	Praq	Prar.g_00749	Praq.g_00005
OG0001163	Syat	Prar.g_01151	Syat.g_03112
OG0001163	Syar	Prar.g_01151	Syar.g_02917
OG0001163	Syap	Prar.g_01151	Syap.g_00609
OG0001163	Syas	Prar.g_01151	Syas.g_02697
OG0001163	Syan	Prar.g_01151	Syan.g_01385
OG0001163	Syao	Prar.g_01151	Syao.g_01571
OG0001163	Prbj	Prar.g_01151	Prbj.g_00870
OG0001163	Prbk	Prar.g_01151	Prbk.g_00920
OG0001163	Prbl	Prar.g_01151	Prbl.g_00406
OG0001163	Praf	Prar.g_01151	Praf.g_00492
OG0001163	Prah	Prar.g_01151	Prah.g_01665
OG0001163	Syae	Prar.g_01151	Syae.g_01150
OG0001163	Syad	Prar.g_01151	Syad.g_02610
OG0001163	Syaj	Prar.g_01151	Syaj.g_01705
OG0001163	Syai	Prar.g_01151	Syai.g_02363
OG0001163	Syaf	Prar.g_01151	Syaf.g_01050
OG0001163	Syam	Prar.g_01151	Syam.g_01977
OG0001163	Syaa	Prar.g_01151	Syaa.g_00566
OG0001163	Syac	Prar.g_01151	Syac.g_00562
OG0001163	Syah	Prar.g_01151	Syah.g_02370
OG0001163	Syag	Prar.g_01151	Syag.g_01674
OG0001163	Syak	Prar.g_01151	Syak.g_02429
OG0001163	Syab	Prar.g_01151	Syab.g_02241
OG0001163	Syal	Prar.g_01151	Syal.g_00573
OG0001163	Syaq	Prar.g_01151	Syaq.g_01685
OG0001163	Prbm	Prar.g_01151	Prbm.g_01833
OG0001163	Praj	Prar.g_01151	Praj.g_01761
OG0001163	Prbc	Prar.g_01151	Prbc.g_00825
OG0001163	Prbb	Prar.g_01151	Prbb.g_01815
OG0001163	Prak	Prar.g_01151	Prak.g_01636
OG0001163	Prap	Prar.g_01151	Prap.g_01788
OG0001163	Prbe	Prar.g_01151	Prbe.g_00994
OG0001163	Prbf	Prar.g_01151	Prbf.g_00702
OG0001163	Prbg	Prar.g_01151	Prbg.g_01641
OG0001163	Prbn	Prar.g_01151	Prbn.g_01736
OG0001163	Pram	Prar.g_01151	Pram.g_01624
OG0001163	Prbh	Prar.g_01151	Prbh.g_01790
OG0001163	Pral	Prar.g_01151	Pral.g_00098
OG0001163	Prat	Prar.g_01151	Prat.g_01583
OG0001163	Prag	Prar.g_01151	Prag.g_01661
OG0001163	Praw	Prar.g_01151	Praw.g_00507
OG0001163	Prao	Prar.g_01151	Prao.g_01544
OG0001163	Prav	Prar.g_01151	Prav.g_01753
OG0001163	Pray	Prar.g_01151	Pray.g_01567
OG0001163	Praz	Prar.g_01151	Praz.g_00885
OG0001163	Prba	Prar.g_01151	Prba.g_00234
OG0001163	Praa	Prar.g_01151	Praa.g_01627
OG0001163	Prbd	Prar.g_01151	Prbd.g_01533
OG0001163	Pras	Prar.g_01151	Pras.g_00542
OG0001163	Prau	Prar.g_01151	Prau.g_01724
OG0001163	Prae	Prar.g_01151	Prae.g_01615
OG0001163	Prax	Prar.g_01151	Prax.g_01567
OG0001163	Prbi	Prar.g_01151	Prbi.g_01779
OG0001163	Prab	Prar.g_01151	Prab.g_01661
OG0001163	Pran	Prar.g_01151	Pran.g_00962
OG0001163	Prai	Prar.g_01151	Prai.g_01630
OG0001163	Prad	Prar.g_01151	Prad.g_00949
OG0001163	Prac	Prar.g_01151	Prac.g_00633
OG0001164	Syan	Prar.g_01147	Syan.g_01392
OG0001164	Syao	Prar.g_01147	Syao.g_01564
OG0001164	Syar	Prar.g_01147	Syar.g_02922
OG0001164	Syat	Prar.g_01147	Syat.g_03116
OG0001164	Syap	Prar.g_01147	Syap.g_00614
OG0001164	Syas	Prar.g_01147	Syas.g_02691
OG0001164	Syaa	Prar.g_01147	Syaa.g_00560
OG0001164	Syad	Prar.g_01147	Syad.g_02616
OG0001164	Syaj	Prar.g_01147	Syaj.g_01711
OG0001164	Syae	Prar.g_01147	Syae.g_01156
OG0001164	Syac	Prar.g_01147	Syac.g_00556
OG0001164	Syah	Prar.g_01147	Syah.g_02376
OG0001164	Syaf	Prar.g_01147	Syaf.g_01044
OG0001164	Syai	Prar.g_01147	Syai.g_02369
OG0001164	Syam	Prar.g_01147	Syam.g_01983
OG0001164	Syaq	Prar.g_01147	Syaq.g_01679
OG0001164	Syag	Prar.g_01147	Syag.g_01680
OG0001164	Syak	Prar.g_01147	Syak.g_02423
OG0001164	Syab	Prar.g_01147	Syab.g_02247
OG0001164	Syal	Prar.g_01147	Syal.g_00579
OG0001164	Prah	Prar.g_01147	Prah.g_01670
OG0001164	Praf	Prar.g_01147	Praf.g_00487
OG0001164	Prbj	Prar.g_01147	Prbj.g_00865
OG0001164	Prbk	Prar.g_01147	Prbk.g_00915
OG0001164	Prbl	Prar.g_01147	Prbl.g_00401
OG0001164	Prak	Prar.g_01147	Prak.g_01640
OG0001164	Prap	Prar.g_01147	Prap.g_01784
OG0001164	Prbe	Prar.g_01147	Prbe.g_00990
OG0001164	Prbf	Prar.g_01147	Prbf.g_00698
OG0001164	Prbg	Prar.g_01147	Prbg.g_01645
OG0001164	Prbn	Prar.g_01147	Prbn.g_01740
OG0001164	Pram	Prar.g_01147	Pram.g_01627
OG0001164	Prbh	Prar.g_01147	Prbh.g_01787
OG0001164	Pral	Prar.g_01147	Pral.g_00102
OG0001164	Prat	Prar.g_01147	Prat.g_01587
OG0001164	Prbm	Prar.g_01147	Prbm.g_01837
OG0001164	Praj	Prar.g_01147	Praj.g_01765
OG0001164	Prbb	Prar.g_01147	Prbb.g_01819
OG0001164	Prbc	Prar.g_01147	Prbc.g_00829
OG0001164	Prab	Prar.g_01147	Prab.g_01665
OG0001164	Pran	Prar.g_01147	Pran.g_00966
OG0001164	Prai	Prar.g_01147	Prai.g_01634
OG0001164	Praa	Prar.g_01147	Praa.g_01631
OG0001164	Prae	Prar.g_01147	Prae.g_01619
OG0001164	Prax	Prar.g_01147	Prax.g_01563
OG0001164	Prbd	Prar.g_01147	Prbd.g_01529
OG0001164	Prbi	Prar.g_01147	Prbi.g_01783
OG0001164	Pras	Prar.g_01147	Pras.g_00546
OG0001164	Prau	Prar.g_01147	Prau.g_01728
OG0001164	Prao	Prar.g_01147	Prao.g_01548
OG0001164	Prad	Prar.g_01147	Prad.g_00945
OG0001164	Prag	Prar.g_01147	Prag.g_01665
OG0001164	Praw	Prar.g_01147	Praw.g_00511
OG0001164	Prav	Prar.g_01147	Prav.g_01757
OG0001164	Pray	Prar.g_01147	Pray.g_01563
OG0001164	Praz	Prar.g_01147	Praz.g_00881
OG0001164	Prba	Prar.g_01147	Prba.g_00230
OG0001164	Prac	Prar.g_01147	Prac.g_00629
OG0001165	Syan	Prar.g_01144	Syan.g_01397
OG0001165	Syao	Prar.g_01144	Syao.g_01559
OG0001165	Syas	Prar.g_01144	Syas.g_02686
OG0001165	Syap	Prar.g_01144	Syap.g_00619
OG0001165	Syar	Prar.g_01144	Syar.g_02927
OG0001165	Syat	Prar.g_01144	Syat.g_03121
OG0001165	Syad	Prar.g_01144	Syad.g_02621
OG0001165	Syaj	Prar.g_01144	Syaj.g_01716
OG0001165	Prbj	Prar.g_01144	Prbj.g_00862
OG0001165	Prbk	Prar.g_01144	Prbk.g_00912
OG0001165	Prbl	Prar.g_01144	Prbl.g_00398
OG0001165	Praf	Prar.g_01144	Praf.g_00484
OG0001165	Prah	Prar.g_01144	Prah.g_01673
OG0001165	Syak	Prar.g_01144	Syak.g_02418
OG0001165	Syab	Prar.g_01144	Syab.g_02252
OG0001165	Syal	Prar.g_01144	Syal.g_00584
OG0001165	Syag	Prar.g_01144	Syag.g_01685
OG0001165	Syaq	Prar.g_01144	Syaq.g_01674
OG0001165	Syac	Prar.g_01144	Syac.g_00551
OG0001165	Syah	Prar.g_01144	Syah.g_02381
OG0001165	Syam	Prar.g_01144	Syam.g_01988
OG0001165	Syai	Prar.g_01144	Syai.g_02374
OG0001165	Syaf	Prar.g_01144	Syaf.g_01039
OG0001165	Syaa	Prar.g_01144	Syaa.g_00555
OG0001165	Syae	Prar.g_01144	Syae.g_01161
OG0001165	Praj	Prar.g_01144	Praj.g_01767
OG0001165	Prbb	Prar.g_01144	Prbb.g_01822
OG0001165	Prbc	Prar.g_01144	Prbc.g_00831
OG0001165	Prbm	Prar.g_01144	Prbm.g_01840
OG0001165	Prak	Prar.g_01144	Prak.g_01643
OG0001165	Prap	Prar.g_01144	Prap.g_01781
OG0001165	Prbe	Prar.g_01144	Prbe.g_00987
OG0001165	Prbf	Prar.g_01144	Prbf.g_00695
OG0001165	Prbg	Prar.g_01144	Prbg.g_01648
OG0001165	Prbn	Prar.g_01144	Prbn.g_01743
OG0001165	Pram	Prar.g_01144	Pram.g_01630
OG0001165	Prbh	Prar.g_01144	Prbh.g_01784
OG0001165	Pral	Prar.g_01144	Pral.g_00105
OG0001165	Prat	Prar.g_01144	Prat.g_01590
OG0001165	Prab	Prar.g_01144	Prab.g_01668
OG0001165	Pran	Prar.g_01144	Pran.g_00969
OG0001165	Prai	Prar.g_01144	Prai.g_01637
OG0001165	Prad	Prar.g_01144	Prad.g_00942
OG0001165	Prag	Prar.g_01144	Prag.g_01668
OG0001165	Praw	Prar.g_01144	Praw.g_00514
OG0001165	Prav	Prar.g_01144	Prav.g_01760
OG0001165	Prbd	Prar.g_01144	Prbd.g_01526
OG0001165	Prae	Prar.g_01144	Prae.g_01622
OG0001165	Prax	Prar.g_01144	Prax.g_01560
OG0001165	Pray	Prar.g_01144	Pray.g_01560
OG0001165	Praz	Prar.g_01144	Praz.g_00878
OG0001165	Prba	Prar.g_01144	Prba.g_00227
OG0001165	Praa	Prar.g_01144	Praa.g_01634
OG0001165	Prao	Prar.g_01144	Prao.g_01551
OG0001165	Pras	Prar.g_01144	Pras.g_00549
OG0001165	Prau	Prar.g_01144	Prau.g_01731
OG0001165	Prac	Prar.g_01144	Prac.g_00626
OG0001165	Praq	Prar.g_01144	Praq.g_00498
OG0001166	Syao	Prar.g_01124	Syao.g_01673
OG0001166	Syar	Prar.g_01124	Syar.g_02959
OG0001166	Syak	Prar.g_01124	Syak.g_02394
OG0001166	Syaq	Prar.g_01124	Syaq.g_01652
OG0001166	Syas	Prar.g_01124	Syas.g_02658
OG0001166	Syan	Prar.g_01124	Syan.g_01430
OG0001166	Praf	Prar.g_01124	Praf.g_00459
OG0001166	Prah	Prar.g_01124	Prah.g_01699
OG0001166	Prbj	Prar.g_01124	Prbj.g_00482
OG0001166	Prbk	Prar.g_01124	Prbk.g_01438
OG0001166	Prbl	Prar.g_01124	Prbl.g_00371
OG0001166	Syat	Prar.g_01124	Syat.g_03050
OG0001166	Syaa	Prar.g_01124	Syaa.g_00527
OG0001166	Syad	Prar.g_01124	Syad.g_02647
OG0001166	Syae	Prar.g_01124	Syae.g_01186
