Orthogroup	Species	Syad	Orthologs
OG0001387	Prag	Syad.g_00090	Prag.g_00879
OG0001387	Praw	Syad.g_00090	Praw.g_01624
OG0001387	Syas	Syad.g_00090	Syas.g_01958
OG0001387	Syan	Syad.g_00090	Syan.g_01634
OG0001387	Syap	Syad.g_00090	Syap.g_02648
OG0001387	Syar	Syad.g_00090	Syar.g_00630
OG0001387	Syat	Syad.g_00090	Syat.g_02523
OG0001387	Syaf	Syad.g_00090	Syaf.g_00580
OG0001387	Syai	Syad.g_00090	Syai.g_02854
OG0001387	Syae	Syad.g_00090	Syae.g_01639
OG0001387	Syaj	Syad.g_00090	Syaj.g_02194
OG0001388	Syar	Syad.g_00093	Syar.g_00635
OG0001388	Prbm	Syad.g_00093	Prbm.g_01930
OG0001388	Praj	Syad.g_00093	Praj.g_01851
OG0001388	Prbb	Syad.g_00093	Prbb.g_01906
OG0001388	Prbc	Syad.g_00093	Prbc.g_00916
OG0001388	Prab	Syad.g_00093	Prab.g_01094
OG0001388	Pran	Syad.g_00093	Pran.g_00185
OG0001388	Prag	Syad.g_00093	Prag.g_00882
OG0001388	Praw	Syad.g_00093	Praw.g_01621
OG0001388	Praa	Syad.g_00093	Praa.g_00882
OG0001388	Prax	Syad.g_00093	Prax.g_00536
OG0001388	Prae	Syad.g_00093	Prae.g_00882
OG0001388	Prbi	Syad.g_00093	Prbi.g_00924
OG0001388	Prao	Syad.g_00093	Prao.g_00818
OG0001388	Prav	Syad.g_00093	Prav.g_00473
OG0001388	Prbd	Syad.g_00093	Prbd.g_00180
OG0001388	Prac	Syad.g_00093	Prac.g_00648
OG0001388	Praq	Syad.g_00093	Praq.g_00845
OG0001388	Prar	Syad.g_00093	Prar.g_01546
OG0001388	Pras	Syad.g_00093	Pras.g_01778
OG0001388	Prau	Syad.g_00093	Prau.g_00932
OG0001388	Pray	Syad.g_00093	Pray.g_00426
OG0001388	Praz	Syad.g_00093	Praz.g_01434
OG0001388	Prba	Syad.g_00093	Prba.g_01421
OG0001388	Prad	Syad.g_00093	Prad.g_00270
OG0001388	Syas	Syad.g_00093	Syas.g_01962
OG0001388	Syat	Syad.g_00093	Syat.g_02526
OG0001388	Syap	Syad.g_00093	Syap.g_02645
OG0001388	Syan	Syad.g_00093	Syan.g_01637
OG0001388	Syao	Syad.g_00093	Syao.g_02294
OG0001388	Syaq	Syad.g_00093	Syaq.g_01204
OG0001388	Syab	Syad.g_00093	Syab.g_02842
OG0001388	Syal	Syad.g_00093	Syal.g_01139
OG0001388	Syag	Syad.g_00093	Syag.g_02196
OG0001388	Syak	Syad.g_00093	Syak.g_01869
OG0001388	Praf	Syad.g_00093	Praf.g_02736
OG0001388	Prbj	Syad.g_00093	Prbj.g_02027
OG0001388	Prbk	Syad.g_00093	Prbk.g_02232
OG0001388	Prbl	Syad.g_00093	Prbl.g_02167
OG0001388	Prah	Syad.g_00093	Prah.g_02558
OG0001388	Syaf	Syad.g_00093	Syaf.g_00577
OG0001388	Syam	Syad.g_00093	Syam.g_02371
OG0001388	Syai	Syad.g_00093	Syai.g_02857
OG0001388	Syaa	Syad.g_00093	Syaa.g_02673
OG0001388	Syae	Syad.g_00093	Syae.g_01642
OG0001388	Syac	Syad.g_00093	Syac.g_02421
OG0001388	Syah	Syad.g_00093	Syah.g_00442
OG0001388	Syaj	Syad.g_00093	Syaj.g_02197
OG0001389	Syao	Syad.g_00094	Syao.g_02295
OG0001389	Syas	Syad.g_00094	Syas.g_01963
OG0001389	Syat	Syad.g_00094	Syat.g_02531
OG0001389	Syap	Syad.g_00094	Syap.g_02644
OG0001389	Syan	Syad.g_00094	Syan.g_01639
OG0001389	Syar	Syad.g_00094	Syar.g_00636
OG0001389	Prah	Syad.g_00094	Prah.g_02559
OG0001389	Praf	Syad.g_00094	Praf.g_02737
OG0001389	Prbj	Syad.g_00094	Prbj.g_02028
OG0001389	Prbk	Syad.g_00094	Prbk.g_02233
OG0001389	Prbl	Syad.g_00094	Prbl.g_02166
OG0001389	Prbm	Syad.g_00094	Prbm.g_01931
OG0001389	Prbb	Syad.g_00094	Prbb.g_01907
OG0001389	Praj	Syad.g_00094	Praj.g_01852
OG0001389	Prbc	Syad.g_00094	Prbc.g_00917
OG0001389	Prab	Syad.g_00094	Prab.g_01093
OG0001389	Pran	Syad.g_00094	Pran.g_00186
OG0001389	Prao	Syad.g_00094	Prao.g_00819
OG0001389	Prac	Syad.g_00094	Prac.g_00649
OG0001389	Praq	Syad.g_00094	Praq.g_00844
OG0001389	Prar	Syad.g_00094	Prar.g_01545
OG0001389	Prbd	Syad.g_00094	Prbd.g_00181
OG0001389	Pray	Syad.g_00094	Pray.g_00427
OG0001389	Praz	Syad.g_00094	Praz.g_01433
OG0001389	Prba	Syad.g_00094	Prba.g_01420
OG0001389	Prad	Syad.g_00094	Prad.g_00269
OG0001389	Prav	Syad.g_00094	Prav.g_00474
OG0001389	Pras	Syad.g_00094	Pras.g_01779
OG0001389	Prau	Syad.g_00094	Prau.g_00933
OG0001389	Praa	Syad.g_00094	Praa.g_00883
OG0001389	Prae	Syad.g_00094	Prae.g_00883
OG0001389	Prbi	Syad.g_00094	Prbi.g_00925
OG0001389	Prax	Syad.g_00094	Prax.g_00537
OG0001389	Prag	Syad.g_00094	Prag.g_00883
OG0001389	Praw	Syad.g_00094	Praw.g_01620
OG0001389	Syaq	Syad.g_00094	Syaq.g_01203
OG0001389	Syab	Syad.g_00094	Syab.g_02843
OG0001389	Syal	Syad.g_00094	Syal.g_01140
OG0001389	Syac	Syad.g_00094	Syac.g_02422
OG0001389	Syah	Syad.g_00094	Syah.g_00441
OG0001389	Syag	Syad.g_00094	Syag.g_02197
OG0001389	Syak	Syad.g_00094	Syak.g_01868
OG0001389	Syaf	Syad.g_00094	Syaf.g_00576
OG0001389	Syam	Syad.g_00094	Syam.g_02372
OG0001389	Syai	Syad.g_00094	Syai.g_02858
OG0001389	Syaa	Syad.g_00094	Syaa.g_02674
OG0001389	Syae	Syad.g_00094	Syae.g_01643
OG0001389	Syaj	Syad.g_00094	Syaj.g_02198
OG0001390	Syar	Syad.g_00095	Syar.g_00637
OG0001390	Syap	Syad.g_00095	Syap.g_02643
OG0001390	Syan	Syad.g_00095	Syan.g_01640
OG0001390	Syao	Syad.g_00095	Syao.g_02296
OG0001390	Syat	Syad.g_00095	Syat.g_02532
OG0001390	Syas	Syad.g_00095	Syas.g_01964
OG0001390	Prbj	Syad.g_00095	Prbj.g_02029
OG0001390	Prbk	Syad.g_00095	Prbk.g_02234
OG0001390	Prbl	Syad.g_00095	Prbl.g_02165
OG0001390	Praf	Syad.g_00095	Praf.g_02738
OG0001390	Prah	Syad.g_00095	Prah.g_02560
OG0001390	Syaq	Syad.g_00095	Syaq.g_01202
OG0001390	Syak	Syad.g_00095	Syak.g_01867
OG0001390	Syag	Syad.g_00095	Syag.g_02198
OG0001390	Syac	Syad.g_00095	Syac.g_02423
OG0001390	Syah	Syad.g_00095	Syah.g_00440
OG0001390	Syab	Syad.g_00095	Syab.g_02844
OG0001390	Syal	Syad.g_00095	Syal.g_01141
OG0001390	Syam	Syad.g_00095	Syam.g_02373
OG0001390	Syaf	Syad.g_00095	Syaf.g_00575
OG0001390	Syai	Syad.g_00095	Syai.g_02859
OG0001390	Syaa	Syad.g_00095	Syaa.g_02675
OG0001390	Syae	Syad.g_00095	Syae.g_01644
OG0001390	Prbb	Syad.g_00095	Prbb.g_01908
OG0001390	Prbm	Syad.g_00095	Prbm.g_01932
OG0001390	Praj	Syad.g_00095	Praj.g_01853
OG0001390	Prbc	Syad.g_00095	Prbc.g_00918
OG0001390	Prao	Syad.g_00095	Prao.g_00820
OG0001390	Prab	Syad.g_00095	Prab.g_01092
OG0001390	Pran	Syad.g_00095	Pran.g_00187
OG0001390	Prbi	Syad.g_00095	Prbi.g_00926
OG0001390	Praa	Syad.g_00095	Praa.g_00884
OG0001390	Pray	Syad.g_00095	Pray.g_00428
OG0001390	Praz	Syad.g_00095	Praz.g_01432
OG0001390	Prba	Syad.g_00095	Prba.g_01419
OG0001390	Prax	Syad.g_00095	Prax.g_00538
OG0001390	Prae	Syad.g_00095	Prae.g_00884
OG0001390	Prbd	Syad.g_00095	Prbd.g_00182
OG0001390	Prac	Syad.g_00095	Prac.g_00650
OG0001390	Praq	Syad.g_00095	Praq.g_00843
OG0001390	Prar	Syad.g_00095	Prar.g_01544
OG0001390	Prag	Syad.g_00095	Prag.g_00884
OG0001390	Praw	Syad.g_00095	Praw.g_01619
OG0001390	Pras	Syad.g_00095	Pras.g_01780
OG0001390	Prau	Syad.g_00095	Prau.g_00934
OG0001390	Prad	Syad.g_00095	Prad.g_00268
OG0001390	Prav	Syad.g_00095	Prav.g_00475
OG0001390	Syaj	Syad.g_00095	Syaj.g_02199
OG0001391	Syan	Syad.g_00096	Syan.g_01641
OG0001391	Syap	Syad.g_00096	Syap.g_01833
OG0001391	Syar	Syad.g_00096	Syar.g_00638
OG0001391	Syat	Syad.g_00096	Syat.g_02533
OG0001391	Syao	Syad.g_00096	Syao.g_02297
OG0001391	Syas	Syad.g_00096	Syas.g_01965
OG0001391	Syaq	Syad.g_00096	Syaq.g_01201
OG0001391	Prbj	Syad.g_00096	Prbj.g_02030
OG0001391	Prbk	Syad.g_00096	Prbk.g_02235
OG0001391	Prbl	Syad.g_00096	Prbl.g_02164
OG0001391	Praf	Syad.g_00096	Praf.g_02739
OG0001391	Prah	Syad.g_00096	Prah.g_02561
OG0001391	Prbm	Syad.g_00096	Prbm.g_01933
OG0001391	Prbb	Syad.g_00096	Prbb.g_01909
OG0001391	Praj	Syad.g_00096	Praj.g_01854
OG0001391	Prbc	Syad.g_00096	Prbc.g_00919
OG0001391	Prab	Syad.g_00096	Prab.g_01091
OG0001391	Pran	Syad.g_00096	Pran.g_00188
OG0001391	Prag	Syad.g_00096	Prag.g_00885
OG0001391	Praw	Syad.g_00096	Praw.g_01618
OG0001391	Prao	Syad.g_00096	Prao.g_00821
OG0001391	Prac	Syad.g_00096	Prac.g_00651
OG0001391	Praq	Syad.g_00096	Praq.g_00842
OG0001391	Prar	Syad.g_00096	Prar.g_01543
OG0001391	Prbd	Syad.g_00096	Prbd.g_00183
OG0001391	Pray	Syad.g_00096	Pray.g_00429
OG0001391	Praz	Syad.g_00096	Praz.g_01431
OG0001391	Prba	Syad.g_00096	Prba.g_01418
OG0001391	Praa	Syad.g_00096	Praa.g_00885
OG0001391	Prad	Syad.g_00096	Prad.g_00267
OG0001391	Pras	Syad.g_00096	Pras.g_01781
OG0001391	Prau	Syad.g_00096	Prau.g_00935
OG0001391	Prav	Syad.g_00096	Prav.g_00476
OG0001391	Prae	Syad.g_00096	Prae.g_00885
OG0001391	Prax	Syad.g_00096	Prax.g_00539
OG0001391	Prbi	Syad.g_00096	Prbi.g_00927
OG0001391	Syac	Syad.g_00096	Syac.g_02424
OG0001391	Syah	Syad.g_00096	Syah.g_00439
OG0001391	Syab	Syad.g_00096	Syab.g_02845
OG0001391	Syal	Syad.g_00096	Syal.g_01142
OG0001391	Syag	Syad.g_00096	Syag.g_02199
OG0001391	Syak	Syad.g_00096	Syak.g_01866
OG0001391	Syaa	Syad.g_00096	Syaa.g_02676
OG0001391	Syae	Syad.g_00096	Syae.g_01645
OG0001391	Syam	Syad.g_00096	Syam.g_02374
OG0001391	Syaf	Syad.g_00096	Syaf.g_00574
OG0001391	Syai	Syad.g_00096	Syai.g_02860
OG0001391	Syaj	Syad.g_00096	Syaj.g_02200
OG0001392	Syak	Syad.g_00097	Syak.g_01865
OG0001392	Syao	Syad.g_00097	Syao.g_02298
OG0001392	Prag	Syad.g_00097	Prag.g_00886
OG0001392	Praw	Syad.g_00097	Praw.g_01617
OG0001392	Pras	Syad.g_00097	Pras.g_01782
OG0001392	Prau	Syad.g_00097	Prau.g_00936
OG0001392	Prab	Syad.g_00097	Prab.g_01090
OG0001392	Pran	Syad.g_00097	Pran.g_00189
OG0001392	Pray	Syad.g_00097	Pray.g_00430
OG0001392	Praz	Syad.g_00097	Praz.g_01430
OG0001392	Prba	Syad.g_00097	Prba.g_01417
OG0001392	Prae	Syad.g_00097	Prae.g_00886
OG0001392	Praa	Syad.g_00097	Praa.g_00886
OG0001392	Prav	Syad.g_00097	Prav.g_00477
OG0001392	Prax	Syad.g_00097	Prax.g_00540
OG0001392	Prbi	Syad.g_00097	Prbi.g_00928
OG0001392	Prad	Syad.g_00097	Prad.g_00266
OG0001392	Prac	Syad.g_00097	Prac.g_00652
OG0001392	Praq	Syad.g_00097	Praq.g_00841
OG0001392	Prar	Syad.g_00097	Prar.g_01542
OG0001392	Prao	Syad.g_00097	Prao.g_00822
OG0001392	Prbd	Syad.g_00097	Prbd.g_00184
OG0001392	Prbb	Syad.g_00097	Prbb.g_01910
OG0001392	Praj	Syad.g_00097	Praj.g_01855
OG0001392	Prbm	Syad.g_00097	Prbm.g_01934
OG0001392	Prbc	Syad.g_00097	Prbc.g_00920
OG0001392	Syap	Syad.g_00097	Syap.g_01832
OG0001392	Syar	Syad.g_00097	Syar.g_00640
OG0001392	Syat	Syad.g_00097	Syat.g_02539
OG0001392	Syan	Syad.g_00097	Syan.g_01642
OG0001392	Syaf	Syad.g_00097	Syaf.g_00573
OG0001392	Syam	Syad.g_00097	Syam.g_02375
OG0001392	Syaa	Syad.g_00097	Syaa.g_02677
OG0001392	Syai	Syad.g_00097	Syai.g_02861
OG0001392	Syag	Syad.g_00097	Syag.g_02200
OG0001392	Praf	Syad.g_00097	Praf.g_02740
OG0001392	Prbj	Syad.g_00097	Prbj.g_02031
OG0001392	Prbk	Syad.g_00097	Prbk.g_02236
OG0001392	Prbl	Syad.g_00097	Prbl.g_02163
OG0001392	Prah	Syad.g_00097	Prah.g_02562
OG0001392	Syac	Syad.g_00097	Syac.g_02425
OG0001392	Syah	Syad.g_00097	Syah.g_00438
OG0001392	Syas	Syad.g_00097	Syas.g_01966
OG0001392	Syae	Syad.g_00097	Syae.g_01646
OG0001392	Syaq	Syad.g_00097	Syaq.g_01200
OG0001392	Syab	Syad.g_00097	Syab.g_02846
OG0001392	Syal	Syad.g_00097	Syal.g_01143
OG0001392	Syaj	Syad.g_00097	Syaj.g_02201
OG0001393	Syar	Syad.g_00098	Syar.g_00641
OG0001393	Syat	Syad.g_00098	Syat.g_02540
OG0001393	Prbj	Syad.g_00098	Prbj.g_02032
OG0001393	Prbk	Syad.g_00098	Prbk.g_02237
OG0001393	Prbl	Syad.g_00098	Prbl.g_02162
OG0001393	Praf	Syad.g_00098	Praf.g_02741
OG0001393	Prah	Syad.g_00098	Prah.g_02563
OG0001393	Praj	Syad.g_00098	Praj.g_01856
OG0001393	Prbb	Syad.g_00098	Prbb.g_01911
OG0001393	Prbc	Syad.g_00098	Prbc.g_00921
OG0001393	Prbm	Syad.g_00098	Prbm.g_01935
OG0001393	Prab	Syad.g_00098	Prab.g_01089
OG0001393	Pran	Syad.g_00098	Pran.g_00190
OG0001393	Prag	Syad.g_00098	Prag.g_00887
OG0001393	Praw	Syad.g_00098	Praw.g_01616
OG0001393	Prav	Syad.g_00098	Prav.g_00478
OG0001393	Prbi	Syad.g_00098	Prbi.g_00929
OG0001393	Prax	Syad.g_00098	Prax.g_00541
OG0001393	Prae	Syad.g_00098	Prae.g_00887
OG0001393	Prad	Syad.g_00098	Prad.g_00265
OG0001393	Prbd	Syad.g_00098	Prbd.g_00185
OG0001393	Pras	Syad.g_00098	Pras.g_01783
OG0001393	Prau	Syad.g_00098	Prau.g_00937
OG0001393	Prao	Syad.g_00098	Prao.g_00823
OG0001393	Praa	Syad.g_00098	Praa.g_00887
OG0001393	Pray	Syad.g_00098	Pray.g_00431
OG0001393	Praz	Syad.g_00098	Praz.g_01429
OG0001393	Prba	Syad.g_00098	Prba.g_01416
OG0001393	Prac	Syad.g_00098	Prac.g_00653
OG0001393	Praq	Syad.g_00098	Praq.g_00840
OG0001393	Prar	Syad.g_00098	Prar.g_01541
OG0001393	Syan	Syad.g_00098	Syan.g_01643
OG0001393	Syao	Syad.g_00098	Syao.g_02299
OG0001393	Syap	Syad.g_00098	Syap.g_01831
OG0001393	Syas	Syad.g_00098	Syas.g_01967
OG0001393	Syab	Syad.g_00098	Syab.g_02847
OG0001393	Syal	Syad.g_00098	Syal.g_01144
OG0001393	Syac	Syad.g_00098	Syac.g_02426
OG0001393	Syah	Syad.g_00098	Syah.g_00437
OG0001393	Syae	Syad.g_00098	Syae.g_01647
OG0001393	Syaq	Syad.g_00098	Syaq.g_01199
OG0001393	Syag	Syad.g_00098	Syag.g_02201
OG0001393	Syam	Syad.g_00098	Syam.g_02376
OG0001393	Syaf	Syad.g_00098	Syaf.g_00572
OG0001393	Syai	Syad.g_00098	Syai.g_02862
OG0001393	Syaa	Syad.g_00098	Syaa.g_02678
OG0001393	Syak	Syad.g_00098	Syak.g_01864
OG0001393	Syaj	Syad.g_00098	Syaj.g_02202
OG0001394	Syap	Syad.g_01920	Syap.g_00159
OG0001394	Syan	Syad.g_01920	Syan.g_00722
OG0001394	Syao	Syad.g_01920	Syao.g_00983
OG0001394	Syar	Syad.g_01920	Syar.g_02608
OG0001394	Syat	Syad.g_01920	Syat.g_00450
OG0001394	Syag	Syad.g_01920	Syag.g_00635
OG0001394	Syak	Syad.g_01920	Syak.g_00399
OG0001394	Syab	Syad.g_01920	Syab.g_01599
OG0001394	Syal	Syad.g_01920	Syal.g_02250
OG0001394	Syaq	Syad.g_01920	Syaq.g_02307
OG0001394	Praf	Syad.g_01920	Praf.g_01496
OG0001394	Prah	Syad.g_01920	Prah.g_00700
OG0001394	Prbj	Syad.g_01920	Prbj.g_02381
OG0001394	Prbk	Syad.g_01920	Prbk.g_02437
OG0001394	Prbl	Syad.g_01920	Prbl.g_02366
OG0001394	Prak	Syad.g_01920	Prak.g_00785
OG0001394	Prap	Syad.g_01920	Prap.g_00843
OG0001394	Prbe	Syad.g_01920	Prbe.g_00432
OG0001394	Prbf	Syad.g_01920	Prbf.g_01305
OG0001394	Prbg	Syad.g_01920	Prbg.g_01099
OG0001394	Prbn	Syad.g_01920	Prbn.g_01606
OG0001394	Pram	Syad.g_01920	Pram.g_00749
OG0001394	Prbh	Syad.g_01920	Prbh.g_00893
OG0001394	Prab	Syad.g_01920	Prab.g_01053
OG0001394	Pran	Syad.g_01920	Pran.g_00444
OG0001394	Praa	Syad.g_01920	Praa.g_00922
OG0001394	Prbd	Syad.g_01920	Prbd.g_00221
OG0001394	Prax	Syad.g_01920	Prax.g_00576
OG0001394	Prbi	Syad.g_01920	Prbi.g_00966
OG0001394	Pras	Syad.g_01920	Pras.g_01816
OG0001394	Prau	Syad.g_01920	Prau.g_00971
OG0001394	Prad	Syad.g_01920	Prad.g_00230
OG0001394	Prai	Syad.g_01920	Prai.g_01031
OG0001394	Prbm	Syad.g_01920	Prbm.g_00945
OG0001394	Prbc	Syad.g_01920	Prbc.g_01993
OG0001394	Praj	Syad.g_01920	Praj.g_00903
OG0001394	Prbb	Syad.g_01920	Prbb.g_00948
OG0001394	Pral	Syad.g_01920	Pral.g_01784
OG0001394	Prat	Syad.g_01920	Prat.g_00732
OG0001394	Syas	Syad.g_01920	Syas.g_00627
OG0001394	Syaa	Syad.g_01920	Syaa.g_01118
OG0001394	Syae	Syad.g_01920	Syae.g_00553
OG0001394	Syaf	Syad.g_01920	Syaf.g_02081
OG0001394	Syam	Syad.g_01920	Syam.g_01321
OG0001394	Syai	Syad.g_01920	Syai.g_01290
OG0001394	Syac	Syad.g_01920	Syac.g_01373
OG0001394	Syah	Syad.g_01920	Syah.g_01810
OG0001394	Syaj	Syad.g_01920	Syaj.g_01059
OG0001395	Syap	Syad.g_01792	Syap.g_00531
OG0001395	Syan	Syad.g_01792	Syan.g_00340
OG0001395	Syao	Syad.g_01792	Syao.g_00470
OG0001395	Syas	Syad.g_01792	Syas.g_00195
OG0001395	Syar	Syad.g_01792	Syar.g_01561
OG0001395	Syal	Syad.g_01792	Syal.g_02432
OG0001395	Syak	Syad.g_01792	Syak.g_00789
OG0001395	Syag	Syad.g_01792	Syag.g_00898
OG0001395	Syaq	Syad.g_01792	Syaq.g_00045
OG0001395	Prbj	Syad.g_01792	Prbj.g_02197
OG0001395	Prbk	Syad.g_01792	Prbk.g_00600
OG0001395	Prbl	Syad.g_01792	Prbl.g_02548
OG0001395	Praf	Syad.g_01792	Praf.g_01321
OG0001395	Prah	Syad.g_01792	Prah.g_00868
OG0001395	Prbm	Syad.g_01792	Prbm.g_01049
OG0001395	Prbc	Syad.g_01792	Prbc.g_02098
OG0001395	Praj	Syad.g_01792	Praj.g_01009
OG0001395	Prbb	Syad.g_01792	Prbb.g_01055
OG0001395	Prao	Syad.g_01792	Prao.g_00961
OG0001395	Prab	Syad.g_01792	Prab.g_00942
OG0001395	Pran	Syad.g_01792	Pran.g_00555
OG0001395	Prai	Syad.g_01792	Prai.g_00931
OG0001395	Prac	Syad.g_01792	Prac.g_01269
OG0001395	Praq	Syad.g_01792	Praq.g_01606
OG0001395	Prar	Syad.g_01792	Prar.g_01891
OG0001395	Prad	Syad.g_01792	Prad.g_01032
OG0001395	Prag	Syad.g_01792	Prag.g_01023
OG0001395	Praw	Syad.g_01792	Praw.g_01480
OG0001395	Prbd	Syad.g_01792	Prbd.g_00327
OG0001395	Prav	Syad.g_01792	Prav.g_00920
OG0001395	Pray	Syad.g_01792	Pray.g_00571
OG0001395	Praz	Syad.g_01792	Praz.g_01289
OG0001395	Prba	Syad.g_01792	Prba.g_01277
OG0001395	Praa	Syad.g_01792	Praa.g_01026
OG0001395	Prae	Syad.g_01792	Prae.g_01027
OG0001395	Prax	Syad.g_01792	Prax.g_01191
OG0001395	Pras	Syad.g_01792	Pras.g_01921
OG0001395	Prau	Syad.g_01792	Prau.g_01076
OG0001395	Prbi	Syad.g_01792	Prbi.g_01073
OG0001395	Syaa	Syad.g_01792	Syaa.g_01267
OG0001395	Syaf	Syad.g_01792	Syaf.g_01958
OG0001395	Syai	Syad.g_01792	Syai.g_01410
OG0001395	Syam	Syad.g_01792	Syam.g_01225
OG0001395	Syac	Syad.g_01792	Syac.g_01262
OG0001395	Syah	Syad.g_01792	Syah.g_01705
OG0001395	Syae	Syad.g_01792	Syae.g_00446
OG0001395	Syaj	Syad.g_01792	Syaj.g_00935
OG0001396	Syan	Syad.g_00455, Syad.g_00309	Syan.g_01851
OG0001396	Prbj	Syad.g_00455, Syad.g_00309	Prbj.g_01277
OG0001396	Prbk	Syad.g_00455, Syad.g_00309	Prbk.g_01543
OG0001396	Prbl	Syad.g_00455, Syad.g_00309	Prbl.g_02050
OG0001396	Syal	Syad.g_00455, Syad.g_00309	Syal.g_01532
OG0001396	Prad	Syad.g_00455, Syad.g_00309	Prad.g_01977
OG0001396	Syap	Syad.g_00455, Syad.g_00309	Syap.g_02537
OG0001396	Syas	Syad.g_00455, Syad.g_00309	Syas.g_01949
OG0001396	Praf	Syad.g_00455	Praf.g_00084
OG0001396	Prah	Syad.g_00455	Prah.g_00081
OG0001396	Syaq	Syad.g_00455	Syaq.g_01064
OG0001396	Syag	Syad.g_00455	Syag.g_02349
OG0001396	Syab	Syad.g_00455	Syab.g_02831
OG0001396	Syak	Syad.g_00455	Syak.g_01884
OG0001396	Prbc	Syad.g_00455	Prbc.g_00180
OG0001396	Prao	Syad.g_00455	Prao.g_01188
OG0001396	Prbd	Syad.g_00455	Prbd.g_01814
OG0001396	Syam	Syad.g_00455	Syam.g_00080
OG0001396	Syar	Syad.g_00455	Syar.g_00566
OG0001396	Syae	Syad.g_00455	Syae.g_01908
OG0001396	Syaa	Syad.g_00455	Syaa.g_00196
OG0001396	Syac	Syad.g_00455	Syac.g_00229
OG0001396	Syah	Syad.g_00455	Syah.g_00149
OG0001396	Syaf	Syad.g_00455	Syaf.g_02399
OG0001396	Syai	Syad.g_00455	Syai.g_02765
OG0001396	Syaj	Syad.g_00455	Syaj.g_02498
OG0001396	Syao	Syad.g_00309	Syao.g_02726
OG0001396	Praa	Syad.g_00309	Praa.g_01430
OG0001396	Prbb	Syad.g_00309	Prbb.g_02089
OG0001396	Prbm	Syad.g_00309	Prbm.g_02119
OG0001396	Praj	Syad.g_00309	Praj.g_02040
OG0001396	Syak	Syad.g_00309	Syak.g_01623
OG0001396	Syar	Syad.g_00309	Syar.g_02402
OG0001396	Syat	Syad.g_00309	Syat.g_01137
OG0001396	Syaa	Syad.g_00309	Syaa.g_01018, Syaa.g_00444
OG0001396	Prag	Syad.g_00309	Prag.g_01277
OG0001396	Praw	Syad.g_00309	Praw.g_00341
OG0001396	Prav	Syad.g_00309	Prav.g_00300
OG0001396	Praf	Syad.g_00309	Praf.g_00132
OG0001396	Syah	Syad.g_00309	Syah.g_00286
OG0001396	Syae	Syad.g_00309	Syae.g_01791, Syae.g_01238
OG0001396	Syaj	Syad.g_00309	Syaj.g_02372
OG0001396	Prah	Syad.g_00309	Prah.g_00099
OG0001396	Syac	Syad.g_00309	Syac.g_00124
OG0001397	Praf	Syad.g_02295	Praf.g_01819
OG0001397	Prbj	Syad.g_02295	Prbj.g_01079
OG0001397	Prbk	Syad.g_02295	Prbk.g_00282
OG0001397	Prbl	Syad.g_02295	Prbl.g_00219
OG0001397	Prah	Syad.g_02295	Prah.g_00389
OG0001397	Prbm	Syad.g_02295	Prbm.g_01725
OG0001397	Prbb	Syad.g_02295	Prbb.g_01701
OG0001397	Praj	Syad.g_02295	Praj.g_01647
OG0001397	Prbc	Syad.g_02295	Prbc.g_00724
OG0001397	Pral	Syad.g_02295	Pral.g_01146
OG0001397	Prat	Syad.g_02295	Prat.g_01368
OG0001397	Prak	Syad.g_02295	Prak.g_01406
OG0001397	Prap	Syad.g_02295	Prap.g_00136
OG0001397	Prbe	Syad.g_02295	Prbe.g_00296
OG0001397	Prbf	Syad.g_02295	Prbf.g_00172
OG0001397	Prbg	Syad.g_02295	Prbg.g_00606
OG0001397	Prbn	Syad.g_02295	Prbn.g_00227
OG0001397	Pram	Syad.g_02295	Pram.g_01363
OG0001397	Prbh	Syad.g_02295	Prbh.g_00114
OG0001397	Prab	Syad.g_02295	Prab.g_01481
OG0001397	Pran	Syad.g_02295	Pran.g_00718
OG0001397	Prai	Syad.g_02295	Prai.g_01478
OG0001397	Prac	Syad.g_02295	Prac.g_00396
OG0001397	Praq	Syad.g_02295	Praq.g_00309
OG0001397	Prar	Syad.g_02295	Prar.g_00832
OG0001397	Pras	Syad.g_02295	Pras.g_00365
OG0001397	Prau	Syad.g_02295	Prau.g_01546
OG0001397	Prag	Syad.g_02295	Prag.g_01505
OG0001397	Praw	Syad.g_02295	Praw.g_00352
OG0001397	Prbd	Syad.g_02295	Prbd.g_01674
OG0001397	Pray	Syad.g_02295	Pray.g_01707
OG0001397	Praz	Syad.g_02295	Praz.g_01026
OG0001397	Prba	Syad.g_02295	Prba.g_00698
OG0001397	Prao	Syad.g_02295	Prao.g_01412
OG0001397	Prav	Syad.g_02295	Prav.g_01593
OG0001397	Prbi	Syad.g_02295	Prbi.g_01606
OG0001397	Praa	Syad.g_02295	Praa.g_01491
OG0001397	Prae	Syad.g_02295	Prae.g_01474
OG0001397	Prad	Syad.g_02295	Prad.g_00500
OG0001397	Prax	Syad.g_02295	Prax.g_01713
OG0001397	Syae	Syad.g_02295	Syae.g_02636
OG0001397	Syah	Syad.g_02295	Syah.g_01274
OG0001397	Syai	Syad.g_02295	Syai.g_00937
OG0001397	Syaf	Syad.g_02295	Syaf.g_02433
OG0001397	Syam	Syad.g_02295	Syam.g_01629
OG0001397	Syab	Syad.g_02295	Syab.g_00753
OG0001397	Syal	Syad.g_02295	Syal.g_00398
OG0001397	Syaj	Syad.g_02295	Syaj.g_01397
