Orthogroup	Species	Syak	Orthologs
OG0001350	Pral	Syak.g_02306	Pral.g_00803
OG0001350	Prat	Syak.g_02306	Prat.g_00242
OG0001350	Pram	Syak.g_02306	Pram.g_00224
OG0001350	Prbh	Syak.g_02306	Prbh.g_00543
OG0001350	Prak	Syak.g_02306	Prak.g_00253
OG0001350	Prap	Syak.g_02306	Prap.g_01475
OG0001350	Prbe	Syak.g_02306	Prbe.g_01789
OG0001350	Prbf	Syak.g_02306	Prbf.g_01575
OG0001350	Prbg	Syak.g_02306	Prbg.g_01019
OG0001350	Prbn	Syak.g_02306	Prbn.g_00313
OG0001350	Syad	Syak.g_02306	Syad.g_00820
OG0001350	Syaa	Syak.g_02306	Syaa.g_02107
OG0001350	Syaj	Syak.g_02306	Syaj.g_02876
OG0001350	Syaf	Syak.g_02306	Syaf.g_02786
OG0001350	Syai	Syak.g_02306	Syai.g_00539
OG0001350	Syam	Syak.g_02306	Syam.g_00510
OG0001350	Prbd	Syak.g_02306	Prbd.g_01537
OG0001350	Prad	Syak.g_02306	Prad.g_00965
OG0001350	Prau	Syak.g_02306	Prau.g_00784
OG0001350	Prbi	Syak.g_02306	Prbi.g_01748
OG0001350	Prax	Syak.g_02306	Prax.g_01581
OG0001350	Prao	Syak.g_02306	Prao.g_01537
OG0001350	Syae	Syak.g_02306	Syae.g_02239
OG0001350	Praf	Syak.g_02306	Praf.g_00386
OG0001350	Prah	Syak.g_02306	Prah.g_01778
OG0001350	Syaq	Syak.g_02306	Syaq.g_01580
OG0001351	Prao	Syak.g_01164	Prao.g_00558
OG0001351	Prai	Syak.g_01164	Prai.g_00485
OG0001351	Prad	Syak.g_01164	Prad.g_00053
OG0001351	Prag	Syak.g_01164	Prag.g_00433
OG0001351	Praw	Syak.g_01164	Praw.g_00693
OG0001351	Prbi	Syak.g_01164	Prbi.g_00455
OG0001351	Praa	Syak.g_01164	Praa.g_00453
OG0001351	Prbd	Syak.g_01164	Prbd.g_00788
OG0001351	Prau	Syak.g_01164	Prau.g_00495
OG0001351	Pray	Syak.g_01164	Pray.g_00944
OG0001351	Praz	Syak.g_01164	Praz.g_01874
OG0001351	Prba	Syak.g_01164	Prba.g_01007
OG0001351	Prae	Syak.g_01164	Prae.g_00428
OG0001351	Prac	Syak.g_01164	Prac.g_01093
OG0001351	Praq	Syak.g_01164	Praq.g_00503
OG0001351	Prar	Syak.g_01164	Prar.g_00502
OG0001351	Prbm	Syak.g_01164	Prbm.g_00481
OG0001351	Praj	Syak.g_01164	Praj.g_00448
OG0001351	Prbb	Syak.g_01164	Prbb.g_00459
OG0001351	Prbc	Syak.g_01164	Prbc.g_01515
OG0001351	Praf	Syak.g_01164	Praf.g_01958
OG0001351	Prah	Syak.g_01164	Prah.g_00256
OG0001351	Prbj	Syak.g_01164	Prbj.g_01893
OG0001351	Prbk	Syak.g_01164	Prbk.g_00300
OG0001351	Prbl	Syak.g_01164	Prbl.g_00624
OG0001351	Syaq	Syak.g_01164	Syaq.g_00476
OG0001351	Syag	Syak.g_01164	Syag.g_00055
OG0001351	Syab	Syak.g_01164	Syab.g_00625
OG0001351	Syal	Syak.g_01164	Syal.g_00501
OG0001351	Syan	Syak.g_01164	Syan.g_02804
OG0001351	Syao	Syak.g_01164	Syao.g_00060
OG0001351	Pram	Syak.g_01164	Pram.g_00394
OG0001351	Prbh	Syak.g_01164	Prbh.g_00373
OG0001351	Prak	Syak.g_01164	Prak.g_00419
OG0001351	Prap	Syak.g_01164	Prap.g_01309
OG0001351	Prbe	Syak.g_01164	Prbe.g_00675
OG0001351	Prbf	Syak.g_01164	Prbf.g_01741
OG0001351	Prbg	Syak.g_01164	Prbg.g_00177
OG0001351	Prbn	Syak.g_01164	Prbn.g_00656
OG0001351	Pral	Syak.g_01164	Pral.g_00634
OG0001351	Prat	Syak.g_01164	Prat.g_00416
OG0001351	Syae	Syak.g_01164	Syae.g_02492
OG0001351	Syaj	Syak.g_01164	Syaj.g_00272
OG0001351	Syaa	Syak.g_01164	Syaa.g_01863
OG0001351	Syaf	Syak.g_01164	Syaf.g_02539
OG0001351	Syai	Syak.g_01164	Syai.g_00843
OG0001351	Syam	Syak.g_01164	Syam.g_01695
OG0001351	Syas	Syak.g_01164	Syas.g_01280
OG0001351	Syar	Syak.g_01164	Syar.g_01420
OG0001351	Syap	Syak.g_01164	Syap.g_01996
OG0001351	Syat	Syak.g_01164	Syat.g_01318
OG0001352	Prab	Syak.g_00764	Prab.g_00685
OG0001352	Pran	Syak.g_00764	Pran.g_01498
OG0001352	Prai	Syak.g_00764	Prai.g_00709
OG0001352	Prbd	Syak.g_00764	Prbd.g_00564
OG0001352	Praa	Syak.g_00764	Praa.g_00680
OG0001352	Prag	Syak.g_00764	Prag.g_00658
OG0001352	Praw	Syak.g_00764	Praw.g_01842
OG0001352	Prav	Syak.g_00764	Prav.g_01278
OG0001352	Prbi	Syak.g_00764	Prbi.g_00683
OG0001352	Prad	Syak.g_00764	Prad.g_01254
OG0001352	Prac	Syak.g_00764	Prac.g_00691
OG0001352	Praq	Syak.g_00764	Praq.g_00809
OG0001352	Prar	Syak.g_00764	Prar.g_01510
OG0001352	Prao	Syak.g_00764	Prao.g_00118
OG0001352	Pray	Syak.g_00764	Pray.g_01083
OG0001352	Praz	Syak.g_00764	Praz.g_01650
OG0001352	Prba	Syak.g_00764	Prba.g_01637
OG0001352	Prae	Syak.g_00764	Prae.g_00654
OG0001352	Pras	Syak.g_00764	Pras.g_01556
OG0001352	Prau	Syak.g_00764	Prau.g_00720
OG0001352	Prax	Syak.g_00764	Prax.g_00962
OG0001352	Praj	Syak.g_00764	Praj.g_00672
OG0001352	Prbb	Syak.g_00764	Prbb.g_00685
OG0001352	Prbc	Syak.g_00764	Prbc.g_01761
OG0001352	Prbm	Syak.g_00764	Prbm.g_00714
OG0001352	Prak	Syak.g_00764	Prak.g_00807
OG0001352	Prap	Syak.g_00764	Prap.g_00821
OG0001352	Prbe	Syak.g_00764	Prbe.g_00454
OG0001352	Prbf	Syak.g_00764	Prbf.g_01283
OG0001352	Prbg	Syak.g_00764	Prbg.g_01121
OG0001352	Prbn	Syak.g_00764	Prbn.g_01584
OG0001352	Pram	Syak.g_00764	Pram.g_00770
OG0001352	Prbh	Syak.g_00764	Prbh.g_00914
OG0001352	Pral	Syak.g_00764	Pral.g_01762
OG0001352	Prat	Syak.g_00764	Prat.g_00753
OG0001352	Prbj	Syak.g_00764	Prbj.g_00760
OG0001352	Prbk	Syak.g_00764	Prbk.g_01767
OG0001352	Prbl	Syak.g_00764	Prbl.g_00027
OG0001352	Praf	Syak.g_00764	Praf.g_01127
OG0001352	Prah	Syak.g_00764	Prah.g_01029
OG0001352	Syaq	Syak.g_00764	Syaq.g_01904
OG0001352	Syam	Syak.g_00764	Syam.g_00644
OG0001352	Syai	Syak.g_00764	Syai.g_00700
OG0001352	Syaf	Syak.g_00764	Syaf.g_02661
OG0001352	Syaa	Syak.g_00764	Syaa.g_01987
OG0001352	Syac	Syak.g_00764	Syac.g_01842
OG0001352	Syah	Syak.g_00764	Syah.g_01058
OG0001352	Syag	Syak.g_00764	Syag.g_01459
OG0001352	Syad	Syak.g_00764	Syad.g_00969
OG0001352	Syaj	Syak.g_00764	Syaj.g_00136
OG0001352	Syae	Syak.g_00764	Syae.g_00666
OG0001353	Prai	Syak.g_00612	Prai.g_00815
OG0001353	Prab	Syak.g_00612	Prab.g_00872
OG0001353	Pran	Syak.g_00612	Pran.g_01311
OG0001353	Prad	Syak.g_00612	Prad.g_01178
OG0001353	Prae	Syak.g_00612	Prae.g_00838
OG0001353	Prag	Syak.g_00612	Prag.g_00837
OG0001353	Prao	Syak.g_00612	Prao.g_00773
OG0001353	Praw	Syak.g_00612	Praw.g_01666
OG0001353	Prbd	Syak.g_00612	Prbd.g_00134
OG0001353	Prbi	Syak.g_00612	Prbi.g_00879
OG0001353	Prav	Syak.g_00612	Prav.g_00429
OG0001353	Praa	Syak.g_00612	Praa.g_00836
OG0001353	Prax	Syak.g_00612	Prax.g_00341
OG0001353	Pray	Syak.g_00612	Pray.g_00380
OG0001353	Praz	Syak.g_00612	Praz.g_01480
OG0001353	Prba	Syak.g_00612	Prba.g_01467
OG0001353	Pral	Syak.g_00612	Pral.g_01520
OG0001353	Prat	Syak.g_00612	Prat.g_01005
OG0001353	Prak	Syak.g_00612	Prak.g_00878
OG0001353	Prap	Syak.g_00612	Prap.g_00750
OG0001353	Prbe	Syak.g_00612	Prbe.g_01255
OG0001353	Prbf	Syak.g_00612	Prbf.g_01212
OG0001353	Prbg	Syak.g_00612	Prbg.g_01192
OG0001353	Prbn	Syak.g_00612	Prbn.g_01513
OG0001353	Pram	Syak.g_00612	Pram.g_00841
OG0001353	Prbh	Syak.g_00612	Prbh.g_00985
OG0001353	Syaq	Syak.g_00612	Syaq.g_02379
OG0001353	Prah	Syak.g_00612	Prah.g_00606
OG0001353	Praf	Syak.g_00612	Praf.g_01589, Praf.g_01588
OG0001353	Prbj	Syak.g_00612	Prbj.g_02473
OG0001353	Prbk	Syak.g_00612	Prbk.g_02529
OG0001353	Prbl	Syak.g_00612	Prbl.g_01537
OG0001353	Syao	Syak.g_00612	Syao.g_00439
OG0001353	Syan	Syak.g_00612	Syan.g_00372
OG0001353	Syas	Syak.g_00612	Syas.g_00228
OG0001353	Syat	Syak.g_00612	Syat.g_00717
OG0001353	Syar	Syak.g_00612	Syar.g_01809
OG0001353	Syap	Syak.g_00612	Syap.g_01849
OG0001353	Syab	Syak.g_00612	Syab.g_01702
OG0001353	Syal	Syak.g_00612	Syal.g_02457
OG0001353	Syac	Syak.g_00612	Syac.g_00850
OG0001353	Syah	Syak.g_00612	Syah.g_02079
OG0001353	Syag	Syak.g_00612	Syag.g_00716
OG0001353	Syae	Syak.g_00612	Syae.g_00831
OG0001353	Syaa	Syak.g_00612	Syaa.g_00841
OG0001353	Syad	Syak.g_00612	Syad.g_01244
OG0001353	Syaj	Syak.g_00612	Syaj.g_00386
OG0001353	Syai	Syak.g_00612	Syai.g_02042
OG0001353	Syam	Syak.g_00612	Syam.g_00742
OG0001353	Syaf	Syak.g_00612	Syaf.g_01388
OG0001354	Prab	Syak.g_00485	Prab.g_01000
OG0001354	Pran	Syak.g_00485	Pran.g_00497
OG0001354	Prav	Syak.g_00485	Prav.g_00566
OG0001354	Prbi	Syak.g_00485	Prbi.g_01019
OG0001354	Prax	Syak.g_00485	Prax.g_01139
OG0001354	Pray	Syak.g_00485	Pray.g_00521
OG0001354	Praz	Syak.g_00485	Praz.g_01340
OG0001354	Prba	Syak.g_00485	Prba.g_01327
OG0001354	Praa	Syak.g_00485	Praa.g_00974
OG0001354	Prao	Syak.g_00485	Prao.g_00912
OG0001354	Prbd	Syak.g_00485	Prbd.g_00274
OG0001354	Prag	Syak.g_00485	Prag.g_00974
OG0001354	Praw	Syak.g_00485	Praw.g_01529
OG0001354	Prae	Syak.g_00485	Prae.g_00974
OG0001354	Pram	Syak.g_00485	Pram.g_00953
OG0001354	Prbh	Syak.g_00485	Prbh.g_01096
OG0001354	Prbm	Syak.g_00485	Prbm.g_00998
OG0001354	Prbb	Syak.g_00485	Prbb.g_01001
OG0001354	Prbc	Syak.g_00485	Prbc.g_02046
OG0001354	Praj	Syak.g_00485	Praj.g_00956
OG0001354	Pral	Syak.g_00485	Pral.g_01617
OG0001354	Prat	Syak.g_00485	Prat.g_00906
OG0001354	Prak	Syak.g_00485	Prak.g_00983
OG0001354	Prap	Syak.g_00485	Prap.g_00267
OG0001354	Prbe	Syak.g_00485	Prbe.g_01360
OG0001354	Prbf	Syak.g_00485	Prbf.g_01107
OG0001354	Prbg	Syak.g_00485	Prbg.g_01297
OG0001354	Prbn	Syak.g_00485	Prbn.g_01408
OG0001354	Prbj	Syak.g_00485	Prbj.g_02252
OG0001354	Prbk	Syak.g_00485	Prbk.g_02308
OG0001354	Prbl	Syak.g_00485	Prbl.g_02494
OG0001354	Praf	Syak.g_00485	Praf.g_01375
OG0001354	Prah	Syak.g_00485	Prah.g_00813
OG0001354	Syab	Syak.g_00485	Syab.g_01358
OG0001354	Syal	Syak.g_00485	Syal.g_01973
OG0001354	Syaq	Syak.g_00485	Syaq.g_02503
OG0001354	Syag	Syak.g_00485	Syag.g_00830
OG0001354	Syan	Syak.g_00485	Syan.g_00585
OG0001354	Syao	Syak.g_00485	Syao.g_00833
OG0001354	Syas	Syak.g_00485	Syas.g_00526
OG0001354	Syat	Syak.g_00485	Syat.g_00558
OG0001354	Syar	Syak.g_00485	Syar.g_02520
OG0001354	Syad	Syak.g_00485	Syad.g_01728
OG0001354	Syaj	Syak.g_00485	Syaj.g_00857
OG0001354	Syae	Syak.g_00485	Syae.g_00379
OG0001354	Syaa	Syak.g_00485	Syaa.g_01338
OG0001354	Syac	Syak.g_00485	Syac.g_01201
OG0001354	Syah	Syak.g_00485	Syah.g_01641
OG0001354	Syam	Syak.g_00485	Syam.g_01145
OG0001354	Syaf	Syak.g_00485	Syaf.g_01888
OG0001354	Syai	Syak.g_00485	Syai.g_01477
OG0001355	Prbm	Syak.g_00144	Prbm.g_01804
OG0001355	Prbc	Syak.g_00144	Prbc.g_00802
OG0001355	Prbb	Syak.g_00144	Prbb.g_01781
OG0001355	Praj	Syak.g_00144	Praj.g_01726
OG0001355	Prad	Syak.g_00144	Prad.g_00384
OG0001355	Pray	Syak.g_00144	Pray.g_01596
OG0001355	Praz	Syak.g_00144	Praz.g_00914
OG0001355	Prba	Syak.g_00144	Prba.g_00262
OG0001355	Prac	Syak.g_00144	Prac.g_00285, Prac.g_00878
OG0001355	Praq	Syak.g_00144	Praq.g_00033, Praq.g_00044
OG0001355	Prar	Syak.g_00144	Prar.g_00722, Prar.g_01158
OG0001355	Prag	Syak.g_00144	Prag.g_01616
OG0001355	Praw	Syak.g_00144	Praw.g_00463
OG0001355	Prav	Syak.g_00144	Prav.g_01704, Prav.g_00969
OG0001355	Prao	Syak.g_00144	Prao.g_01521
OG0001355	Praa	Syak.g_00144	Praa.g_01605
OG0001355	Prau	Syak.g_00144	Prau.g_01657, Prau.g_01309
OG0001355	Prbi	Syak.g_00144	Prbi.g_01724
OG0001355	Prai	Syak.g_00144	Prai.g_01272
OG0001355	Pras	Syak.g_00144	Pras.g_00144
OG0001355	Pral	Syak.g_00144	Pral.g_01040
OG0001355	Praf	Syak.g_00144	Praf.g_01484
OG0001355	Prah	Syak.g_00144	Prah.g_00710
OG0001355	Prbj	Syak.g_00144	Prbj.g_02368
OG0001355	Prbk	Syak.g_00144	Prbk.g_02424
OG0001355	Prbl	Syak.g_00144	Prbl.g_02379
OG0001355	Prak	Syak.g_00144	Prak.g_01037
OG0001355	Prap	Syak.g_00144	Prap.g_00321
OG0001355	Prbe	Syak.g_00144	Prbe.g_01414
OG0001355	Prbf	Syak.g_00144	Prbf.g_01053
OG0001355	Prbg	Syak.g_00144	Prbg.g_01351
OG0001355	Prbn	Syak.g_00144	Prbn.g_01354
OG0001355	Pram	Syak.g_00144	Pram.g_01003
OG0001355	Prbh	Syak.g_00144	Prbh.g_01146
OG0001355	Syae	Syak.g_00144	Syae.g_00120
OG0001355	Syad	Syak.g_00144	Syad.g_02116
OG0001355	Syaj	Syak.g_00144	Syaj.g_01244
OG0001355	Syaq	Syak.g_00144	Syaq.g_00797
OG0001355	Syar	Syak.g_00144	Syar.g_01912
OG0001355	Syas	Syak.g_00144	Syas.g_01057
OG0001355	Syat	Syak.g_00144	Syat.g_02589
OG0001355	Syac	Syak.g_00144	Syac.g_01823
OG0001355	Syah	Syak.g_00144	Syah.g_01077
OG0001355	Syaa	Syak.g_00144	Syaa.g_01524
OG0001355	Syai	Syak.g_00144	Syai.g_01698
OG0001355	Syam	Syak.g_00144	Syam.g_00957
OG0001356	Prbi	Syak.g_00773	Prbi.g_01301
OG0001356	Pray	Syak.g_00773	Pray.g_00312
OG0001356	Praz	Syak.g_00773	Praz.g_01548
OG0001356	Prba	Syak.g_00773	Prba.g_01535
OG0001356	Praq	Syak.g_00773	Praq.g_00067
OG0001356	Prac	Syak.g_00773	Prac.g_00900
OG0001356	Prar	Syak.g_00773	Prar.g_01181
OG0001356	Prae	Syak.g_00773	Prae.g_01231
OG0001356	Prax	Syak.g_00773	Prax.g_00527
OG0001356	Prav	Syak.g_00773	Prav.g_00957
OG0001356	Prag	Syak.g_00773	Prag.g_00769
OG0001356	Praw	Syak.g_00773	Praw.g_01734
OG0001356	Prab	Syak.g_00773	Prab.g_00793
OG0001356	Pran	Syak.g_00773	Pran.g_01390
OG0001356	Prbd	Syak.g_00773	Prbd.g_00830
OG0001356	Prak	Syak.g_00773	Prak.g_01633
OG0001356	Prap	Syak.g_00773	Prap.g_01791
OG0001356	Prbe	Syak.g_00773	Prbe.g_00997
OG0001356	Prbf	Syak.g_00773	Prbf.g_00705
OG0001356	Prbg	Syak.g_00773	Prbg.g_01638
OG0001356	Prbn	Syak.g_00773	Prbn.g_01733
OG0001356	Praj	Syak.g_00773	Praj.g_01119
OG0001356	Prbm	Syak.g_00773	Prbm.g_01145, Prbm.g_01433
OG0001356	Prbb	Syak.g_00773	Prbb.g_01164
OG0001356	Prbc	Syak.g_00773	Prbc.g_00603
OG0001356	Praf	Syak.g_00773	Praf.g_01026
OG0001356	Prah	Syak.g_00773	Prah.g_01163
OG0001356	Syag	Syak.g_00773	Syag.g_00942
OG0001356	Syar	Syak.g_00773	Syar.g_00176
OG0001356	Syas	Syak.g_00773	Syas.g_00972
OG0001356	Syao	Syak.g_00773	Syao.g_00301
OG0001356	Syan	Syak.g_00773	Syan.g_00246
OG0001356	Syaq	Syak.g_00773	Syaq.g_00127
OG0001356	Syat	Syak.g_00773	Syat.g_01428
OG0001356	Syaa	Syak.g_00773	Syaa.g_00848
OG0001356	Syaf	Syak.g_00773	Syaf.g_01397
OG0001356	Syam	Syak.g_00773	Syam.g_00751
OG0001356	Syai	Syak.g_00773	Syai.g_02032
OG0001356	Syad	Syak.g_00773	Syad.g_01251
OG0001356	Syae	Syak.g_00773	Syae.g_00820
OG0001357	Prbb	Syak.g_00092	Prbb.g_01814
OG0001357	Praj	Syak.g_00092	Praj.g_01222
OG0001357	Prbc	Syak.g_00092	Prbc.g_01294
OG0001357	Prbm	Syak.g_00092	Prbm.g_00463
OG0001357	Prak	Syak.g_00092	Prak.g_01251
OG0001357	Prap	Syak.g_00092	Prap.g_00535
OG0001357	Prbe	Syak.g_00092	Prbe.g_01628
OG0001357	Prbf	Syak.g_00092	Prbf.g_00052
OG0001357	Prbg	Syak.g_00092	Prbg.g_00451
OG0001357	Prbn	Syak.g_00092	Prbn.g_01110
OG0001357	Pram	Syak.g_00092	Pram.g_01207
OG0001357	Prbh	Syak.g_00092	Prbh.g_01350
OG0001357	Syam	Syak.g_00092	Syam.g_00449
OG0001357	Syai	Syak.g_00092	Syai.g_00918, Syai.g_01612
OG0001357	Syaf	Syak.g_00092	Syaf.g_01769, Syaf.g_01068, Syaf.g_01131, Syaf.g_01827
OG0001357	Syaa	Syak.g_00092	Syaa.g_02307
OG0001357	Syan	Syak.g_00092	Syan.g_01250
OG0001357	Syag	Syak.g_00092	Syag.g_00465
OG0001357	Syaq	Syak.g_00092	Syaq.g_02130
OG0001357	Syal	Syak.g_00092	Syal.g_02584
OG0001358	Prao	Syak.g_00007	Prao.g_00059
OG0001358	Prac	Syak.g_00007	Prac.g_00751
OG0001358	Praq	Syak.g_00007	Praq.g_00982
OG0001358	Prar	Syak.g_00007	Prar.g_01450
OG0001358	Prab	Syak.g_00007	Prab.g_00624
OG0001358	Pran	Syak.g_00007	Pran.g_01558
OG0001358	Prai	Syak.g_00007	Prai.g_00649
OG0001358	Prav	Syak.g_00007	Prav.g_01218
OG0001358	Prag	Syak.g_00007	Prag.g_00598
OG0001358	Praw	Syak.g_00007	Praw.g_00156
OG0001358	Prad	Syak.g_00007	Prad.g_01409
OG0001358	Pras	Syak.g_00007	Pras.g_01496
OG0001358	Prau	Syak.g_00007	Prau.g_00660
OG0001358	Prae	Syak.g_00007	Prae.g_00594
OG0001358	Prbd	Syak.g_00007	Prbd.g_00624
OG0001358	Pray	Syak.g_00007	Pray.g_01143
OG0001358	Praz	Syak.g_00007	Praz.g_01710
OG0001358	Prba	Syak.g_00007	Prba.g_01697
OG0001358	Prax	Syak.g_00007	Prax.g_00079
OG0001358	Praa	Syak.g_00007	Praa.g_00620
OG0001358	Prbi	Syak.g_00007	Prbi.g_00622
OG0001358	Praj	Syak.g_00007	Praj.g_00608
OG0001358	Prbc	Syak.g_00007	Prbc.g_01697
OG0001358	Prbb	Syak.g_00007	Prbb.g_00621
OG0001358	Pral	Syak.g_00007	Pral.g_00467
OG0001358	Pram	Syak.g_00007	Pram.g_00558
OG0001358	Prbh	Syak.g_00007	Prbh.g_01463
OG0001358	Prah	Syak.g_00007	Prah.g_00527
OG0001358	Praf	Syak.g_00007	Praf.g_01665
OG0001358	Prbj	Syak.g_00007	Prbj.g_02549
OG0001358	Prbk	Syak.g_00007	Prbk.g_02607
OG0001358	Prbl	Syak.g_00007	Prbl.g_01615
OG0001358	Syag	Syak.g_00007	Syag.g_00374
OG0001358	Syaq	Syak.g_00007	Syaq.g_02056
OG0001358	Syam	Syak.g_00007	Syam.g_01495
OG0001358	Syaf	Syak.g_00007	Syaf.g_02341
OG0001358	Syac	Syak.g_00007	Syac.g_00952
OG0001358	Syah	Syak.g_00007	Syah.g_01963
OG0001358	Syaa	Syak.g_00007	Syaa.g_01663
OG0001358	Syae	Syak.g_00007	Syae.g_00046
OG0001358	Syad	Syak.g_00007	Syad.g_02179
OG0001358	Syaj	Syak.g_00007	Syaj.g_01309
OG0001358	Syab	Syak.g_00007	Syab.g_01900
OG0001358	Syal	Syak.g_00007	Syal.g_02715
OG0001358	Syar	Syak.g_00007	Syar.g_02262
OG0001358	Syan	Syak.g_00007	Syan.g_00017
OG0001358	Syao	Syak.g_00007	Syao.g_01343
OG0001358	Syap	Syak.g_00007	Syap.g_00942
OG0001358	Syas	Syak.g_00007	Syas.g_00122
OG0001358	Syat	Syak.g_00007	Syat.g_03319
OG0001359	Prac	Syak.g_01878	Prac.g_01402
OG0001359	Praq	Syak.g_01878	Praq.g_01472
OG0001359	Prar	Syak.g_01878	Prar.g_01758
OG0001359	Prab	Syak.g_01878	Prab.g_01085
OG0001359	Pran	Syak.g_01878	Pran.g_00412
OG0001359	Prai	Syak.g_01878	Prai.g_01061
OG0001359	Prav	Syak.g_01878	Prav.g_00482
OG0001359	Prag	Syak.g_01878	Prag.g_00891
OG0001359	Praw	Syak.g_01878	Praw.g_01612
OG0001359	Prbd	Syak.g_01878	Prbd.g_00189
OG0001359	Prae	Syak.g_01878	Prae.g_00891
OG0001359	Pras	Syak.g_01878	Pras.g_01787
OG0001359	Prau	Syak.g_01878	Prau.g_00941
OG0001359	Prad	Syak.g_01878	Prad.g_00261
OG0001359	Prbi	Syak.g_01878	Prbi.g_00933
OG0001359	Pray	Syak.g_01878	Pray.g_00435
OG0001359	Praz	Syak.g_01878	Praz.g_01425
OG0001359	Prba	Syak.g_01878	Prba.g_01412
OG0001359	Prao	Syak.g_01878	Prao.g_00828
OG0001359	Praa	Syak.g_01878	Praa.g_00891
OG0001359	Prax	Syak.g_01878	Prax.g_00545
OG0001359	Prbm	Syak.g_01878	Prbm.g_00910
OG0001359	Praj	Syak.g_01878	Praj.g_00868
OG0001359	Prbb	Syak.g_01878	Prbb.g_00913
OG0001359	Prbc	Syak.g_01878	Prbc.g_01958
OG0001359	Prak	Syak.g_01878	Prak.g_00747
OG0001359	Prap	Syak.g_01878	Prap.g_00661
OG0001359	Prbe	Syak.g_01878	Prbe.g_00104
OG0001359	Prbf	Syak.g_01878	Prbf.g_00839
OG0001359	Prbg	Syak.g_01878	Prbg.g_01061
OG0001359	Prbn	Syak.g_01878	Prbn.g_01931
OG0001359	Pram	Syak.g_01878	Pram.g_00712
OG0001359	Prbh	Syak.g_01878	Prbh.g_00856
OG0001359	Pral	Syak.g_01878	Pral.g_01821
OG0001359	Prat	Syak.g_01878	Prat.g_00693
OG0001359	Syag	Syak.g_01878	Syag.g_00561
OG0001359	Syad	Syak.g_01878	Syad.g_00078
OG0001359	Syaj	Syak.g_01878	Syaj.g_02183
OG0001359	Syao	Syak.g_01878	Syao.g_01234
OG0001359	Syaq	Syak.g_01878	Syaq.g_00699
OG0001359	Syab	Syak.g_01878	Syab.g_00360
OG0001359	Syal	Syak.g_01878	Syal.g_01189
OG0001359	Syaa	Syak.g_01878	Syaa.g_02663
OG0001359	Syae	Syak.g_01878	Syae.g_01628
OG0001359	Syah	Syak.g_01878	Syah.g_00451
OG0001359	Syar	Syak.g_01878	Syar.g_03211
OG0001359	Syac	Syak.g_01878	Syac.g_02412
OG0001359	Syaf	Syak.g_01878	Syaf.g_00591
OG0001359	Syai	Syak.g_01878	Syai.g_02841
OG0001359	Syam	Syak.g_01878	Syam.g_02360
OG0001360	Prab	Syak.g_00854	Prab.g_01140
OG0001360	Pran	Syak.g_00854	Pran.g_00139
OG0001360	Prai	Syak.g_00854	Prai.g_01103
OG0001360	Prac	Syak.g_00854	Prac.g_01211
OG0001360	Praq	Syak.g_00854	Praq.g_01663
OG0001360	Prar	Syak.g_00854	Prar.g_01949
OG0001360	Prag	Syak.g_00854	Prag.g_01081
OG0001360	Praw	Syak.g_00854	Praw.g_01422
OG0001360	Prav	Syak.g_00854	Prav.g_00257
OG0001360	Pras	Syak.g_00854	Pras.g_01978
OG0001360	Prau	Syak.g_00854	Prau.g_01132
OG0001360	Prad	Syak.g_00854	Prad.g_00976
OG0001360	Prax	Syak.g_00854	Prax.g_01250
OG0001360	Praa	Syak.g_00854	Praa.g_01085
OG0001360	Prbd	Syak.g_00854	Prbd.g_00385
OG0001360	Prae	Syak.g_00854	Prae.g_01086
OG0001360	Prbi	Syak.g_00854	Prbi.g_01132
OG0001360	Prao	Syak.g_00854	Prao.g_01021
OG0001360	Pray	Syak.g_00854	Pray.g_00628
OG0001360	Praz	Syak.g_00854	Praz.g_00110
OG0001360	Prba	Syak.g_00854	Prba.g_01220
OG0001360	Prbm	Syak.g_00854	Prbm.g_01526
OG0001360	Praj	Syak.g_00854	Praj.g_01439
OG0001360	Prbb	Syak.g_00854	Prbb.g_01494
OG0001360	Prbc	Syak.g_00854	Prbc.g_01423
OG0001360	Prbj	Syak.g_00854	Prbj.g_00018
OG0001360	Prbk	Syak.g_00854	Prbk.g_00123
OG0001360	Prbl	Syak.g_00854	Prbl.g_01104
OG0001360	Praf	Syak.g_00854	Praf.g_00936
OG0001360	Prah	Syak.g_00854	Prah.g_01240
OG0001360	Syaa	Syak.g_00854	Syaa.g_00805
OG0001360	Syac	Syak.g_00854	Syac.g_00805
OG0001360	Syah	Syak.g_00854	Syah.g_02122
OG0001360	Syam	Syak.g_00854	Syam.g_01762
OG0001360	Syaf	Syak.g_00854	Syaf.g_01325
OG0001360	Syai	Syak.g_00854	Syai.g_02107
OG0001360	Syae	Syak.g_00854	Syae.g_00883
OG0001360	Syad	Syak.g_00854	Syad.g_01191
OG0001360	Syaj	Syak.g_00854	Syaj.g_00340
OG0001360	Syar	Syak.g_00854	Syar.g_01961
OG0001360	Syan	Syak.g_00854	Syan.g_02653
OG0001360	Syao	Syak.g_00854	Syao.g_00177
OG0001360	Syat	Syak.g_00854	Syat.g_00256
OG0001360	Syas	Syak.g_00854	Syas.g_01130
OG0001360	Syap	Syak.g_00854	Syap.g_01881, Syap.g_02778
OG0001360	Syag	Syak.g_00854	Syag.g_01106
OG0001360	Syab	Syak.g_00854	Syab.g_01010
OG0001360	Syal	Syak.g_00854	Syal.g_01696
OG0001360	Syaq	Syak.g_00854	Syaq.g_00211
